date,geography,geography code,Provision of unpaid care: Provides 10 to 19 hours unpaid care a week,Provision of unpaid care: Provides 19 hours or less unpaid care a week,Provision of unpaid care: Provides 20 to 34 hours unpaid care a week,Provision of unpaid care: Provides 20 to 49 hours unpaid care a week,Provision of unpaid care: Provides 35 to 49 hours unpaid care a week,Provision of unpaid care: Provides 50 or more hours unpaid care a week,Provision of unpaid care: Provides 9 hours or less unpaid care a week,Provision of unpaid care: Provides no unpaid care,Provision of unpaid care: Total: All usual residents aged 5 and over
2021,Bexley 015A,E01000360,16,54,12,21,9,25,38,1692,1792
2021,Bexley 020C,E01000361,16,71,8,17,9,42,55,1366,1496
2021,Bexley 015B,E01000362,21,90,15,30,15,41,69,1599,1760
2021,Bexley 020D,E01000363,18,72,9,30,21,39,54,1316,1457
2021,Bexley 023A,E01000364,22,60,14,26,12,34,38,1491,1611
2021,Bexley 015C,E01000365,32,77,20,44,24,43,45,1454,1618
2021,Bexley 015D,E01000366,12,58,8,19,11,31,46,1420,1528
2021,Bexley 010A,E01000367,13,60,19,42,23,71,47,1932,2105
2021,Bexley 010B,E01000368,23,59,14,32,18,55,36,1410,1556
2021,Bexley 014C,E01000369,16,80,11,26,15,46,64,1493,1645
2021,Bexley 014D,E01000370,17,80,8,19,11,41,63,1339,1479
2021,Bexley 014E,E01000371,19,63,12,21,9,36,44,1376,1496
2021,Bexley 010C,E01000372,24,76,9,35,26,57,52,1435,1603
2021,Bexley 008A,E01000373,7,37,12,27,15,30,30,1093,1187
2021,Bexley 019A,E01000374,12,44,27,42,15,73,32,1323,1482
2021,Bexley 019B,E01000375,21,73,17,34,17,59,52,1807,1973
2021,Bexley 019C,E01000376,11,66,16,29,13,39,55,1389,1523
2021,Bexley 019D,E01000377,22,64,12,31,19,28,42,1266,1389
2021,Bexley 019F,E01000379,15,70,12,40,28,49,55,1470,1629
2021,Bexley 010D,E01000380,27,74,9,36,27,40,47,1501,1651
2021,Bexley 028A,E01000381,19,65,14,30,16,56,46,1368,1519
2021,Bexley 027A,E01000382,25,77,12,23,11,43,52,1351,1494
2021,Bexley 028B,E01000383,23,70,14,28,14,38,47,1358,1494
2021,Bexley 027B,E01000384,15,65,9,22,13,28,50,1487,1602
2021,Bexley 028C,E01000385,22,67,23,43,20,58,45,1695,1863
2021,Bexley 028D,E01000386,18,45,18,42,24,82,27,1283,1452
2021,Bexley 027C,E01000387,16,65,12,26,14,42,49,1346,1479
2021,Bexley 016A,E01000388,19,72,7,14,7,48,53,1300,1434
2021,Bexley 020E,E01000389,26,96,8,21,13,37,70,1465,1619
2021,Bexley 020F,E01000390,16,54,8,19,11,24,38,1156,1253
2021,Bexley 021E,E01000391,17,64,11,30,19,46,47,1500,1640
2021,Bexley 016B,E01000392,24,71,20,39,19,30,47,1684,1824
2021,Bexley 020G,E01000393,18,59,9,18,9,28,41,1500,1605
2021,Bexley 015E,E01000394,19,64,13,28,15,34,45,1424,1550
2021,Bexley 018B,E01000395,22,67,9,17,8,42,45,1319,1445
2021,Bexley 018C,E01000396,8,51,9,17,8,30,43,1272,1370
2021,Bexley 029A,E01000398,18,70,18,34,16,54,52,1354,1512
2021,Bexley 029B,E01000399,17,57,17,24,7,38,40,1369,1488
2021,Bexley 029C,E01000400,16,64,11,28,17,34,48,1368,1494
2021,Bexley 013A,E01000401,27,68,11,35,24,61,41,1546,1710
2021,Bexley 005B,E01000402,21,59,11,27,16,36,38,1369,1491
2021,Bexley 004A,E01000403,21,65,22,43,21,54,44,2064,2226
2021,Bexley 004B,E01000404,24,68,16,41,25,40,44,2024,2173
2021,Bexley 004C,E01000405,25,52,10,28,18,25,27,1332,1437
2021,Bexley 005C,E01000406,14,65,11,24,13,32,51,1819,1940
2021,Bexley 005D,E01000407,21,70,18,28,10,40,49,1632,1770
2021,Bexley 004D,E01000408,21,54,15,39,24,38,33,1519,1650
2021,Bexley 016C,E01000409,16,63,11,23,12,26,47,1523,1635
2021,Bexley 018D,E01000410,15,56,8,18,10,26,41,1459,1559
2021,Bexley 016D,E01000411,20,62,11,29,18,35,42,1286,1412
2021,Bexley 018E,E01000412,13,66,15,31,16,31,53,1524,1652
2021,Bexley 018F,E01000413,12,52,8,17,9,23,40,1189,1281
2021,Bexley 016E,E01000414,19,73,12,23,11,33,54,1661,1790
2021,Bexley 016F,E01000415,25,85,10,21,11,33,60,1272,1411
2021,Bexley 002A,E01000416,15,37,9,17,8,36,22,1478,1568
2021,Bexley 006B,E01000417,24,66,11,38,27,47,42,1481,1632
2021,Bexley 002B,E01000418,21,59,12,27,15,33,38,1707,1826
2021,Bexley 006C,E01000419,24,63,12,31,19,41,39,1273,1408
2021,Bexley 006D,E01000420,19,53,10,20,10,51,34,1302,1426
2021,Bexley 009D,E01000421,21,69,13,29,16,39,48,1310,1447
2021,Bexley 002C,E01000422,13,32,14,34,20,30,19,1151,1247
2021,Bexley 025C,E01000423,18,82,8,15,7,33,64,1386,1516
2021,Bexley 026A,E01000424,21,104,26,35,9,41,83,1489,1669
2021,Bexley 025D,E01000425,16,75,7,16,9,32,59,1564,1687
2021,Bexley 026B,E01000426,22,95,6,15,9,22,73,1432,1564
2021,Bexley 026C,E01000427,27,92,8,18,10,32,65,1755,1897
2021,Bexley 027D,E01000428,21,72,9,22,13,64,51,1613,1771
2021,Bexley 008B,E01000429,14,50,7,32,25,34,36,1421,1537
2021,Bexley 008C,E01000430,14,46,10,24,14,61,32,1799,1930
2021,Bexley 008D,E01000431,13,28,10,24,14,41,15,1024,1117
2021,Bexley 008F,E01000433,23,51,10,37,27,47,28,1667,1802
2021,Bexley 008G,E01000434,18,64,17,31,14,56,46,1343,1494
2021,Bexley 010E,E01000435,11,48,11,25,14,37,37,1272,1382
2021,Bexley 011E,E01000436,20,76,17,23,6,43,56,1515,1657
2021,Bexley 007A,E01000437,13,54,4,17,13,27,41,1207,1305
2021,Bexley 007B,E01000438,15,70,12,26,14,41,55,1425,1562
2021,Bexley 007C,E01000439,20,47,12,24,12,33,27,1232,1336
2021,Bexley 007D,E01000440,21,50,7,20,13,29,29,1235,1334
2021,Bexley 007E,E01000441,18,81,12,31,19,44,63,1529,1685
2021,Bexley 006E,E01000442,28,79,16,29,13,47,51,1440,1595
2021,Bexley 024B,E01000443,13,53,7,20,13,47,40,1133,1253
2021,Bexley 023B,E01000444,19,93,14,26,12,47,74,1382,1548
2021,Bexley 024C,E01000445,24,73,13,27,14,38,49,1443,1581
2021,Bexley 024D,E01000446,11,51,10,21,11,36,40,1318,1426
2021,Bexley 023C,E01000447,17,64,12,26,14,45,47,1693,1828
2021,Bexley 023D,E01000448,23,76,6,11,5,37,53,1167,1291
2021,Bexley 023E,E01000449,27,83,14,25,11,40,56,1329,1477
2021,Bexley 009E,E01000450,14,64,14,30,16,31,50,1573,1698
2021,Bexley 009F,E01000451,21,65,11,21,10,32,44,1535,1653
2021,Bexley 009G,E01000452,13,49,14,23,9,31,36,1240,1343
2021,Bexley 013B,E01000453,18,58,12,22,10,26,40,1278,1384
2021,Bexley 013C,E01000454,12,69,17,34,17,33,57,1387,1523
2021,Bexley 013D,E01000455,17,62,9,23,14,42,45,1583,1710
2021,Bexley 013E,E01000456,12,62,4,9,5,40,50,1232,1343
2021,Bexley 026D,E01000457,23,62,15,27,12,39,39,1931,2059
2021,Bexley 027E,E01000458,16,83,18,24,6,26,67,1352,1485
2021,Bexley 027F,E01000459,25,79,12,26,14,41,54,1639,1785
2021,Bexley 022E,E01000460,18,73,6,18,12,25,55,1079,1195
2021,Bexley 024E,E01000461,26,95,11,26,15,37,69,1390,1548
2021,Bexley 026E,E01000462,16,69,10,18,8,26,53,1846,1959
2021,Bexley 025E,E01000463,13,48,7,18,11,22,35,1088,1176
2021,Bexley 002D,E01000464,16,45,13,34,21,34,29,1339,1452
2021,Bexley 002E,E01000465,23,54,12,29,17,50,31,1437,1570
2021,Bexley 001A,E01000466,21,48,14,41,27,33,27,1488,1610
2021,Bexley 001B,E01000467,13,33,11,31,20,42,20,1454,1560
2021,Bexley 001C,E01000468,25,52,25,76,51,54,27,2551,2733
2021,Bexley 001D,E01000469,15,50,13,40,27,30,35,1497,1617
2021,Bexley 002F,E01000470,11,32,15,35,20,32,21,1094,1193
2021,Brent 026A,E01000471,19,60,10,19,9,26,41,1557,1662
2021,Brent 029A,E01000472,10,42,13,28,15,30,32,2118,2218
2021,Brent 029B,E01000473,18,64,23,43,20,43,46,2402,2552
2021,Brent 026B,E01000474,25,72,21,45,24,42,47,1986,2145
2021,Brent 029C,E01000475,23,61,19,36,17,34,38,1869,2000
2021,Brent 026C,E01000476,32,63,18,35,17,47,31,1926,2071
2021,Brent 026D,E01000477,17,51,14,35,21,25,34,2123,2234
2021,Brent 029D,E01000478,24,68,9,34,25,46,44,2196,2344
2021,Brent 009A,E01000479,27,80,19,34,15,42,53,1529,1685
2021,Brent 006A,E01000480,22,67,23,31,8,42,45,1476,1616
2021,Brent 009B,E01000481,18,56,15,27,12,31,38,1416,1530
2021,Brent 009D,E01000483,14,48,18,40,22,36,34,1599,1723
2021,Brent 006B,E01000484,30,63,23,44,21,57,33,1507,1671
2021,Brent 006C,E01000485,30,60,21,35,14,42,30,1393,1530
2021,Brent 006D,E01000486,18,55,22,39,17,30,37,1485,1609
2021,Brent 006E,E01000487,17,62,15,34,19,24,45,1760,1880
2021,Brent 022A,E01000488,18,48,14,25,11,26,30,1467,1566
2021,Brent 030A,E01000489,11,46,15,24,9,33,35,1543,1646
2021,Brent 023A,E01000490,6,39,10,24,14,29,33,1578,1670
2021,Brent 030B,E01000491,25,85,13,22,9,34,60,1816,1957
2021,Brent 030C,E01000492,22,53,6,15,9,22,31,1120,1210
2021,Brent 030D,E01000493,18,61,10,22,12,37,43,1389,1509
2021,Brent 023B,E01000494,18,53,10,28,18,29,35,1569,1679
2021,Brent 023C,E01000495,13,42,9,30,21,23,29,1433,1528
2021,Brent 011A,E01000497,19,64,15,42,27,55,45,1816,1977
2021,Brent 010B,E01000498,17,44,22,37,15,26,27,1466,1573
2021,Brent 011B,E01000499,16,43,23,48,25,28,27,1646,1765
2021,Brent 011C,E01000501,24,78,18,33,15,37,54,1745,1893
2021,Brent 011D,E01000502,17,46,15,29,14,47,29,1603,1725
2021,Brent 011E,E01000503,17,55,34,52,18,37,38,1814,1958
2021,Brent 018A,E01000504,10,45,16,35,19,39,35,1566,1685
2021,Brent 018B,E01000505,30,74,12,27,15,23,44,1430,1554
2021,Brent 014A,E01000506,11,34,6,36,30,25,23,1466,1561
2021,Brent 018C,E01000507,25,54,16,32,16,38,29,1416,1540
2021,Brent 025A,E01000508,32,72,23,60,37,61,40,2216,2409
2021,Brent 014B,E01000509,20,50,25,41,16,41,30,1256,1388
2021,Brent 014C,E01000510,16,31,10,24,14,30,15,1469,1554
2021,Brent 014D,E01000511,19,46,10,25,15,27,27,1486,1584
2021,Brent 018D,E01000512,13,61,12,32,20,31,48,1496,1620
2021,Brent 002A,E01000513,14,62,19,33,14,63,48,1433,1591
2021,Brent 002B,E01000514,20,55,12,26,14,31,35,1382,1494
2021,Brent 003A,E01000515,16,59,19,36,17,36,43,1610,1741
2021,Brent 002C,E01000516,18,48,16,38,22,36,30,2052,2174
2021,Brent 003B,E01000517,24,59,19,36,17,30,35,1428,1553
2021,Brent 005A,E01000518,16,56,18,35,17,42,40,1691,1824
2021,Brent 005B,E01000519,24,83,14,39,25,53,59,1709,1884
2021,Brent 002D,E01000520,16,48,12,25,13,26,32,1487,1586
2021,Brent 025B,E01000521,19,69,20,48,28,43,50,1968,2128
2021,Brent 025C,E01000522,20,69,30,58,28,39,49,1744,1910
2021,Brent 031A,E01000523,15,56,14,34,20,37,41,2029,2156
2021,Brent 031B,E01000524,24,88,20,40,20,42,64,2102,2272
2021,Brent 031C,E01000525,22,53,22,43,21,37,31,1606,1739
2021,Brent 025D,E01000526,34,83,34,60,26,59,49,1874,2076
2021,Brent 025E,E01000527,16,61,22,45,23,31,45,1634,1771
2021,Brent 025F,E01000528,22,57,12,30,18,32,35,1490,1609
2021,Brent 033A,E01000530,13,69,17,32,15,41,56,1574,1716
2021,Brent 033B,E01000531,12,44,14,29,15,24,32,1605,1702
2021,Brent 033C,E01000532,12,45,8,20,12,24,33,1312,1401
2021,Brent 031E,E01000533,25,88,15,39,24,48,63,1870,2045
2021,Brent 033D,E01000534,16,71,16,27,11,29,55,1515,1642
2021,Brent 031F,E01000535,18,55,13,28,15,25,37,1823,1931
2021,Brent 004A,E01000536,28,97,29,42,13,50,69,1304,1493
2021,Brent 004B,E01000538,32,84,15,25,10,55,52,1342,1506
2021,Brent 004C,E01000539,24,100,18,29,11,22,76,1341,1492
2021,Brent 004D,E01000540,35,97,15,32,17,39,62,1217,1385
2021,Brent 004E,E01000541,16,44,13,25,12,36,28,1210,1315
2021,Brent 003E,E01000543,19,59,18,31,13,30,40,1428,1548
2021,Brent 034A,E01000544,13,50,15,26,11,53,37,1547,1676
2021,Brent 028A,E01000545,12,55,6,29,23,20,43,1712,1816
2021,Brent 028B,E01000546,14,42,16,38,22,31,28,1454,1565
2021,Brent 028C,E01000547,9,37,7,16,9,17,28,1486,1556
2021,Brent 028D,E01000548,21,69,13,26,13,30,48,1768,1893
2021,Brent 028E,E01000549,11,64,19,26,7,25,53,1594,1709
2021,Brent 034B,E01000550,11,58,18,42,24,45,47,1782,1927
2021,Brent 034C,E01000551,25,86,35,58,23,55,61,2540,2739
2021,Brent 034D,E01000552,14,59,11,19,8,38,45,1301,1417
2021,Brent 015A,E01000553,22,46,14,30,16,38,24,1813,1927
2021,Brent 015B,E01000554,19,55,24,37,13,31,36,1719,1842
2021,Brent 015C,E01000555,12,59,12,26,14,42,47,1388,1515
2021,Brent 015D,E01000556,14,49,19,46,27,20,35,1847,1962
2021,Brent 015E,E01000557,10,37,10,50,40,28,27,1663,1778
2021,Brent 015F,E01000558,8,45,5,16,11,23,37,1247,1331
2021,Brent 018E,E01000559,11,33,15,40,25,20,22,1234,1327
2021,Brent 023D,E01000560,13,54,11,23,12,26,41,1391,1494
2021,Brent 023E,E01000561,31,58,10,20,10,18,27,1742,1838
2021,Brent 008A,E01000562,31,77,17,34,17,40,46,1308,1459
2021,Brent 008B,E01000563,23,73,19,32,13,39,50,1380,1524
2021,Brent 013A,E01000564,10,46,16,29,13,29,36,1412,1516
2021,Brent 013B,E01000565,17,56,11,23,12,38,39,1350,1467
2021,Brent 008C,E01000566,19,56,10,18,8,35,37,1366,1475
2021,Brent 016A,E01000567,14,50,6,23,17,21,36,1216,1310
2021,Brent 008D,E01000568,26,94,13,28,15,14,68,1970,2106
2021,Brent 008E,E01000569,11,71,20,33,13,34,60,1259,1397
2021,Brent 012A,E01000570,21,42,17,35,18,29,21,1381,1487
2021,Brent 012B,E01000571,36,80,23,47,24,52,44,1521,1700
2021,Brent 007A,E01000572,14,60,9,19,10,29,46,1290,1398
2021,Brent 007B,E01000573,15,56,18,29,11,28,41,1436,1549
2021,Brent 007C,E01000574,23,54,18,33,15,23,31,1406,1516
2021,Brent 007D,E01000575,12,47,10,27,17,33,35,1893,2000
2021,Brent 012C,E01000576,28,67,13,32,19,36,39,1647,1782
2021,Brent 007E,E01000577,20,67,26,52,26,44,47,2203,2366
2021,Brent 012D,E01000578,20,87,28,50,22,86,67,1957,2180
2021,Brent 032A,E01000579,12,39,9,25,16,31,27,1400,1495
2021,Brent 032B,E01000580,22,81,13,25,12,24,59,1777,1907
2021,Brent 030E,E01000581,15,63,10,27,17,20,48,1329,1439
2021,Brent 032C,E01000582,15,58,5,13,8,22,43,1601,1694
2021,Brent 032D,E01000583,20,77,15,29,14,24,57,1815,1945
2021,Brent 033E,E01000584,17,70,4,15,11,37,53,1325,1447
2021,Brent 033F,E01000585,10,56,5,13,8,27,46,1296,1392
2021,Brent 032E,E01000586,21,73,10,26,16,21,52,2120,2240
2021,Brent 001A,E01000587,23,59,16,36,20,40,36,1402,1537
2021,Brent 001B,E01000589,30,73,16,40,24,55,43,2233,2401
2021,Brent 001C,E01000590,18,66,26,36,10,36,48,1671,1809
2021,Brent 003F,E01000591,12,47,17,37,20,37,35,1919,2040
2021,Brent 001D,E01000592,19,84,26,45,19,32,65,1580,1741
2021,Brent 001E,E01000593,26,66,23,41,18,48,40,1843,1998
2021,Brent 001F,E01000594,15,58,9,26,17,33,43,1604,1721
2021,Brent 027A,E01000595,22,53,27,40,13,35,31,1520,1648
2021,Brent 021A,E01000596,56,84,21,40,19,46,28,1559,1729
2021,Brent 027D,E01000599,11,39,14,37,23,40,28,1669,1785
2021,Brent 021B,E01000601,25,61,19,40,21,34,36,1191,1326
2021,Brent 021C,E01000602,16,47,12,25,13,30,31,1289,1391
2021,Brent 021D,E01000603,15,39,8,31,23,28,24,1225,1323
2021,Brent 021E,E01000604,27,77,16,42,26,49,50,1489,1657
2021,Brent 021F,E01000605,20,52,27,48,21,40,32,1563,1703
2021,Brent 016B,E01000606,18,51,10,27,17,39,33,1654,1771
2021,Brent 013C,E01000607,16,54,17,41,24,71,38,2238,2404
2021,Brent 013D,E01000608,25,68,18,43,25,47,43,2009,2167
2021,Brent 016C,E01000609,24,75,10,26,16,42,51,1804,1947
2021,Brent 019A,E01000610,24,62,24,42,18,43,38,1904,2051
2021,Brent 016D,E01000611,15,50,8,28,20,28,35,1686,1792
2021,Brent 019B,E01000612,37,68,14,31,17,38,31,1541,1678
2021,Brent 013E,E01000613,16,41,20,36,16,27,25,1518,1622
2021,Brent 036A,E01000615,17,51,14,34,20,39,34,2903,3027
2021,Brent 020A,E01000616,17,44,7,28,21,38,27,1743,1853
2021,Brent 036B,E01000617,23,66,22,40,18,44,43,2003,2153
2021,Brent 036D,E01000618,20,65,17,36,19,26,45,1463,1590
2021,Brent 036C,E01000619,22,55,11,27,16,32,33,1506,1620
2021,Brent 020B,E01000620,22,50,16,29,13,31,28,1574,1684
2021,Brent 020C,E01000621,16,39,15,34,19,31,23,1618,1722
2021,Brent 010D,E01000622,15,49,14,34,20,27,34,1658,1768
2021,Brent 005C,E01000623,22,66,17,35,18,27,44,1628,1756
2021,Brent 005D,E01000624,24,71,17,39,22,33,47,1506,1649
2021,Brent 009E,E01000625,19,62,6,28,22,41,43,1447,1578
2021,Brent 010E,E01000626,19,45,15,45,30,32,26,1313,1435
2021,Brent 014E,E01000627,20,50,13,27,14,39,30,1829,1945
2021,Brent 014F,E01000628,9,25,20,45,25,40,16,1574,1684
2021,Brent 005E,E01000629,21,59,15,30,15,31,38,1744,1864
2021,Brent 026E,E01000630,17,53,21,50,29,53,36,2411,2567
2021,Brent 019C,E01000631,28,66,23,36,13,50,38,1798,1950
2021,Brent 029E,E01000632,27,72,17,47,30,42,45,2188,2349
2021,Brent 019D,E01000633,20,52,19,61,42,46,32,2268,2427
2021,Brent 019E,E01000634,17,50,18,42,24,32,33,2356,2480
2021,Brent 020E,E01000636,28,63,23,42,19,44,35,2287,2436
2021,Brent 022B,E01000637,16,54,16,29,13,29,38,1318,1430
2021,Brent 024A,E01000638,22,45,12,42,30,45,23,1830,1962
2021,Brent 022C,E01000639,15,45,8,24,16,19,30,1527,1615
2021,Brent 024B,E01000640,21,49,20,30,10,28,28,1930,2037
2021,Brent 024C,E01000641,15,54,16,36,20,37,39,1679,1806
2021,Brent 022D,E01000642,25,68,14,36,22,32,43,1979,2115
2021,Brent 024D,E01000643,22,75,25,46,21,46,53,1965,2132
2021,Brent 022E,E01000644,14,74,20,35,15,30,60,1662,1801
2021,Bromley 007A,E01000645,14,85,9,16,7,20,71,1260,1381
2021,Bromley 016A,E01000646,18,72,5,11,6,23,54,1608,1714
2021,Bromley 016B,E01000647,18,60,9,18,9,21,42,1503,1602
2021,Bromley 016C,E01000648,23,95,19,29,10,31,72,1626,1781
2021,Bromley 007B,E01000649,22,114,21,30,9,41,92,1774,1959
2021,Bromley 022A,E01000650,26,108,7,18,11,29,82,1579,1734
2021,Bromley 020A,E01000651,18,83,8,20,12,23,65,1480,1606
2021,Bromley 022B,E01000652,18,82,7,13,6,34,64,1501,1630
2021,Bromley 016D,E01000653,23,69,11,17,6,26,46,1359,1471
2021,Bromley 039A,E01000654,19,72,9,16,7,22,53,1106,1216
2021,Bromley 039B,E01000655,16,60,5,13,8,38,44,1145,1256
2021,Bromley 039C,E01000656,19,80,16,24,8,37,61,1292,1433
2021,Bromley 039D,E01000657,16,52,12,30,18,38,36,1354,1474
2021,Bromley 042A,E01000658,24,79,17,32,15,37,55,1150,1298
2021,Bromley 039E,E01000659,15,56,11,17,6,20,41,1292,1385
2021,Bromley 026A,E01000661,22,80,21,49,28,71,58,2397,2597
2021,Bromley 026B,E01000662,26,90,20,36,16,35,64,1529,1690
2021,Bromley 026C,E01000663,21,61,12,25,13,43,40,1446,1575
2021,Bromley 026D,E01000664,19,51,25,41,16,43,32,1432,1567
2021,Bromley 033A,E01000665,23,81,15,30,15,30,58,1607,1748
2021,Bromley 033B,E01000666,28,102,14,25,11,38,74,1653,1818
2021,Bromley 033C,E01000667,18,86,10,25,15,43,68,1455,1609
2021,Bromley 020B,E01000668,19,73,15,33,18,26,54,1915,2047
2021,Bromley 020C,E01000669,22,68,9,28,19,30,46,1488,1614
2021,Bromley 018A,E01000670,29,122,11,29,18,26,93,1662,1839
2021,Bromley 020D,E01000671,23,84,11,27,16,40,61,1970,2121
2021,Bromley 011A,E01000672,14,57,9,16,7,33,43,1470,1576
2021,Bromley 011B,E01000673,13,75,9,18,9,23,62,1452,1568
2021,Bromley 008A,E01000674,8,63,11,22,11,27,55,1490,1602
2021,Bromley 008B,E01000676,10,55,7,20,13,25,45,1795,1895
2021,Bromley 018C,E01000677,9,56,11,22,11,16,47,1670,1764
2021,Bromley 016E,E01000678,16,69,9,24,15,29,53,1611,1733
2021,Bromley 020E,E01000679,12,64,12,20,8,37,52,1525,1646
2021,Bromley 037A,E01000680,31,101,15,24,9,40,70,1423,1588
2021,Bromley 035A,E01000681,18,70,7,19,12,23,52,1547,1659
2021,Bromley 035B,E01000682,15,75,9,17,8,22,60,1419,1533
2021,Bromley 035C,E01000683,18,68,11,23,12,39,50,1485,1615
2021,Bromley 035D,E01000684,33,89,15,26,11,33,56,1832,1980
2021,Bromley 037B,E01000685,18,73,15,35,20,37,55,1372,1517
2021,Bromley 037C,E01000686,14,73,13,23,10,31,59,1288,1415
2021,Bromley 037D,E01000687,14,78,7,18,11,40,64,1351,1487
2021,Bromley 037E,E01000688,14,71,9,23,14,29,57,1201,1324
2021,Bromley 002A,E01000689,14,57,15,28,13,33,43,1425,1543
2021,Bromley 002B,E01000690,17,63,15,22,7,24,46,1186,1295
2021,Bromley 002C,E01000691,17,52,13,18,5,33,35,1326,1429
2021,Bromley 002D,E01000692,20,73,11,23,12,24,53,1431,1551
2021,Bromley 010A,E01000693,20,81,12,23,11,31,61,1323,1458
2021,Bromley 007C,E01000694,22,92,12,28,16,42,70,2004,2166
2021,Bromley 007D,E01000695,26,81,4,7,3,29,55,1328,1445
2021,Bromley 007E,E01000696,18,79,18,30,12,51,61,1391,1551
2021,Bromley 007F,E01000697,15,87,13,23,10,24,72,1559,1693
2021,Bromley 010B,E01000698,13,38,5,14,9,22,25,1054,1128
2021,Bromley 015A,E01000699,11,53,6,13,7,15,42,1260,1341
2021,Bromley 013A,E01000700,19,51,14,26,12,31,32,1307,1415
2021,Bromley 015B,E01000701,11,50,6,15,9,29,39,1223,1317
2021,Bromley 013B,E01000702,17,64,6,13,7,13,47,1233,1323
2021,Bromley 013C,E01000703,16,83,10,20,10,23,67,1499,1625
2021,Bromley 015C,E01000704,13,49,12,16,4,17,36,1286,1368
2021,Bromley 015D,E01000705,15,63,12,19,7,22,48,1170,1274
2021,Bromley 013D,E01000706,10,50,8,16,8,25,40,1191,1282
2021,Bromley 041A,E01000707,8,59,7,12,5,15,51,1298,1384
2021,Bromley 041B,E01000708,14,67,15,23,8,34,53,1457,1581
2021,Bromley 006A,E01000709,10,46,8,16,8,21,36,1205,1288
2021,Bromley 006B,E01000710,16,89,8,16,8,25,73,2061,2191
2021,Bromley 006C,E01000711,11,67,12,22,10,24,56,1646,1759
2021,Bromley 012A,E01000712,15,61,9,17,8,23,46,1596,1697
2021,Bromley 012B,E01000713,14,74,9,16,7,24,60,1589,1703
2021,Bromley 006D,E01000714,15,99,13,26,13,25,84,1872,2022
2021,Bromley 012C,E01000715,16,80,10,14,4,28,64,1552,1674
2021,Bromley 011C,E01000716,16,81,14,22,8,27,65,1445,1575
2021,Bromley 011D,E01000717,22,84,15,30,15,24,62,1454,1592
2021,Bromley 006E,E01000718,16,75,13,41,28,44,59,1778,1938
2021,Bromley 019A,E01000719,21,70,14,36,22,45,49,1802,1953
2021,Bromley 019B,E01000720,19,74,8,23,15,39,55,1534,1670
2021,Bromley 019C,E01000721,21,52,16,38,22,41,31,1343,1474
2021,Bromley 023A,E01000722,17,66,12,25,13,50,49,1592,1733
2021,Bromley 029A,E01000723,15,61,6,22,16,35,46,1072,1190
2021,Bromley 019D,E01000724,22,56,10,27,17,51,34,1412,1546
2021,Bromley 023B,E01000725,16,67,17,33,16,51,51,1478,1629
2021,Bromley 029B,E01000726,13,65,19,28,9,34,52,1101,1228
2021,Bromley 028A,E01000727,9,53,15,25,10,35,44,1477,1590
2021,Bromley 019E,E01000728,15,55,7,30,23,57,40,1371,1513
2021,Bromley 014A,E01000729,17,59,15,38,23,63,42,1647,1807
2021,Bromley 014B,E01000730,14,43,19,34,15,57,29,1508,1642
2021,Bromley 023C,E01000731,25,69,8,24,16,49,44,1131,1273
2021,Bromley 023D,E01000732,19,78,12,26,14,39,59,1290,1433
2021,Bromley 023E,E01000733,17,55,14,36,22,50,38,1428,1569
2021,Bromley 028B,E01000734,14,48,11,19,8,35,34,1183,1285
2021,Bromley 014C,E01000735,13,56,10,30,20,39,43,1312,1437
2021,Bromley 010C,E01000736,9,59,21,40,19,57,50,1370,1526
2021,Bromley 010D,E01000737,11,52,17,35,18,55,41,1162,1304
2021,Bromley 014D,E01000738,20,75,16,36,20,55,55,1408,1574
2021,Bromley 014E,E01000739,15,46,12,35,23,50,31,1416,1547
2021,Bromley 005B,E01000741,16,62,8,19,11,15,46,1592,1688
2021,Bromley 005C,E01000742,18,69,17,33,16,20,51,1862,1984
2021,Bromley 009A,E01000743,18,55,16,36,20,47,37,1625,1763
2021,Bromley 009B,E01000744,17,45,22,39,17,28,28,1351,1463
2021,Bromley 005D,E01000745,18,63,9,23,14,21,45,1633,1740
2021,Bromley 005E,E01000746,24,73,13,19,6,30,49,1748,1870
2021,Bromley 042B,E01000747,27,93,24,43,19,50,66,1720,1906
2021,Bromley 042C,E01000748,19,92,9,23,14,43,73,1475,1633
2021,Bromley 036A,E01000749,19,92,17,31,14,43,73,1443,1609
2021,Bromley 036B,E01000750,11,60,18,32,14,55,49,1258,1405
2021,Bromley 036C,E01000751,12,76,16,34,18,34,64,1980,2124
2021,Bromley 036D,E01000752,23,84,12,23,11,57,61,1519,1683
2021,Bromley 031A,E01000753,19,113,14,33,19,35,94,1690,1871
2021,Bromley 031B,E01000754,21,78,7,25,18,23,57,1532,1658
2021,Bromley 031C,E01000755,26,107,12,20,8,31,81,1400,1558
2021,Bromley 033D,E01000756,16,77,12,21,9,41,61,1499,1638
2021,Bromley 031D,E01000757,19,94,7,12,5,34,75,1377,1517
2021,Bromley 031E,E01000758,10,77,7,18,11,29,67,1269,1393
2021,Bromley 034A,E01000759,19,97,10,23,13,39,78,1418,1577
2021,Bromley 034B,E01000760,17,69,11,26,15,36,52,1429,1560
2021,Bromley 034C,E01000761,17,71,7,16,9,29,54,1361,1477
2021,Bromley 018D,E01000762,17,77,9,21,12,30,60,1511,1639
2021,Bromley 027A,E01000763,23,84,8,18,10,30,61,1281,1413
