date,geography,geography code,Employment history: Not in employment: Never worked,Employment history: Not in employment: Not worked in the last 12 months,Employment history: Not in employment: Worked in the last 12 months,Employment history: Total: All usual residents aged 16 years and over not in employment the week before the census
2021,Greenwich 007F,E01033742,102,103,54,259
2021,Greenwich 002H,E01033743,230,208,112,550
2021,Greenwich 007G,E01033744,181,224,84,489
2021,Greenwich 002I,E01033745,187,180,74,441
2021,Greenwich 038E,E01033746,105,296,43,444
2021,Havering 007F,E01033784,100,249,56,405
2021,Havering 007G,E01033785,60,128,41,229
2021,Havering 017G,E01033786,84,90,67,241
2021,Havering 017H,E01033787,92,101,71,264
2021,Havering 017I,E01033788,158,267,61,486
2021,Bexley 008H,E01033789,124,151,78,353
2021,Bexley 008I,E01033790,129,214,78,421
2021,Bexley 019G,E01033791,125,212,63,400
2021,Bexley 019H,E01033792,103,240,52,395
2021,Lambeth 003F,E01033862,200,159,85,444
2021,Lambeth 003G,E01033863,170,235,92,497
2021,Lambeth 004H,E01033864,156,180,60,396
2021,Lambeth 004I,E01033865,353,159,138,650
2021,Lambeth 004J,E01033866,193,54,62,309
2021,Southwark 002F,E01033867,209,222,209,640
2021,Southwark 002G,E01033868,294,148,152,594
2021,Southwark 004F,E01033869,124,211,59,394
2021,Southwark 004G,E01033870,109,146,55,310
2021,Southwark 004H,E01033871,138,257,66,461
2021,Southwark 004I,E01033872,126,139,61,326
2021,Southwark 009G,E01033873,302,171,161,634
2021,Southwark 009H,E01033874,207,70,113,390
2021,Southwark 012G,E01033875,139,149,65,353
2021,Southwark 012H,E01033876,142,86,71,299
2021,Southwark 012I,E01033877,172,162,96,430
2021,Southwark 015F,E01033878,152,148,82,382
2021,Southwark 015G,E01033879,378,355,165,898
2021,Southwark 015H,E01033880,180,149,105,434
2021,Southwark 016F,E01033881,307,280,109,696
2021,Southwark 022G,E01033882,160,206,104,470
2021,Southwark 022H,E01033883,187,185,98,470
2021,Southwark 035A,E01033884,83,128,71,282
2021,Southwark 036A,E01033885,128,188,74,390
2021,Barnet 017E,E01033911,157,369,74,600
2021,Barnet 017F,E01033912,170,165,60,395
2021,Barnet 024G,E01033913,259,212,99,570
2021,Barnet 024H,E01033914,252,221,100,573
2021,Barnet 042A,E01033915,238,153,97,488
2021,Barnet 042B,E01033916,327,210,106,643
2021,Barnet 042C,E01033917,151,132,98,381
2021,Barnet 042D,E01033918,201,166,164,531
2021,Barnet 042E,E01033919,122,117,94,333
2021,Barnet 042F,E01033920,145,164,58,367
2021,Barnet 043A,E01033921,166,117,76,359
2021,Barnet 043B,E01033922,158,120,78,356
2021,Barnet 043C,E01033923,209,180,102,491
2021,Barnet 043D,E01033924,258,203,78,539
2021,Barnet 043E,E01033925,221,229,80,530
2021,Enfield 014E,E01033926,426,323,131,880
2021,Enfield 020F,E01033927,164,207,102,473
2021,Enfield 020G,E01033928,142,184,61,387
2021,Brent 002F,E01033929,159,121,48,328
2021,Brent 002G,E01033930,236,314,111,661
2021,Brent 009F,E01033931,222,176,83,481
2021,Brent 009G,E01033932,317,243,88,648
2021,Brent 010G,E01033933,337,220,60,617
2021,Brent 010H,E01033934,338,226,69,633
2021,Brent 020F,E01033935,237,199,128,564
2021,Brent 020G,E01033936,202,170,102,474
2021,Brent 027G,E01033937,188,161,65,414
2021,Brent 027H,E01033938,227,201,67,495
2021,Brent 027I,E01033939,226,134,113,473
2021,Brent 035B,E01033940,359,296,369,1024
2021,Brent 035C,E01033941,177,158,80,415
2021,Brent 035D,E01033942,217,149,206,572
2021,Haringey 015E,E01033943,277,269,223,769
2021,Haringey 015F,E01033944,499,250,278,1027
2021,Haringey 020G,E01033945,127,146,61,334
2021,Haringey 020H,E01033946,62,82,58,202
2021,Ealing 015F,E01034026,610,313,542,1465
2021,Ealing 015G,E01034027,519,302,286,1107
2021,Ealing 019F,E01034028,100,160,68,328
2021,Ealing 019G,E01034029,136,209,77,422
2021,Ealing 042A,E01034030,164,261,114,539
2021,Ealing 042B,E01034031,118,158,52,328
2021,Hounslow 006G,E01034032,223,277,80,580
2021,Hounslow 006H,E01034033,92,169,69,330
2021,Hounslow 014F,E01034034,132,165,77,374
2021,Hounslow 014G,E01034035,100,214,55,369
2021,Hounslow 015F,E01034036,254,164,108,526
2021,Hounslow 015G,E01034037,226,224,89,539
2021,Hounslow 017F,E01034038,258,155,100,513
2021,Hounslow 017G,E01034039,243,210,77,530
2021,Hounslow 018H,E01034040,206,189,109,504
2021,Hounslow 018I,E01034041,173,182,79,434
2021,Hounslow 030A,E01034042,107,189,67,363
2021,Hounslow 030B,E01034043,169,177,60,406
2021,Hounslow 030C,E01034044,108,176,46,330
2021,Hounslow 031A,E01034045,120,130,67,317
2021,Hounslow 031B,E01034046,294,335,91,720
2021,Croydon 015F,E01034139,229,247,81,557
2021,Croydon 015G,E01034140,121,120,68,309
2021,Croydon 020F,E01034141,88,121,81,290
2021,Croydon 020G,E01034142,196,193,64,453
2021,Croydon 020H,E01034143,77,89,103,269
2021,Croydon 024F,E01034144,103,126,57,286
2021,Croydon 024G,E01034145,159,189,61,409
2021,Croydon 024H,E01034146,81,112,67,260
2021,Croydon 046A,E01034147,58,61,54,173
2021,Croydon 046B,E01034148,185,97,112,394
2021,Croydon 046C,E01034149,142,298,116,556
2021,Croydon 046D,E01034150,110,98,55,263
2021,Croydon 046E,E01034151,50,109,62,221
2021,Croydon 047B,E01034152,157,181,86,424
2021,Sutton 004F,E01034153,102,175,50,327
2021,Sutton 004G,E01034154,63,78,53,194
2021,Sutton 012F,E01034155,202,261,70,533
2021,Sutton 012G,E01034156,87,162,74,323
2021,Greenwich 005F,E01034173,312,292,96,700
2021,Greenwich 034F,E01034174,129,226,41,396
2021,Greenwich 034G,E01034175,34,89,65,188
2021,Greenwich 034H,E01034176,300,276,108,684
2021,Greenwich 034I,E01034177,168,159,80,407
2021,Greenwich 035E,E01034178,119,154,68,341
2021,Greenwich 035F,E01034179,161,173,148,482
2021,Greenwich 035G,E01034180,169,161,67,397
2021,Greenwich 035H,E01034181,130,165,175,470
2021,Greenwich 035I,E01034182,97,126,73,296
2021,Greenwich 037E,E01034183,105,133,52,290
2021,Greenwich 037F,E01034184,76,95,51,222
2021,Greenwich 037G,E01034185,61,136,54,251
2021,Greenwich 039C,E01034186,59,86,65,210
2021,Greenwich 039D,E01034187,122,175,63,360
2021,Greenwich 040A,E01034188,94,102,58,254
2021,Greenwich 040B,E01034189,67,62,52,181
2021,Greenwich 040C,E01034190,192,259,75,526
2021,Greenwich 040D,E01034191,108,151,67,326
2021,Greenwich 040E,E01034192,194,340,91,625
2021,Greenwich 041A,E01034193,111,120,49,280
2021,Greenwich 041B,E01034194,67,91,62,220
2021,Greenwich 041C,E01034195,138,120,105,363
2021,Greenwich 041D,E01034196,65,97,56,218
2021,Greenwich 042C,E01034198,248,274,126,648
2021,Newham 012E,E01034199,238,237,82,557
2021,Newham 012F,E01034200,197,128,87,412
2021,Newham 022E,E01034201,202,135,66,403
2021,Newham 022F,E01034202,227,158,88,473
2021,Newham 025E,E01034203,127,87,64,278
2021,Newham 025F,E01034204,370,202,97,669
2021,Newham 033E,E01034205,166,143,76,385
2021,Newham 033F,E01034206,227,165,83,475
2021,Newham 033G,E01034207,56,92,78,226
2021,Newham 034J,E01034208,322,279,107,708
2021,Newham 034K,E01034209,105,75,74,254
2021,Newham 034L,E01034210,122,141,68,331
2021,Newham 034M,E01034211,56,71,70,197
2021,Newham 034N,E01034212,114,152,97,363
2021,Newham 038A,E01034213,117,127,56,300
2021,Newham 038B,E01034214,130,81,63,274
2021,Newham 038C,E01034215,145,102,65,312
2021,Newham 038D,E01034216,136,86,59,281
2021,Newham 038E,E01034217,281,178,226,685
2021,Newham 039B,E01034218,233,173,96,502
2021,Newham 039C,E01034219,221,152,144,517
2021,Newham 039D,E01034220,108,105,98,311
2021,Newham 039E,E01034221,259,197,153,609
2021,Newham 040A,E01034222,139,111,109,359
2021,Newham 040B,E01034223,83,109,64,256
2021,Newham 041D,E01034224,228,197,108,533
2021,Newham 042B,E01034225,128,189,92,409
2021,Newham 042C,E01034226,93,88,79,260
2021,Newham 042D,E01034227,146,86,74,306
2021,Newham 042E,E01034228,57,71,60,188
2021,Newham 042F,E01034229,98,122,50,270
2021,Newham 042G,E01034230,54,63,51,168
2021,Newham 042H,E01034231,55,81,66,202
2021,Bromley 005F,E01034383,122,127,75,324
2021,Bromley 005G,E01034384,61,125,56,242
2021,Bromley 018F,E01034385,96,292,56,444
2021,Bromley 018G,E01034386,70,102,70,242
2021,Lewisham 001F,E01034387,70,121,61,252
2021,Lewisham 001G,E01034388,84,123,60,267
2021,Lewisham 001H,E01034389,176,193,111,480
2021,Lewisham 020F,E01034390,97,140,60,297
2021,Lewisham 020G,E01034391,110,234,58,402
2021,Lewisham 040A,E01034392,275,210,142,627
2021,Lewisham 040B,E01034393,34,41,49,124
2021,Lewisham 040C,E01034394,46,68,58,172
2021,Lewisham 040D,E01034395,176,166,97,439
2021,Barking and Dagenham 004F,E01034469,149,140,59,348
2021,Barking and Dagenham 004G,E01034470,179,168,71,418
2021,Barking and Dagenham 008G,E01034471,359,270,147,776
2021,Barking and Dagenham 008H,E01034472,213,177,74,464
2021,Barking and Dagenham 015E,E01034473,181,148,68,397
2021,Barking and Dagenham 015F,E01034474,277,202,96,575
2021,Barking and Dagenham 019F,E01034475,308,244,76,628
2021,Barking and Dagenham 019G,E01034476,245,147,66,458
2021,Barking and Dagenham 019H,E01034477,144,104,54,302
2021,Barking and Dagenham 019I,E01034478,54,48,49,151
2021,Barking and Dagenham 021G,E01034479,328,197,113,638
2021,Redbridge 023E,E01034480,267,121,57,445
2021,Redbridge 023F,E01034481,374,179,112,665
2021,Redbridge 032F,E01034482,117,77,32,226
2021,Redbridge 032G,E01034483,195,128,70,393
2021,Redbridge 032H,E01034484,335,224,86,645
2021,Waltham Forest 014F,E01034485,166,242,110,518
2021,Waltham Forest 014G,E01034486,87,111,124,322
2021,Waltham Forest 020H,E01034487,209,149,60,418
2021,Waltham Forest 020I,E01034488,402,249,76,727
2021,Kingston upon Thames 004H,E01034576,116,183,61,360
2021,Kingston upon Thames 004I,E01034577,126,126,99,351
2021,Merton 001F,E01034578,76,178,63,317
2021,Merton 001G,E01034579,111,188,83,382
2021,Merton 005F,E01034580,163,210,78,451
2021,Merton 005G,E01034581,58,157,58,273
2021,Harrow 002F,E01034589,230,363,84,677
2021,Harrow 002G,E01034590,126,128,67,321
2021,Harrow 013F,E01034591,246,194,64,504
2021,Harrow 013G,E01034592,220,177,66,463
2021,Harrow 015E,E01034593,170,249,63,482
2021,Harrow 015F,E01034594,107,151,58,316
2021,Harrow 023E,E01034595,146,178,71,395
2021,Harrow 023F,E01034596,112,89,53,254
2021,Harrow 023G,E01034597,229,236,52,517
2021,Harrow 023H,E01034598,90,106,50,246
2021,Harrow 027E,E01034599,234,236,98,568
