date,geography,geography code,Second address type: Another address when working away from home,Second address type: Another parent or guardian's address,Second address type: Armed forces base address,Second address type: Holiday home,Second address type: Other,Second address type: Partner's address,Second address type: Second address type not specified,Second address type: Student's home address,Second address type: Student's term-time address,Second address type: Total: All usual residents
2021,Enfield 013C,E01001473,11,22,0,9,13,4,0,0,0,59
2021,Enfield 010E,E01001474,6,14,0,39,26,5,0,2,0,92
2021,Enfield 013D,E01001475,9,15,1,20,20,6,0,0,2,73
2021,Enfield 018A,E01001476,4,6,0,14,21,4,0,1,0,50
2021,Enfield 018B,E01001477,8,9,0,8,15,6,0,1,0,47
2021,Enfield 016B,E01001478,5,4,0,9,7,9,0,2,0,36
2021,Enfield 023A,E01001479,1,5,0,5,17,3,0,3,1,35
2021,Enfield 024D,E01001480,4,6,0,4,10,9,0,1,0,34
2021,Enfield 018C,E01001481,5,10,0,5,16,4,0,1,0,41
2021,Enfield 023B,E01001482,5,14,0,8,16,12,0,0,0,55
2021,Enfield 025A,E01001483,2,14,1,2,6,6,0,0,0,31
2021,Enfield 016C,E01001484,2,10,0,6,12,1,0,2,0,33
2021,Enfield 025B,E01001485,3,6,0,13,21,6,0,1,0,50
2021,Enfield 025C,E01001486,4,13,1,11,23,5,0,1,0,58
2021,Enfield 023C,E01001487,6,13,0,12,22,8,0,8,0,69
2021,Enfield 024E,E01001488,8,11,0,8,16,6,0,1,1,51
2021,Enfield 023D,E01001489,0,2,0,12,19,4,0,12,0,49
2021,Enfield 023E,E01001491,6,10,0,5,14,6,0,0,0,41
2021,Enfield 025E,E01001492,5,5,0,10,20,6,0,6,0,52
2021,Enfield 026B,E01001493,6,27,0,3,15,10,0,1,0,62
2021,Enfield 026C,E01001494,9,5,0,6,12,4,0,2,0,38
2021,Enfield 029A,E01001495,9,31,0,16,22,12,0,2,0,92
2021,Enfield 026D,E01001496,4,21,0,27,41,14,0,1,0,108
2021,Enfield 031E,E01001497,7,2,0,5,11,2,0,1,0,28
2021,Enfield 029B,E01001498,10,23,0,22,23,4,0,1,0,83
2021,Enfield 031F,E01001499,3,9,0,22,14,7,0,1,0,56
2021,Enfield 035D,E01001500,3,13,0,9,42,10,0,1,0,78
2021,Enfield 036E,E01001501,5,21,0,8,24,14,0,2,0,74
2021,Enfield 018D,E01001502,6,10,0,2,19,4,0,0,1,42
2021,Enfield 018E,E01001503,5,13,0,7,20,7,0,1,0,53
2021,Enfield 012B,E01001504,3,17,0,5,32,2,0,6,0,65
2021,Enfield 012C,E01001505,2,8,0,8,15,7,0,5,0,45
2021,Enfield 012D,E01001507,7,5,0,1,13,18,0,1,0,45
2021,Enfield 012E,E01001508,14,18,0,8,22,16,0,0,0,78
2021,Enfield 014C,E01001509,1,24,0,1,13,4,0,5,0,48
2021,Enfield 016D,E01001511,4,31,0,10,13,11,0,1,0,70
2021,Enfield 015D,E01001512,2,28,0,13,24,14,0,2,0,83
2021,Enfield 012F,E01001513,5,17,0,21,15,8,0,1,0,67
2021,Enfield 016E,E01001514,6,20,0,2,18,7,0,0,0,53
2021,Enfield 015E,E01001515,3,16,0,4,18,15,0,1,0,57
2021,Enfield 005D,E01001516,8,17,0,3,20,9,0,4,0,61
2021,Enfield 006C,E01001517,1,18,0,6,6,4,0,3,1,39
2021,Enfield 016F,E01001518,2,11,1,6,15,12,0,2,1,50
2021,Enfield 019A,E01001520,10,12,0,34,28,8,0,2,1,95
2021,Enfield 028A,E01001521,9,24,0,23,21,8,0,3,0,88
2021,Enfield 019B,E01001522,8,27,0,8,17,5,0,1,0,66
2021,Enfield 019C,E01001523,6,22,0,14,17,7,0,2,0,68
2021,Enfield 019D,E01001524,15,8,0,3,17,8,0,2,0,53
2021,Enfield 020E,E01001525,10,13,0,25,36,6,0,3,1,94
2021,Enfield 019E,E01001526,1,24,0,29,10,10,0,0,1,75
2021,Enfield 036F,E01001527,8,14,0,18,16,16,0,2,0,74
2021,Enfield 032B,E01001528,6,25,0,5,14,10,0,13,0,73
2021,Enfield 032C,E01001529,3,18,0,7,27,38,0,17,0,110
2021,Enfield 032D,E01001530,5,15,0,17,19,8,0,1,0,65
2021,Enfield 028B,E01001531,8,20,0,28,11,2,0,2,0,71
2021,Enfield 028C,E01001532,4,27,0,25,22,8,0,0,1,87
2021,Enfield 028D,E01001533,10,7,1,52,30,4,0,0,0,104
2021,Enfield 032E,E01001534,4,24,1,22,29,9,0,2,0,91
2021,Enfield 028E,E01001535,8,17,0,14,15,7,0,0,0,61
2021,Enfield 008B,E01001536,7,18,0,29,19,14,0,0,0,87
2021,Enfield 005E,E01001537,5,34,0,12,9,6,0,0,0,66
2021,Enfield 009A,E01001538,4,11,0,11,18,6,0,0,0,50
2021,Enfield 009B,E01001539,1,19,0,13,33,8,0,4,0,78
2021,Enfield 008C,E01001540,6,35,0,14,21,9,0,1,0,86
2021,Enfield 008D,E01001541,2,6,0,9,10,3,0,0,0,30
2021,Enfield 008E,E01001542,1,21,0,4,17,7,0,1,0,51
2021,Enfield 009C,E01001543,11,14,0,10,15,4,0,3,0,57
2021,Enfield 009D,E01001544,6,12,0,11,20,5,0,2,0,56
2021,Enfield 002B,E01001545,3,10,0,3,16,4,0,4,0,40
2021,Enfield 001C,E01001546,1,8,0,3,11,13,0,6,0,42
2021,Enfield 002C,E01001547,2,23,0,13,20,5,0,1,0,64
2021,Enfield 002D,E01001548,6,17,0,7,10,7,0,3,0,50
2021,Enfield 006D,E01001549,4,13,0,2,17,7,0,1,0,44
2021,Enfield 006E,E01001550,8,8,0,8,13,3,0,3,0,43
2021,Enfield 002E,E01001551,5,19,0,9,7,4,0,1,0,45
2021,Enfield 001D,E01001552,4,7,1,8,9,9,0,1,1,40
2021,Enfield 037B,E01001553,6,8,0,6,10,2,0,0,0,32
2021,Enfield 037C,E01001554,8,27,0,1,14,6,0,0,0,56
2021,Enfield 033C,E01001555,7,20,1,10,17,9,0,2,0,66
2021,Enfield 035E,E01001556,8,10,0,4,30,9,0,1,0,62
2021,Enfield 033D,E01001557,1,13,1,1,21,5,0,1,2,45
2021,Enfield 033E,E01001558,2,20,0,7,31,4,0,9,0,73
2021,Enfield 033F,E01001559,5,25,0,15,13,1,0,1,2,62
2021,Enfield 035F,E01001560,4,16,0,8,6,2,0,0,1,37
2021,Enfield 037D,E01001562,3,13,0,4,21,8,0,6,0,55
2021,Enfield 029C,E01001563,2,15,1,10,14,9,0,6,0,57
2021,Enfield 022B,E01001564,3,21,0,22,16,8,0,2,0,72
2021,Enfield 029D,E01001565,1,17,0,1,28,14,0,0,0,61
2021,Enfield 029E,E01001566,12,19,0,24,16,11,0,0,1,83
2021,Enfield 022C,E01001567,14,9,0,30,13,2,0,1,0,69
2021,Enfield 022D,E01001568,19,10,0,70,29,3,0,2,11,144
2021,Enfield 022E,E01001569,6,14,0,21,30,15,0,1,1,88
2021,Enfield 026E,E01001570,6,12,0,20,19,12,0,2,0,71
2021,Greenwich 008A,E01001571,6,16,0,8,17,8,0,1,2,58
2021,Greenwich 008B,E01001572,2,15,1,5,26,4,0,1,0,54
2021,Greenwich 008C,E01001573,4,6,1,12,36,9,0,4,2,74
2021,Greenwich 008D,E01001574,0,12,0,3,22,10,0,0,0,47
2021,Greenwich 003A,E01001575,10,23,1,1,10,6,0,4,0,55
2021,Greenwich 003B,E01001576,5,21,0,8,9,6,0,13,0,62
2021,Greenwich 003C,E01001577,6,16,0,9,16,9,0,4,1,61
2021,Greenwich 003D,E01001578,10,18,0,7,26,9,0,5,0,75
2021,Greenwich 003E,E01001579,4,16,0,10,17,17,0,4,1,69
2021,Greenwich 021A,E01001580,8,30,0,45,31,22,0,3,0,139
2021,Greenwich 016A,E01001581,6,24,0,20,28,7,0,0,0,85
2021,Greenwich 021B,E01001582,5,16,1,33,20,8,0,2,0,85
2021,Greenwich 021C,E01001583,15,43,0,29,29,12,0,3,1,132
2021,Greenwich 021D,E01001584,9,29,0,53,27,12,0,2,1,133
2021,Greenwich 016B,E01001585,7,20,0,30,20,10,0,3,0,90
2021,Greenwich 016C,E01001586,7,21,1,38,21,7,0,4,0,99
2021,Greenwich 016D,E01001587,8,35,1,37,38,22,0,3,1,145
2021,Greenwich 012A,E01001588,14,22,0,6,23,7,0,6,0,78
2021,Greenwich 012B,E01001589,4,18,0,14,20,7,0,5,0,68
2021,Greenwich 014A,E01001590,1,27,0,15,26,14,0,1,0,84
2021,Greenwich 012C,E01001591,5,22,0,16,17,10,0,4,0,74
2021,Greenwich 014B,E01001592,6,35,0,15,22,11,0,13,0,102
2021,Greenwich 014C,E01001593,11,25,0,22,29,10,0,3,0,100
2021,Greenwich 014D,E01001594,8,31,0,10,14,16,0,3,0,82
2021,Greenwich 012D,E01001595,5,11,0,10,27,16,0,4,2,75
2021,Greenwich 032A,E01001596,5,8,0,11,13,3,0,0,0,40
2021,Greenwich 031A,E01001597,7,14,0,17,24,8,0,1,0,71
2021,Greenwich 031B,E01001598,3,14,0,16,22,6,0,3,0,64
2021,Greenwich 032B,E01001599,1,16,0,10,19,5,0,1,0,52
2021,Greenwich 032C,E01001600,1,6,1,6,6,5,0,0,0,25
2021,Greenwich 032D,E01001601,3,25,0,13,16,8,0,4,0,69
2021,Greenwich 031C,E01001602,6,20,0,4,18,12,0,2,1,63
2021,Greenwich 031D,E01001603,1,16,0,3,27,8,0,2,0,57
2021,Greenwich 027A,E01001604,7,23,0,7,13,6,0,2,0,58
2021,Greenwich 023A,E01001605,4,16,0,17,11,8,0,0,0,56
2021,Greenwich 023B,E01001606,1,16,1,15,19,7,0,2,0,61
2021,Greenwich 027B,E01001607,4,19,0,12,16,10,0,1,1,63
2021,Greenwich 027C,E01001608,3,17,2,28,16,3,0,4,0,73
2021,Greenwich 027D,E01001609,4,14,0,27,13,5,0,1,2,66
2021,Greenwich 023C,E01001610,3,17,0,18,7,2,0,1,0,48
2021,Greenwich 023D,E01001611,7,18,2,15,16,7,0,2,0,67
2021,Greenwich 028A,E01001613,4,24,1,14,13,9,0,6,0,71
2021,Greenwich 028B,E01001614,6,11,0,20,22,7,0,2,1,69
2021,Greenwich 028C,E01001615,6,18,0,20,20,12,0,3,0,79
2021,Greenwich 028D,E01001617,3,13,0,17,12,13,0,1,0,59
2021,Greenwich 030C,E01001618,6,21,0,4,15,9,0,14,1,70
2021,Greenwich 030D,E01001619,3,25,0,12,17,11,0,4,0,72
2021,Greenwich 025A,E01001620,4,12,0,5,10,4,0,0,0,35
2021,Greenwich 025B,E01001621,1,14,0,10,8,9,0,3,0,45
2021,Greenwich 025C,E01001623,2,21,1,11,17,5,0,2,0,59
2021,Greenwich 025D,E01001624,10,17,0,11,11,7,0,1,1,58
2021,Greenwich 025E,E01001625,6,18,0,4,14,5,0,1,0,48
2021,Greenwich 009A,E01001629,7,25,0,3,25,4,0,8,0,72
2021,Greenwich 007B,E01001631,6,28,0,2,23,13,0,3,2,77
2021,Greenwich 007C,E01001632,6,15,0,5,26,6,0,2,0,60
2021,Greenwich 009B,E01001633,7,18,0,12,19,6,0,8,0,70
2021,Greenwich 009C,E01001634,7,17,1,2,12,8,0,0,0,47
2021,Greenwich 007D,E01001635,6,15,1,9,24,8,0,3,0,66
2021,Greenwich 007E,E01001636,4,15,0,7,21,6,0,4,0,57
2021,Greenwich 009D,E01001637,3,21,0,5,25,25,0,2,7,88
2021,Greenwich 038A,E01001638,14,25,0,0,17,9,0,15,0,80
2021,Greenwich 038B,E01001641,9,42,1,39,45,19,0,34,0,189
2021,Greenwich 038C,E01001642,6,37,1,95,47,11,0,9,0,206
2021,Greenwich 038D,E01001644,17,76,0,11,38,18,0,41,0,201
2021,Greenwich 022A,E01001645,4,17,0,28,8,9,0,5,0,71
2021,Greenwich 019A,E01001646,11,42,1,10,31,16,0,36,3,150
2021,Greenwich 022B,E01001647,7,20,0,8,18,4,0,3,2,62
2021,Greenwich 022C,E01001648,13,23,1,22,14,11,0,3,1,88
2021,Greenwich 022D,E01001649,3,21,0,3,11,4,0,3,0,45
2021,Greenwich 019B,E01001650,3,14,0,9,33,8,0,1,0,68
2021,Greenwich 019C,E01001651,3,20,0,0,18,7,0,2,0,50
2021,Greenwich 019D,E01001652,6,23,3,24,14,14,0,0,0,84
2021,Greenwich 029A,E01001653,7,17,0,3,12,7,0,0,0,46
2021,Greenwich 029B,E01001654,8,17,0,15,17,4,0,4,0,65
2021,Greenwich 029C,E01001655,2,19,0,8,6,5,0,0,0,40
2021,Greenwich 034A,E01001656,3,29,1,30,24,8,0,2,2,99
2021,Greenwich 034B,E01001657,11,27,0,72,20,11,0,1,0,142
2021,Greenwich 034C,E01001658,6,13,4,21,11,10,0,1,0,66
2021,Greenwich 034D,E01001659,4,21,0,16,22,3,0,1,0,67
2021,Greenwich 029D,E01001660,5,22,0,15,19,6,0,2,1,70
2021,Greenwich 029E,E01001661,4,17,0,13,15,6,0,2,1,58
2021,Greenwich 037B,E01001664,5,56,1,36,17,12,0,6,0,133
2021,Greenwich 037C,E01001665,5,53,0,23,27,12,0,12,0,132
2021,Greenwich 041G,E01001666,7,28,1,3,27,7,0,8,0,81
2021,Greenwich 033A,E01001669,13,14,0,10,21,7,0,1,4,70
2021,Greenwich 033B,E01001671,2,15,0,20,17,7,0,4,0,65
2021,Greenwich 006A,E01001672,6,23,0,9,46,13,0,0,0,97
2021,Greenwich 006B,E01001673,5,18,0,5,26,10,0,5,1,70
2021,Greenwich 006C,E01001674,5,14,1,13,28,17,0,4,1,83
2021,Greenwich 006D,E01001675,1,16,1,3,46,5,0,15,0,87
2021,Greenwich 033C,E01001676,4,28,0,7,30,12,0,4,3,88
2021,Greenwich 006E,E01001677,4,10,0,8,16,8,0,2,0,48
2021,Greenwich 017A,E01001678,3,26,0,11,11,4,0,4,0,59
2021,Greenwich 020A,E01001679,3,29,0,10,8,11,0,0,0,61
2021,Greenwich 020B,E01001680,3,11,0,30,16,9,0,2,0,71
2021,Greenwich 020C,E01001681,1,10,1,12,23,6,0,3,0,56
2021,Greenwich 020D,E01001682,5,18,0,16,11,9,0,2,0,61
2021,Greenwich 017B,E01001683,4,14,0,22,20,6,0,3,0,69
2021,Greenwich 017C,E01001684,1,13,0,5,15,12,0,0,0,46
2021,Greenwich 017D,E01001685,5,12,1,15,14,7,0,4,1,59
2021,Greenwich 020E,E01001686,5,52,0,22,27,10,0,6,0,122
2021,Greenwich 002A,E01001687,8,24,0,2,33,4,0,2,1,74
2021,Greenwich 002B,E01001688,3,24,0,1,32,10,0,4,0,74
2021,Greenwich 001A,E01001690,7,18,0,7,19,12,0,0,0,63
2021,Greenwich 001B,E01001692,0,11,0,4,21,2,0,8,1,47
2021,Greenwich 001C,E01001693,5,17,0,2,25,4,0,1,0,54
2021,Greenwich 001D,E01001694,13,14,0,14,20,10,0,2,1,74
2021,Greenwich 011A,E01001695,8,11,2,5,23,9,0,1,0,59
2021,Greenwich 011B,E01001696,13,43,0,11,24,19,0,15,1,126
2021,Greenwich 011C,E01001697,7,41,0,12,37,9,0,9,0,115
2021,Greenwich 015A,E01001698,8,20,0,0,19,11,0,7,0,65
2021,Greenwich 015B,E01001699,10,52,0,3,16,13,0,2,0,96
2021,Greenwich 011D,E01001700,5,34,1,12,37,7,0,11,0,107
2021,Greenwich 015C,E01001701,10,17,2,5,25,16,0,1,0,76
2021,Greenwich 015D,E01001702,3,10,1,12,9,12,0,9,0,56
2021,Greenwich 011E,E01001703,6,14,0,3,27,8,0,1,0,59
2021,Greenwich 011F,E01001704,5,33,0,12,19,15,0,11,0,95
2021,Greenwich 005A,E01001705,5,17,0,11,43,8,0,6,0,90
2021,Greenwich 005C,E01001708,4,20,0,9,28,11,0,1,0,73
2021,Greenwich 005D,E01001710,4,16,0,3,31,14,0,3,1,72
2021,Greenwich 042A,E01001712,7,19,0,5,21,12,0,8,1,73
2021,Hackney 002A,E01001714,8,54,0,11,27,13,0,9,1,123
2021,Hackney 007A,E01001715,5,45,0,13,19,20,0,7,0,109
2021,Hackney 007B,E01001716,7,33,0,12,36,24,0,7,0,119
2021,Hackney 007C,E01001717,3,23,0,8,23,11,0,4,0,72
2021,Hackney 007D,E01001718,9,61,0,21,30,25,0,18,0,164
2021,Hackney 007E,E01001719,3,19,0,3,29,19,0,4,0,77
2021,Hackney 007F,E01001720,10,46,0,22,40,32,0,57,0,207
2021,Hackney 029A,E01001722,4,36,0,14,32,15,0,3,0,104
2021,Hackney 006A,E01001723,2,24,0,12,24,15,0,3,0,80
2021,Hackney 006B,E01001724,4,68,0,23,72,22,0,7,0,196
2021,Hackney 004A,E01001725,2,10,0,11,16,9,0,4,0,52
2021,Hackney 004B,E01001726,3,14,0,6,17,8,0,5,5,58
2021,Hackney 006C,E01001727,2,17,0,3,10,6,0,0,0,38
2021,Hackney 029B,E01001728,7,10,0,8,16,0,0,3,1,45
2021,Hackney 019A,E01001729,10,38,0,7,26,7,0,28,0,116
2021,Hackney 019B,E01001730,10,28,0,5,24,19,0,8,1,95
2021,Hackney 017A,E01001731,9,56,0,13,41,19,0,4,0,142
2021,Hackney 019C,E01001732,5,27,0,9,21,12,0,1,1,76
2021,Hackney 015A,E01001733,5,48,0,16,18,10,0,10,0,107
2021,Hackney 017B,E01001734,4,45,0,21,22,30,0,4,0,126
2021,Hackney 019D,E01001735,3,33,0,12,15,10,0,8,0,81
2021,Hackney 012A,E01001736,9,39,0,28,21,14,0,5,0,116
2021,Hackney 012B,E01001737,5,55,0,38,37,11,0,9,0,155
2021,Hackney 012C,E01001738,4,43,2,17,35,23,0,5,0,129
2021,Hackney 012D,E01001739,3,33,0,17,28,14,0,4,0,99
2021,Hackney 014A,E01001740,3,20,0,17,17,8,0,3,0,68
2021,Hackney 009A,E01001741,9,23,0,27,19,12,0,0,1,91
2021,Hackney 008A,E01001742,6,49,0,14,24,19,0,1,0,113
2021,Hackney 031A,E01001744,7,47,0,22,18,17,0,6,0,117
2021,Hackney 016A,E01001745,5,39,1,10,20,22,0,3,0,100
2021,Hackney 016B,E01001746,3,21,0,3,20,8,0,2,0,57
2021,Hackney 014B,E01001747,10,92,0,19,30,31,0,13,0,195
2021,Hackney 020B,E01001749,7,42,0,25,21,21,0,4,1,121
2021,Hackney 031D,E01001750,11,47,0,18,28,23,0,6,0,133
2021,Hackney 031B,E01001751,5,28,0,44,33,10,0,2,0,122
2021,Hackney 025B,E01001753,2,18,0,8,26,15,0,5,0,74
2021,Hackney 025D,E01001755,8,24,0,6,19,11,0,14,0,82
2021,Hackney 030C,E01001756,8,34,0,23,35,31,0,10,0,141
2021,Hackney 016C,E01001757,1,16,0,2,22,1,0,2,1,45
2021,Hackney 016D,E01001758,9,67,0,8,18,17,0,4,0,123
2021,Hackney 016E,E01001759,7,39,0,5,12,12,0,6,0,81
2021,Hackney 017C,E01001760,10,36,0,19,29,9,0,5,1,109
2021,Hackney 016F,E01001761,4,29,0,12,15,13,0,11,0,84
2021,Hackney 017D,E01001762,12,47,0,13,20,21,0,7,0,120
2021,Hackney 020C,E01001763,9,35,0,13,18,11,0,6,0,92
2021,Hackney 010A,E01001764,11,30,0,9,28,11,0,5,0,94
2021,Hackney 010B,E01001765,7,18,0,11,16,5,0,1,0,58
2021,Hackney 010D,E01001767,4,22,0,2,17,10,0,6,0,61
2021,Hackney 006D,E01001768,8,46,0,12,17,26,0,1,0,110
2021,Hackney 006E,E01001769,9,34,0,8,17,18,0,3,0,89
2021,Hackney 010E,E01001770,6,29,0,11,9,13,0,3,0,71
2021,Hackney 024A,E01001772,6,31,0,9,16,8,0,1,0,71
2021,Hackney 025E,E01001773,6,56,0,11,21,29,0,3,0,126
2021,Hackney 024B,E01001774,8,46,0,12,26,30,0,11,0,133
2021,Hackney 024C,E01001775,7,18,0,13,37,9,0,1,0,85
2021,Hackney 025F,E01001776,8,32,0,12,17,12,0,6,2,89
2021,Hackney 033A,E01001777,5,94,0,11,41,39,0,51,0,241
2021,Hackney 032D,E01001780,3,42,0,8,26,24,0,19,0,122
2021,Hackney 026B,E01001781,8,29,0,6,30,14,0,28,0,115
2021,Hackney 026D,E01001783,15,41,0,7,35,9,0,11,0,118
2021,Hackney 032A,E01001784,9,42,0,8,23,12,0,23,1,118
2021,Hackney 015B,E01001785,11,33,0,18,8,25,0,7,1,103
2021,Hackney 013A,E01001786,12,33,0,4,34,16,0,1,1,101
2021,Hackney 013B,E01001787,3,7,0,3,29,6,0,0,0,48
2021,Hackney 013C,E01001788,2,12,0,5,15,8,0,3,1,46
2021,Hackney 015C,E01001789,3,48,0,16,18,22,0,2,0,109
2021,Hackney 013D,E01001790,8,14,0,0,20,11,0,4,0,57
2021,Hackney 015D,E01001791,3,18,0,15,27,7,0,2,0,72
2021,Hackney 011A,E01001792,2,28,0,15,24,14,0,4,0,87
2021,Hackney 011B,E01001793,5,26,0,10,15,10,0,2,0,68
2021,Hackney 011C,E01001794,14,23,0,11,24,6,0,7,0,85
2021,Hackney 011D,E01001795,4,24,0,11,15,6,0,5,1,66
2021,Hackney 011E,E01001796,10,46,0,9,10,10,0,4,0,89
2021,Hackney 028A,E01001798,12,15,0,6,17,8,0,4,1,63
2021,Hackney 003A,E01001799,0,16,0,4,8,3,0,4,0,35
2021,Hackney 004C,E01001800,15,3,0,4,25,4,0,4,0,55
2021,Hackney 008B,E01001801,2,8,0,8,10,5,0,0,1,34
2021,Hackney 003B,E01001802,2,7,0,3,10,14,0,3,0,39
2021,Hackney 008C,E01001803,7,41,0,23,25,23,0,3,0,122
2021,Hackney 003C,E01001804,1,20,0,13,19,11,0,2,1,67
2021,Hackney 009B,E01001805,8,24,0,14,12,5,0,7,0,70
2021,Hackney 008D,E01001806,5,40,0,33,22,17,0,2,0,119
2021,Hackney 003D,E01001807,6,14,0,7,12,19,0,1,0,59
2021,Hackney 001A,E01001808,0,7,0,3,24,3,0,4,0,41
2021,Hackney 001B,E01001809,2,13,0,11,18,13,0,2,0,59
2021,Hackney 002D,E01001811,5,40,0,4,16,15,0,2,0,82
2021,Hackney 003E,E01001812,4,15,0,15,15,3,0,4,2,58
2021,Hackney 002E,E01001813,9,37,0,0,36,13,0,1,0,96
2021,Hackney 001C,E01001814,5,7,0,6,18,7,0,1,2,46
2021,Hackney 024D,E01001815,4,25,0,8,17,8,0,5,0,67
2021,Hackney 020D,E01001816,13,37,0,28,20,10,0,3,0,111
2021,Hackney 020E,E01001819,7,14,0,54,32,8,0,4,1,120
2021,Hackney 024E,E01001820,12,27,0,9,15,11,0,4,0,78
2021,Hackney 024F,E01001821,0,16,0,6,14,6,0,8,0,50
2021,Hackney 029C,E01001822,5,23,0,11,19,8,0,2,0,68
2021,Hackney 001D,E01001823,0,11,0,0,12,8,0,1,1,33
2021,Hackney 004D,E01001824,6,21,0,3,15,2,0,1,1,49
2021,Hackney 001E,E01001825,0,2,0,0,8,3,0,4,2,19
2021,Hackney 004E,E01001826,3,9,0,2,12,6,0,3,0,35
2021,Hackney 029D,E01001827,2,15,0,3,32,13,0,1,0,66
2021,Hackney 028B,E01001828,8,32,2,7,20,19,0,3,0,91
2021,Hackney 009C,E01001829,9,29,1,47,20,18,0,4,0,128
2021,Hackney 014C,E01001830,8,28,0,21,25,15,0,1,0,98
2021,Hackney 009D,E01001831,11,57,0,15,17,12,0,6,1,119
2021,Hackney 009E,E01001832,13,47,0,8,22,8,0,6,1,105
2021,Hackney 014D,E01001833,8,33,0,19,26,11,0,4,0,101
2021,Hackney 014E,E01001834,7,47,0,15,25,13,0,7,1,115
2021,Hackney 014F,E01001835,10,34,0,18,10,19,0,2,0,93
2021,Hackney 022A,E01001836,9,27,0,16,20,12,0,5,1,90
2021,Hackney 023B,E01001837,9,30,0,26,23,16,0,7,0,111
2021,Hackney 019E,E01001838,4,23,0,3,14,5,0,5,0,54
2021,Hackney 023C,E01001839,11,73,0,15,34,29,0,48,0,210
2021,Hackney 022B,E01001840,6,22,0,8,10,18,0,2,0,66
2021,Hackney 022C,E01001841,4,20,0,23,20,9,0,2,2,80
2021,Hackney 023D,E01001842,3,39,0,13,26,12,0,10,0,103
2021,Hackney 023E,E01001843,4,18,1,15,10,4,0,11,1,64
2021,Hackney 022D,E01001844,6,54,0,30,25,28,0,62,2,207
2021,Hackney 022E,E01001845,3,28,0,9,20,6,0,1,2,69
2021,Hackney 018A,E01001846,2,5,0,3,24,7,0,7,0,48
2021,Hackney 018B,E01001847,4,26,0,12,8,7,0,0,0,57
2021,Hackney 018C,E01001848,6,34,0,4,20,12,0,0,0,76
2021,Hackney 018D,E01001849,9,61,0,12,22,16,0,5,2,127
2021,Hackney 019F,E01001850,5,14,0,6,25,10,0,2,0,62
2021,Hammersmith and Fulham 010A,E01001851,10,37,0,129,44,12,0,8,0,240
2021,Hammersmith and Fulham 007A,E01001852,17,71,0,48,46,24,0,17,0,223
2021,Hammersmith and Fulham 007B,E01001853,8,33,0,70,51,14,0,21,0,197
2021,Hammersmith and Fulham 007C,E01001854,12,53,0,30,49,15,0,24,0,183
2021,Hammersmith and Fulham 010B,E01001855,16,83,1,27,53,23,0,15,0,218
2021,Hammersmith and Fulham 010C,E01001856,9,54,0,50,56,16,0,9,0,194
2021,Hammersmith and Fulham 007D,E01001857,1,39,0,22,21,21,0,14,0,118
2021,Hammersmith and Fulham 006A,E01001858,6,71,0,26,29,17,0,135,0,284
2021,Hammersmith and Fulham 008A,E01001859,13,56,0,17,37,16,0,19,1,159
2021,Hammersmith and Fulham 006B,E01001860,4,53,0,20,20,10,0,15,0,122
2021,Hammersmith and Fulham 006C,E01001861,9,20,0,11,20,11,0,9,0,80
2021,Hammersmith and Fulham 005A,E01001862,13,39,2,17,21,15,0,9,1,117
2021,Hammersmith and Fulham 006D,E01001863,9,38,0,29,28,12,0,13,0,129
2021,Hammersmith and Fulham 006E,E01001864,7,33,0,36,24,11,0,2,0,113
2021,Hammersmith and Fulham 008B,E01001865,13,43,0,25,48,13,0,11,1,154
2021,Hammersmith and Fulham 012A,E01001866,22,59,0,47,52,25,0,77,1,283
2021,Hammersmith and Fulham 012B,E01001867,11,44,0,19,38,12,0,73,0,197
2021,Hammersmith and Fulham 012C,E01001868,9,34,1,4,13,9,0,8,0,78
2021,Hammersmith and Fulham 010D,E01001869,13,32,0,111,56,12,0,15,0,239
2021,Hammersmith and Fulham 012D,E01001870,8,82,0,22,33,24,0,66,0,235
2021,Hammersmith and Fulham 012E,E01001871,13,53,0,25,58,23,0,40,0,212
2021,Hammersmith and Fulham 012F,E01001872,7,60,0,46,33,20,0,24,0,190
2021,Hammersmith and Fulham 010E,E01001873,9,38,0,21,36,16,0,11,1,132
2021,Hammersmith and Fulham 001B,E01001875,5,22,0,12,30,10,0,16,0,95
2021,Hammersmith and Fulham 001C,E01001876,7,58,0,8,65,36,0,26,0,200
2021,Hammersmith and Fulham 001D,E01001877,5,22,0,10,40,6,0,3,1,87
2021,Hammersmith and Fulham 001E,E01001878,11,21,0,16,30,4,0,10,0,92
2021,Hammersmith and Fulham 019A,E01001879,12,46,0,21,23,9,0,26,0,137
2021,Hammersmith and Fulham 017A,E01001880,10,53,0,22,22,15,0,9,1,132
2021,Hammersmith and Fulham 017B,E01001881,12,64,2,46,52,29,0,27,0,232
2021,Hammersmith and Fulham 017C,E01001882,8,84,2,33,22,17,0,44,1,211
2021,Hammersmith and Fulham 017D,E01001883,16,92,0,66,59,23,0,65,1,322
2021,Hammersmith and Fulham 017E,E01001884,6,55,0,23,33,16,0,49,0,182
2021,Hammersmith and Fulham 015A,E01001885,7,18,1,1,13,5,0,5,0,50
2021,Hammersmith and Fulham 016A,E01001886,4,45,0,28,17,18,0,59,0,171
2021,Hammersmith and Fulham 016B,E01001887,7,35,0,13,29,5,0,72,0,161
2021,Hammersmith and Fulham 018A,E01001888,12,69,0,41,52,17,0,87,0,278
