date,geography,geography code,Number of disabled people in household: 1 person disabled under the Equality Act in household,Number of disabled people in household: 2 or more people disabled under the Equality Act in household,Number of disabled people in household: No people disabled under the Equality Act in household,Number of disabled people in household: Total: All households
2021,Merton 010C,E01003444,121,23,529,673
2021,Merton 010D,E01003445,121,36,494,651
2021,Merton 016C,E01003446,166,38,697,901
2021,Merton 016D,E01003447,162,27,491,680
2021,Merton 023D,E01003448,179,52,653,884
2021,Merton 024B,E01003449,137,41,481,659
2021,Merton 024C,E01003450,152,37,422,611
2021,Merton 024D,E01003451,159,53,450,662
2021,Merton 024E,E01003452,249,71,497,817
2021,Merton 023E,E01003453,157,45,462,664
2021,Merton 003B,E01003454,105,17,455,577
2021,Merton 005E,E01003455,116,19,612,747
2021,Merton 003C,E01003456,107,17,544,668
2021,Merton 006C,E01003457,82,15,516,613
2021,Merton 006D,E01003458,119,18,584,721
2021,Merton 006E,E01003459,196,48,715,959
2021,Merton 002A,E01003460,138,14,492,644
2021,Merton 004E,E01003461,80,16,580,676
2021,Merton 002B,E01003462,105,22,449,576
2021,Merton 010E,E01003463,98,20,433,551
2021,Merton 002C,E01003464,105,20,415,540
2021,Merton 002D,E01003465,75,13,377,465
2021,Merton 020A,E01003466,125,36,465,626
2021,Merton 020B,E01003467,122,38,506,666
2021,Merton 020C,E01003468,107,31,497,635
2021,Merton 020D,E01003469,123,27,427,577
2021,Merton 020E,E01003470,131,28,591,750
2021,Merton 016E,E01003471,108,30,498,636
2021,Merton 001A,E01003472,68,15,390,473
2021,Merton 001B,E01003473,85,14,465,564
2021,Merton 001C,E01003474,67,12,391,470
2021,Merton 003D,E01003476,90,17,383,490
2021,Merton 003E,E01003477,115,20,455,590
2021,Merton 001E,E01003478,90,23,554,667
2021,Newham 035A,E01003479,110,40,460,610
2021,Newham 033A,E01003480,138,35,412,585
2021,Newham 035B,E01003481,123,40,321,484
2021,Newham 032A,E01003483,159,49,393,601
2021,Newham 032B,E01003484,94,30,436,560
2021,Newham 035C,E01003485,131,27,411,569
2021,Newham 033C,E01003486,145,39,261,445
2021,Newham 033D,E01003487,115,50,247,412
2021,Newham 019A,E01003488,208,48,412,668
2021,Newham 019B,E01003489,209,84,669,962
2021,Newham 019C,E01003490,112,58,393,563
2021,Newham 022A,E01003491,163,54,410,627
2021,Newham 025A,E01003492,125,40,362,527
2021,Newham 025C,E01003494,120,49,441,610
2021,Newham 025D,E01003495,122,31,457,610
2021,Newham 027A,E01003496,124,18,410,552
2021,Newham 034A,E01003497,161,54,378,593
2021,Newham 027B,E01003498,151,50,482,683
2021,Newham 030A,E01003499,227,57,535,819
2021,Newham 027C,E01003500,201,48,471,720
2021,Newham 030B,E01003501,184,59,546,789
2021,Newham 030C,E01003502,183,58,570,811
2021,Newham 030D,E01003503,183,52,926,1161
2021,Newham 034D,E01003506,131,41,309,481
2021,Newham 031A,E01003507,181,53,598,832
2021,Newham 031B,E01003508,171,48,744,963
2021,Newham 031C,E01003509,212,41,525,778
2021,Newham 036A,E01003511,156,36,479,671
2021,Newham 036B,E01003512,169,43,476,688
2021,Newham 035D,E01003513,94,40,412,546
2021,Newham 036C,E01003514,118,42,368,528
2021,Newham 036D,E01003515,217,48,550,815
2021,Newham 032C,E01003516,199,33,421,653
2021,Newham 036E,E01003517,163,50,417,630
2021,Newham 032D,E01003518,93,27,450,570
2021,Newham 032E,E01003519,108,37,350,495
2021,Newham 018A,E01003520,122,51,401,574
2021,Newham 018B,E01003521,113,54,480,647
2021,Newham 018C,E01003522,98,39,392,529
2021,Newham 024A,E01003523,207,55,450,712
2021,Newham 019D,E01003524,118,40,400,558
2021,Newham 018D,E01003525,118,44,371,533
2021,Newham 018E,E01003526,130,52,302,484
2021,Newham 024B,E01003527,115,43,396,554
2021,Newham 005A,E01003528,127,26,255,408
2021,Newham 010A,E01003529,140,72,414,626
2021,Newham 010B,E01003530,130,38,313,481
2021,Newham 010C,E01003531,139,67,353,559
2021,Newham 010D,E01003532,125,61,379,565
2021,Newham 011A,E01003533,128,84,356,568
2021,Newham 010E,E01003534,138,66,426,630
2021,Newham 023A,E01003535,166,62,339,567
2021,Newham 023B,E01003536,125,42,453,620
2021,Newham 024C,E01003537,142,41,459,642
2021,Newham 029A,E01003538,159,43,463,665
2021,Newham 029B,E01003539,153,47,503,703
2021,Newham 029C,E01003540,163,50,392,605
2021,Newham 029D,E01003541,113,44,399,556
2021,Newham 024D,E01003542,170,52,442,664
2021,Newham 001A,E01003543,155,56,627,838
2021,Newham 001B,E01003544,139,48,437,624
2021,Newham 006A,E01003545,132,33,468,633
2021,Newham 001C,E01003546,123,43,410,576
2021,Newham 007A,E01003547,131,49,491,671
2021,Newham 006B,E01003548,176,46,590,812
2021,Newham 006C,E01003549,155,54,570,779
2021,Newham 001D,E01003550,147,37,424,608
2021,Newham 009A,E01003551,134,28,456,618
2021,Newham 016A,E01003552,124,36,366,526
2021,Newham 009B,E01003553,192,41,499,732
2021,Newham 009C,E01003554,156,34,498,688
2021,Newham 007B,E01003555,137,39,304,480
2021,Newham 008A,E01003556,155,39,458,652
2021,Newham 006D,E01003557,158,33,459,650
2021,Newham 008B,E01003558,100,54,388,542
2021,Newham 009D,E01003559,192,38,669,899
2021,Newham 011B,E01003560,95,49,302,446
2021,Newham 007C,E01003561,86,40,338,464
2021,Newham 014A,E01003562,112,56,423,591
2021,Newham 011C,E01003563,128,53,405,586
2021,Newham 014B,E01003564,131,65,458,654
2021,Newham 014C,E01003565,88,53,374,515
2021,Newham 014D,E01003566,128,53,351,532
2021,Newham 007D,E01003567,114,33,361,508
2021,Newham 017A,E01003568,152,56,419,627
2021,Newham 017B,E01003569,151,44,396,591
2021,Newham 008C,E01003570,114,38,388,540
2021,Newham 008D,E01003571,125,55,403,583
2021,Newham 008E,E01003572,90,48,309,447
2021,Newham 017C,E01003573,127,53,397,577
2021,Newham 017D,E01003574,191,62,518,771
2021,Newham 005B,E01003575,100,31,340,471
2021,Newham 002A,E01003576,169,39,430,638
2021,Newham 005C,E01003577,175,58,523,756
2021,Newham 003A,E01003578,121,33,441,595
2021,Newham 004A,E01003579,131,47,316,494
2021,Newham 005D,E01003580,170,34,408,612
2021,Newham 002B,E01003581,96,54,323,473
2021,Newham 002C,E01003582,123,38,291,452
2021,Newham 002D,E01003583,123,59,348,530
2021,Newham 003B,E01003584,142,49,417,608
2021,Newham 004B,E01003585,100,30,280,410
2021,Newham 003C,E01003586,128,45,357,530
2021,Newham 004C,E01003587,184,48,576,808
2021,Newham 011D,E01003588,99,45,282,426
2021,Newham 011E,E01003589,108,34,367,509
2021,Newham 003D,E01003590,141,30,401,572
2021,Newham 004D,E01003591,160,56,467,683
2021,Newham 022B,E01003592,168,33,432,633
2021,Newham 027D,E01003593,127,41,367,535
2021,Newham 026A,E01003594,108,46,423,577
2021,Newham 026B,E01003595,179,38,449,666
2021,Newham 016B,E01003596,133,33,370,536
2021,Newham 016C,E01003597,123,79,330,532
2021,Newham 021A,E01003598,165,45,431,641
2021,Newham 022C,E01003599,103,41,334,478
2021,Newham 021B,E01003600,140,44,403,587
2021,Newham 028A,E01003601,195,62,461,718
2021,Newham 026C,E01003602,118,41,472,631
2021,Newham 028B,E01003603,107,38,464,609
2021,Newham 031D,E01003604,155,40,558,753
2021,Newham 028C,E01003605,161,53,470,684
2021,Newham 026D,E01003607,151,41,414,606
2021,Newham 028D,E01003608,129,39,507,675
2021,Newham 041C,E01003611,156,34,523,713
2021,Newham 039A,E01003615,142,37,439,618
2021,Newham 012A,E01003616,143,34,505,682
2021,Newham 012C,E01003618,177,28,624,829
2021,Newham 012D,E01003619,224,41,796,1061
2021,Newham 023C,E01003621,82,30,339,451
2021,Newham 023D,E01003622,129,38,366,533
2021,Newham 023E,E01003623,110,43,331,484
2021,Newham 024E,E01003624,128,53,311,492
2021,Newham 015A,E01003625,112,33,341,486
2021,Newham 015B,E01003626,93,37,332,462
2021,Newham 015C,E01003627,80,28,350,458
2021,Newham 015D,E01003628,95,37,298,430
2021,Newham 015E,E01003629,120,34,353,507
2021,Newham 021C,E01003630,169,34,479,682
2021,Newham 020A,E01003631,139,46,510,695
2021,Newham 020B,E01003632,147,49,599,795
2021,Newham 020C,E01003633,164,44,477,685
2021,Newham 020D,E01003634,162,54,373,589
2021,Newham 016D,E01003635,116,49,444,609
2021,Newham 020E,E01003636,148,55,492,695
2021,Newham 021D,E01003637,121,36,425,582
2021,Redbridge 017A,E01003638,164,34,462,660
2021,Redbridge 013A,E01003639,189,39,559,787
2021,Redbridge 013B,E01003640,142,43,440,625
2021,Redbridge 013C,E01003641,135,41,434,610
2021,Redbridge 013D,E01003642,109,53,391,553
2021,Redbridge 017B,E01003643,147,37,516,700
2021,Redbridge 017C,E01003644,93,31,380,504
2021,Redbridge 017D,E01003645,157,31,716,904
2021,Redbridge 012A,E01003646,143,51,406,600
2021,Redbridge 015A,E01003647,121,33,478,632
2021,Redbridge 012B,E01003648,116,20,381,517
2021,Redbridge 012C,E01003649,127,30,355,512
2021,Redbridge 015B,E01003650,161,42,388,591
2021,Redbridge 012D,E01003651,115,29,333,477
2021,Redbridge 015C,E01003652,88,35,356,479
2021,Redbridge 015D,E01003653,106,44,574,724
2021,Redbridge 004A,E01003654,124,37,438,599
2021,Redbridge 004B,E01003655,125,35,477,637
2021,Redbridge 005A,E01003656,177,41,434,652
2021,Redbridge 005B,E01003657,172,39,684,895
2021,Redbridge 004C,E01003658,185,42,459,686
2021,Redbridge 005C,E01003659,111,28,497,636
2021,Redbridge 004D,E01003660,116,21,532,669
2021,Redbridge 038A,E01003661,138,54,508,700
2021,Redbridge 038C,E01003662,149,42,572,763
2021,Redbridge 037A,E01003663,164,34,446,644
2021,Redbridge 037B,E01003664,108,29,427,564
2021,Redbridge 037E,E01003665,108,38,367,513
2021,Redbridge 038B,E01003666,214,49,804,1067
2021,Redbridge 007A,E01003668,159,22,623,804
2021,Redbridge 007B,E01003669,110,23,494,627
2021,Redbridge 007C,E01003670,137,26,419,582
2021,Redbridge 007D,E01003671,90,22,445,557
2021,Redbridge 007E,E01003672,156,33,563,752
2021,Redbridge 007F,E01003673,127,27,641,795
2021,Redbridge 007G,E01003674,174,27,865,1066
2021,Redbridge 036A,E01003675,109,51,339,499
2021,Redbridge 036B,E01003676,126,41,355,522
2021,Redbridge 036C,E01003677,118,44,364,526
2021,Redbridge 036D,E01003678,101,40,333,474
2021,Redbridge 036E,E01003679,105,30,361,496
2021,Redbridge 036F,E01003680,102,33,347,482
2021,Redbridge 036G,E01003681,195,45,438,678
2021,Redbridge 036H,E01003682,110,41,362,513
2021,Redbridge 040C,E01003683,149,32,390,571
2021,Redbridge 040E,E01003684,94,38,373,505
2021,Redbridge 040D,E01003685,105,34,410,549
2021,Redbridge 040A,E01003686,134,50,392,576
2021,Redbridge 040B,E01003688,132,35,356,523
2021,Redbridge 039C,E01003689,154,50,523,727
2021,Redbridge 035A,E01003690,143,42,563,748
2021,Redbridge 035B,E01003691,90,38,329,457
2021,Redbridge 035C,E01003692,125,35,317,477
2021,Redbridge 035D,E01003693,110,27,307,444
2021,Redbridge 035E,E01003694,118,49,280,447
2021,Redbridge 035F,E01003695,107,36,351,494
2021,Redbridge 035G,E01003696,128,43,351,522
2021,Redbridge 035H,E01003697,116,28,364,508
2021,Redbridge 006A,E01003698,109,23,390,522
2021,Redbridge 006B,E01003699,118,26,447,591
2021,Redbridge 006C,E01003700,201,66,599,866
2021,Redbridge 006D,E01003701,136,43,505,684
2021,Redbridge 006E,E01003702,147,32,744,923
2021,Redbridge 006F,E01003703,197,74,709,980
2021,Redbridge 006G,E01003704,144,52,497,693
2021,Redbridge 010A,E01003705,167,45,608,820
2021,Redbridge 010B,E01003706,146,43,436,625
2021,Redbridge 008A,E01003707,115,48,325,488
2021,Redbridge 008B,E01003708,204,41,509,754
2021,Redbridge 008C,E01003709,130,43,398,571
2021,Redbridge 008D,E01003710,116,28,361,505
2021,Redbridge 010C,E01003711,149,39,451,639
2021,Redbridge 010D,E01003712,187,40,315,542
2021,Redbridge 034A,E01003713,115,49,326,490
2021,Redbridge 034B,E01003714,140,36,508,684
2021,Redbridge 034C,E01003715,136,39,452,627
2021,Redbridge 034D,E01003716,146,47,402,595
2021,Redbridge 034E,E01003718,121,31,504,656
2021,Redbridge 034F,E01003719,145,43,532,720
2021,Redbridge 002A,E01003720,239,60,489,788
2021,Redbridge 003A,E01003721,163,34,462,659
2021,Redbridge 002B,E01003722,187,52,582,821
2021,Redbridge 002C,E01003723,173,52,494,719
2021,Redbridge 003B,E01003724,103,37,366,506
2021,Redbridge 003C,E01003725,159,43,469,671
2021,Redbridge 002D,E01003726,180,44,715,939
2021,Redbridge 003D,E01003727,175,50,414,639
2021,Redbridge 032B,E01003729,131,37,327,495
2021,Redbridge 032C,E01003730,87,43,329,459
2021,Redbridge 033A,E01003731,107,24,287,418
2021,Redbridge 032D,E01003732,168,27,434,629
2021,Redbridge 032E,E01003733,106,45,338,489
2021,Redbridge 033B,E01003734,99,42,359,500
2021,Redbridge 033C,E01003735,197,69,439,705
