date,geography,geography code,"Occupation (current): 1. Managers, directors and senior officials",Occupation (current): 2. Professional occupations,Occupation (current): 3. Associate professional and technical occupations,Occupation (current): 4. Administrative and secretarial occupations,Occupation (current): 5. Skilled trades occupations,"Occupation (current): 6. Caring, leisure and other service occupations",Occupation (current): 7. Sales and customer service occupations,"Occupation (current): 8. Process, plant and machine operatives",Occupation (current): 9. Elementary occupations,Occupation (current): Total: All usual residents aged 16 years and over in employment the week before the census
2021,Wandsworth 035D,E01004528,82,202,144,63,58,92,52,45,68,806
2021,Wandsworth 035E,E01004529,200,422,264,99,87,87,59,34,91,1343
2021,Wandsworth 035F,E01004530,185,323,233,86,49,56,48,27,63,1070
2021,Wandsworth 033A,E01004531,146,275,181,84,31,54,52,36,69,928
2021,Wandsworth 032A,E01004532,162,319,156,43,39,40,35,13,38,845
2021,Wandsworth 033B,E01004533,105,291,132,76,39,59,35,25,50,812
2021,Wandsworth 008A,E01004534,243,465,305,75,41,51,44,18,31,1273
2021,Wandsworth 007A,E01004535,69,90,75,54,52,101,77,63,117,698
2021,Wandsworth 008B,E01004536,166,334,221,89,54,124,80,45,105,1218
2021,Wandsworth 007B,E01004537,115,300,216,83,52,138,63,44,113,1124
2021,Wandsworth 007C,E01004538,199,374,240,131,64,136,63,71,105,1383
2021,Wandsworth 003A,E01004539,81,186,127,81,72,154,96,57,117,971
2021,Wandsworth 003B,E01004540,208,380,261,104,57,96,83,63,75,1327
2021,Wandsworth 007D,E01004541,100,180,126,73,47,61,54,47,98,786
2021,Wandsworth 021D,E01004542,213,360,214,42,15,28,27,9,30,938
2021,Wandsworth 027A,E01004543,249,433,224,55,22,50,26,8,24,1091
2021,Wandsworth 021E,E01004544,213,327,195,58,16,32,27,6,11,885
2021,Wandsworth 027B,E01004545,244,600,395,105,43,48,43,22,31,1531
2021,Wandsworth 027C,E01004546,213,390,223,52,18,32,22,7,23,980
2021,Wandsworth 029C,E01004547,164,274,140,71,32,40,23,23,21,788
2021,Wandsworth 029D,E01004548,212,463,277,109,50,74,60,24,52,1321
2021,Wandsworth 027D,E01004549,233,315,199,74,21,40,17,16,34,949
2021,Wandsworth 017D,E01004550,160,256,121,41,21,24,17,9,19,668
2021,Wandsworth 012E,E01004551,188,411,252,66,39,59,37,19,40,1111
2021,Wandsworth 008C,E01004552,306,594,359,108,40,33,37,13,32,1522
2021,Wandsworth 015A,E01004553,251,466,252,82,25,39,33,17,27,1192
2021,Wandsworth 009A,E01004554,280,361,233,64,24,23,25,12,13,1035
2021,Wandsworth 017E,E01004555,256,341,197,37,13,33,21,10,14,922
2021,Wandsworth 009B,E01004556,260,329,167,51,19,18,15,3,13,875
2021,Wandsworth 015B,E01004557,223,332,177,74,16,38,30,19,28,937
2021,Wandsworth 015C,E01004558,258,377,199,60,30,44,20,12,23,1023
2021,Wandsworth 015D,E01004559,214,249,151,44,16,33,12,11,24,754
2021,Wandsworth 001A,E01004560,265,349,252,58,50,79,53,18,59,1183
2021,Wandsworth 039E,E01004563,126,229,164,76,86,138,100,59,152,1130
2021,Wandsworth 039D,E01004564,181,427,280,79,44,78,51,19,74,1233
2021,Wandsworth 005A,E01004565,178,382,258,70,36,61,40,37,34,1096
2021,Wandsworth 001B,E01004566,239,363,217,64,37,80,38,28,30,1096
2021,Wandsworth 039A,E01004567,141,229,181,80,88,138,97,61,138,1153
2021,Wandsworth 013A,E01004568,34,61,48,42,63,70,63,48,91,520
2021,Wandsworth 023A,E01004569,112,169,133,56,72,101,88,66,140,937
2021,Wandsworth 023B,E01004570,47,108,76,62,98,109,98,77,159,834
2021,Wandsworth 023C,E01004571,73,159,90,63,90,117,75,77,139,883
2021,Wandsworth 016A,E01004572,162,155,108,57,61,92,31,45,99,810
2021,Wandsworth 023D,E01004573,102,152,116,62,103,92,69,47,134,877
2021,Wandsworth 013B,E01004574,75,87,98,51,63,140,103,56,141,814
2021,Wandsworth 013C,E01004575,81,107,106,67,49,77,80,41,112,720
2021,Wandsworth 013D,E01004576,107,113,72,51,52,85,43,59,100,682
2021,Wandsworth 003C,E01004577,206,339,231,74,45,53,40,17,65,1070
2021,Wandsworth 004B,E01004579,224,320,218,80,47,75,41,28,40,1073
2021,Wandsworth 004C,E01004580,213,407,266,96,62,73,66,39,71,1293
2021,Wandsworth 004D,E01004581,197,338,210,68,62,67,48,22,68,1080
2021,Wandsworth 001C,E01004582,274,410,190,64,41,77,35,37,57,1185
2021,Wandsworth 001D,E01004583,186,268,176,62,33,74,38,19,37,893
2021,Wandsworth 003D,E01004584,70,146,117,70,53,106,63,45,131,801
2021,Wandsworth 008D,E01004585,224,489,302,82,36,39,33,14,26,1245
2021,Wandsworth 009C,E01004586,258,522,355,91,37,45,36,12,16,1372
2021,Wandsworth 009D,E01004587,265,435,234,71,31,39,39,17,24,1155
2021,Wandsworth 008E,E01004588,298,617,339,100,42,41,27,16,24,1504
2021,Wandsworth 009E,E01004589,263,445,298,71,25,31,26,8,26,1193
2021,Wandsworth 005B,E01004590,138,277,182,85,51,67,49,42,98,989
2021,Wandsworth 005C,E01004591,185,385,249,98,47,61,46,24,70,1165
2021,Wandsworth 005D,E01004592,142,290,200,87,48,63,42,27,39,938
2021,Wandsworth 025A,E01004593,239,371,210,96,55,66,43,35,55,1170
2021,Wandsworth 020D,E01004594,211,335,191,96,37,46,24,9,27,976
2021,Wandsworth 025B,E01004595,256,352,248,83,38,53,43,20,59,1152
2021,Wandsworth 020E,E01004596,251,339,169,56,20,35,27,10,19,926
2021,Wandsworth 025C,E01004597,245,351,200,73,32,50,32,22,41,1046
2021,Wandsworth 025D,E01004598,313,596,308,83,33,43,38,19,27,1460
2021,Wandsworth 025E,E01004599,246,316,150,53,6,26,21,11,9,838
2021,Wandsworth 018D,E01004601,256,494,296,116,81,71,59,61,55,1489
2021,Wandsworth 010C,E01004602,235,394,207,70,39,42,22,10,22,1041
2021,Wandsworth 006A,E01004604,223,298,159,47,16,25,13,7,17,805
2021,Wandsworth 006B,E01004605,207,297,179,80,37,47,30,17,44,938
2021,Wandsworth 006C,E01004606,275,443,240,77,31,31,28,7,17,1149
2021,Wandsworth 006D,E01004607,248,338,178,65,22,24,22,8,21,926
2021,Wandsworth 006E,E01004608,208,386,205,70,31,48,36,17,37,1038
2021,Wandsworth 010E,E01004609,317,549,316,97,45,53,40,16,57,1490
2021,Wandsworth 033C,E01004610,166,402,244,86,58,64,86,42,56,1204
2021,Wandsworth 032B,E01004611,144,296,201,71,26,37,39,23,47,884
2021,Wandsworth 032C,E01004612,84,264,167,64,59,57,47,42,67,851
2021,Wandsworth 033D,E01004613,88,226,176,54,61,63,70,34,68,840
2021,Wandsworth 034A,E01004614,161,371,235,76,57,75,69,41,122,1207
2021,Wandsworth 034B,E01004615,88,192,112,68,42,84,46,38,59,729
2021,Wandsworth 034C,E01004616,144,410,234,91,82,70,70,42,103,1246
2021,Wandsworth 034D,E01004617,123,313,204,76,50,75,63,30,103,1037
2021,Wandsworth 032D,E01004618,165,361,202,58,17,30,20,14,27,894
2021,Wandsworth 015E,E01004619,188,251,150,50,15,37,17,9,12,729
2021,Wandsworth 019C,E01004620,231,291,209,69,85,61,24,30,50,1050
2021,Wandsworth 019D,E01004621,224,307,216,67,35,58,37,22,30,996
2021,Wandsworth 024D,E01004622,103,196,173,40,45,45,35,19,90,746
2021,Wandsworth 019E,E01004623,233,343,249,76,23,54,45,17,51,1091
2021,Wandsworth 024E,E01004624,177,309,165,77,33,57,35,24,44,921
2021,Wandsworth 027E,E01004625,215,183,105,43,17,19,16,12,12,622
2021,Wandsworth 027F,E01004626,243,430,190,85,38,44,21,12,18,1081
2021,Wandsworth 019F,E01004627,237,266,175,63,27,39,29,11,31,878
2021,Wandsworth 022A,E01004628,209,374,189,71,71,92,56,47,77,1186
2021,Wandsworth 020F,E01004629,190,292,136,65,27,44,20,10,29,813
2021,Wandsworth 022B,E01004630,71,167,90,75,62,117,57,71,75,785
2021,Wandsworth 022C,E01004631,174,237,149,64,84,77,59,60,90,994
2021,Wandsworth 028A,E01004632,145,232,150,71,50,63,45,33,52,841
2021,Wandsworth 022D,E01004633,82,131,91,54,49,92,66,83,83,731
2021,Wandsworth 028B,E01004634,152,242,152,63,30,54,34,31,30,788
2021,Wandsworth 028C,E01004635,129,261,144,59,54,74,45,52,54,872
2021,Wandsworth 028D,E01004636,149,191,110,50,51,62,33,46,58,750
2021,Wandsworth 028E,E01004637,129,187,116,58,71,63,40,49,75,788
2021,Wandsworth 011B,E01004638,191,221,101,35,20,37,21,2,23,651
2021,Wandsworth 011C,E01004639,174,292,205,60,51,62,34,34,56,968
2021,Wandsworth 011D,E01004640,231,373,226,70,15,38,42,16,18,1029
2021,Wandsworth 011E,E01004641,175,286,163,89,44,76,52,28,56,969
2021,Wandsworth 016B,E01004642,161,300,205,78,60,108,67,48,94,1121
2021,Wandsworth 016C,E01004643,217,323,177,70,64,95,45,47,87,1125
2021,Wandsworth 016D,E01004644,273,372,202,93,91,96,80,24,80,1311
2021,Wandsworth 016E,E01004645,94,174,113,84,86,97,71,83,114,916
2021,Westminster 002A,E01004646,206,200,104,34,13,44,24,9,30,664
2021,Westminster 001A,E01004647,190,169,93,51,14,49,27,9,23,625
2021,Westminster 002B,E01004648,317,412,223,84,28,59,57,13,48,1241
2021,Westminster 001B,E01004649,211,237,86,28,6,30,17,7,17,639
2021,Westminster 002C,E01004650,319,328,168,45,10,42,28,9,30,979
2021,Westminster 003A,E01004651,318,414,150,46,17,21,25,8,24,1023
2021,Westminster 017A,E01004652,164,367,154,55,23,32,52,8,39,894
2021,Westminster 014A,E01004653,306,297,210,52,20,103,33,27,47,1095
2021,Westminster 014B,E01004654,427,452,299,95,49,63,55,21,68,1529
2021,Westminster 014D,E01004656,231,401,207,67,23,44,46,11,21,1051
2021,Westminster 012A,E01004657,255,236,116,23,12,39,30,38,35,784
2021,Westminster 012B,E01004658,209,272,137,52,6,32,47,13,33,801
2021,Westminster 008A,E01004659,191,354,201,42,17,28,20,9,17,879
2021,Westminster 008B,E01004660,199,272,134,47,9,15,28,7,15,726
2021,Westminster 012C,E01004661,247,422,162,62,27,58,62,19,42,1101
2021,Westminster 012D,E01004662,167,314,149,37,16,12,32,4,13,744
2021,Westminster 012E,E01004663,200,252,119,35,5,21,27,18,17,694
2021,Westminster 024A,E01004665,55,103,82,58,40,59,48,40,62,547
2021,Westminster 023D,E01004668,118,190,94,55,21,42,46,48,78,692
2021,Westminster 024B,E01004669,106,198,125,65,36,73,43,39,85,770
2021,Westminster 009A,E01004670,74,113,93,79,47,87,117,71,99,780
2021,Westminster 005A,E01004674,136,162,163,105,52,71,82,55,55,881
2021,Westminster 005B,E01004675,113,293,193,111,44,114,62,68,68,1066
2021,Westminster 006A,E01004676,171,229,174,49,36,41,59,30,73,862
2021,Westminster 005C,E01004677,171,259,193,83,59,57,41,33,66,962
2021,Westminster 005D,E01004678,168,228,156,94,41,70,56,32,97,942
2021,Westminster 005E,E01004679,142,215,166,62,65,98,58,51,91,948
2021,Westminster 015A,E01004680,220,221,101,23,6,33,12,5,16,637
2021,Westminster 016A,E01004681,243,417,203,46,53,54,40,27,32,1115
2021,Westminster 016B,E01004682,134,228,145,45,11,36,23,6,32,660
2021,Westminster 015B,E01004683,279,231,122,38,11,51,26,60,34,852
2021,Westminster 015C,E01004684,102,165,73,34,11,15,20,11,22,453
2021,Westminster 015E,E01004686,119,224,120,23,27,30,32,19,45,639
2021,Westminster 019A,E01004687,251,184,88,30,19,44,11,3,19,649
2021,Westminster 019D,E01004690,191,91,59,19,24,73,10,3,44,514
2021,Westminster 019E,E01004691,191,155,119,40,8,40,14,3,69,639
2021,Westminster 019F,E01004692,168,80,68,10,4,50,18,35,10,443
2021,Westminster 017B,E01004693,172,210,109,35,13,27,17,13,11,607
2021,Westminster 016C,E01004694,233,302,145,54,17,37,22,10,48,868
2021,Westminster 017C,E01004695,106,233,101,45,7,24,17,8,18,559
2021,Westminster 017D,E01004696,90,172,108,47,34,52,46,25,79,653
2021,Westminster 016D,E01004697,192,255,135,54,27,42,65,5,41,816
2021,Westminster 017E,E01004698,172,255,137,73,17,31,31,5,50,771
2021,Westminster 017F,E01004699,267,387,222,44,20,34,29,20,46,1069
2021,Westminster 016E,E01004700,206,314,167,41,22,40,23,10,30,853
2021,Westminster 007A,E01004701,250,332,180,35,4,31,18,6,16,872
2021,Westminster 009E,E01004702,130,249,167,110,58,72,98,46,131,1061
2021,Westminster 007B,E01004703,336,275,205,42,27,28,27,18,28,986
2021,Westminster 007D,E01004705,214,264,133,34,18,16,19,7,26,731
2021,Westminster 006B,E01004706,218,398,192,53,24,15,22,9,12,943
2021,Westminster 006C,E01004707,311,454,231,53,25,33,26,12,32,1177
2021,Westminster 006D,E01004708,166,270,172,51,34,62,46,18,62,881
2021,Westminster 007E,E01004709,179,234,137,45,32,47,53,26,37,790
2021,Westminster 002D,E01004710,157,190,139,59,46,85,53,44,78,851
2021,Westminster 002E,E01004711,128,219,137,81,44,67,85,30,75,866
2021,Westminster 008C,E01004712,230,279,149,41,10,14,19,11,23,776
2021,Westminster 011A,E01004713,272,266,129,35,8,15,3,6,23,757
2021,Westminster 011B,E01004714,359,322,154,30,18,43,21,7,22,976
2021,Westminster 013A,E01004715,182,260,146,54,21,38,61,16,40,818
2021,Westminster 011C,E01004716,196,164,119,34,5,34,16,9,15,592
2021,Westminster 011D,E01004717,259,270,129,33,19,32,15,20,13,790
2021,Westminster 004A,E01004718,128,213,158,75,48,84,102,39,77,924
2021,Westminster 004B,E01004719,112,176,169,76,64,116,56,35,63,867
2021,Westminster 004C,E01004720,131,224,170,70,54,84,123,46,77,979
2021,Westminster 004D,E01004721,96,137,99,74,44,73,61,48,98,730
2021,Westminster 004E,E01004722,92,190,168,77,83,125,99,63,132,1029
2021,Westminster 005F,E01004723,147,282,182,87,67,79,82,46,87,1059
2021,Westminster 001C,E01004724,310,267,183,84,22,29,31,12,38,976
2021,Westminster 003B,E01004725,119,134,98,37,15,43,34,13,18,511
2021,Westminster 003C,E01004726,287,251,118,45,10,43,17,13,30,814
2021,Westminster 008D,E01004727,226,291,103,72,15,51,20,5,31,814
2021,Westminster 003D,E01004728,172,251,119,47,20,25,20,23,30,707
2021,Westminster 003E,E01004729,128,165,129,44,18,41,37,10,33,605
2021,Westminster 001D,E01004730,200,256,114,47,5,38,12,15,16,703
2021,Westminster 020A,E01004731,342,410,193,73,40,53,38,16,71,1236
2021,Westminster 020B,E01004732,72,116,74,54,33,56,31,18,60,514
2021,Westminster 020C,E01004733,250,494,188,59,24,43,32,6,37,1133
2021,Westminster 018A,E01004734,200,293,161,53,46,37,37,17,47,891
2021,Westminster 018B,E01004735,212,301,188,61,41,79,47,13,31,973
2021,Westminster 018C,E01004736,227,222,253,28,19,39,22,4,60,874
2021,Westminster 024C,E01004737,125,150,83,60,30,43,22,33,45,591
2021,Westminster 021A,E01004740,80,152,86,56,27,34,37,32,57,561
2021,Westminster 024F,E01004741,117,255,136,64,31,47,18,21,26,715
2021,Westminster 022A,E01004742,152,356,133,42,36,26,30,45,21,841
2021,Westminster 021B,E01004743,142,215,99,78,30,42,54,27,62,749
2021,Westminster 020D,E01004744,120,171,155,50,26,37,29,16,43,647
2021,Westminster 021D,E01004746,73,160,105,37,26,54,36,34,46,571
2021,Westminster 021E,E01004747,201,445,167,84,15,61,75,33,68,1149
2021,Westminster 020E,E01004748,146,220,98,37,13,15,16,4,13,562
2021,Westminster 022B,E01004749,336,459,182,64,31,70,50,16,45,1253
2021,Westminster 023E,E01004750,162,245,101,41,23,41,40,29,37,719
2021,Westminster 022C,E01004751,240,330,173,54,24,33,27,8,23,912
2021,Westminster 022D,E01004752,118,248,160,54,55,42,34,17,52,780
2021,Westminster 022E,E01004753,182,317,226,108,37,36,65,29,35,1035
2021,Westminster 010A,E01004754,82,133,105,54,32,70,76,46,60,658
2021,Westminster 010B,E01004755,163,404,170,73,47,89,94,43,82,1165
2021,Westminster 006E,E01004756,190,246,152,76,30,42,44,31,49,860
2021,Westminster 010C,E01004757,67,150,105,57,47,56,59,45,63,649
2021,Westminster 014E,E01004760,160,192,166,66,40,71,70,19,63,847
2021,Westminster 018D,E01004761,240,163,76,28,14,48,21,9,27,626
2021,Westminster 011E,E01004762,258,150,101,54,18,67,19,10,80,757
2021,Westminster 013B,E01004763,296,464,185,46,28,51,44,8,57,1179
2021,Westminster 013D,E01004765,272,344,154,46,21,33,40,11,51,972
2021,Westminster 010F,E01032512,110,197,92,104,34,90,64,76,108,875
2021,Westminster 010G,E01032513,47,107,78,24,37,67,52,22,59,493
2021,Bromley 040D,E01032562,66,134,65,61,74,115,77,37,76,705
2021,Bromley 040E,E01032563,151,184,112,46,37,36,30,17,35,648
2021,Lewisham 037E,E01032564,49,101,78,47,59,89,67,41,65,596
2021,Lewisham 038E,E01032565,77,96,70,72,60,77,72,64,83,671
2021,Bexley 029D,E01032566,85,160,115,119,104,77,61,63,107,891
2021,Greenwich 033D,E01032567,87,160,102,91,83,80,69,53,80,805
2021,Bromley 041E,E01032568,103,159,103,97,60,83,44,39,53,741
2021,Croydon 045E,E01032569,66,122,89,89,68,100,79,61,103,777
2021,Bromley 042D,E01032570,129,129,111,97,88,70,47,35,33,739
2021,Ealing 040D,E01032572,204,279,167,57,61,51,48,25,54,946
2021,Hounslow 029E,E01032573,238,338,207,63,37,41,45,20,52,1041
2021,Enfield 037E,E01032574,54,175,87,78,101,115,65,60,125,860
2021,Haringey 037D,E01032575,60,124,106,72,75,114,61,67,194,873
2021,Harrow 032E,E01032576,124,189,108,91,91,56,80,47,69,855
2021,Hillingdon 033E,E01032577,119,191,129,105,104,75,53,49,61,886
2021,Lewisham 039E,E01032579,148,318,274,57,68,108,49,43,142,1207
2021,Barking and Dagenham 023F,E01032580,45,87,52,63,73,82,58,68,105,633
2021,Redbridge 034G,E01032581,88,122,101,76,100,108,81,81,133,890
2021,Lambeth 036E,E01032582,187,467,189,91,41,67,66,38,95,1241
2021,Southwark 034D,E01032583,182,378,188,88,33,58,63,34,84,1108
2021,Southwark 034E,E01032584,91,208,116,54,19,53,51,30,60,682
2021,Sutton 025E,E01032623,216,285,94,79,34,31,24,12,18,793
2021,Southwark 035E,E01032637,197,342,162,31,14,11,9,2,10,778
2021,Southwark 035D,E01032638,184,405,168,50,14,5,7,10,14,857
2021,Southwark 014F,E01032639,170,420,200,80,41,56,52,25,73,1117
2021,Southwark 035B,E01032640,207,395,145,34,14,12,3,10,9,829
2021,Southwark 036B,E01032646,185,461,198,58,23,40,33,13,41,1052
2021,Southwark 014G,E01032719,109,265,107,50,49,67,51,32,83,813
2021,City of London 001F,E01032739,251,540,218,46,23,37,40,6,20,1181
2021,City of London 001G,E01032740,200,466,163,31,20,15,8,10,17,930
2021,Havering 013E,E01032741,76,201,133,83,88,68,46,54,94,843
2021,Havering 013F,E01032742,106,260,138,110,72,70,43,44,80,923
2021,Ealing 010F,E01032743,117,173,86,104,109,79,87,111,117,983
2021,Ealing 010G,E01032744,82,95,56,54,69,65,67,69,93,650
2021,Tower Hamlets 004E,E01032764,251,517,299,71,51,55,68,35,83,1430
2021,Tower Hamlets 004F,E01032765,130,278,162,81,43,77,48,40,65,924
2021,Tower Hamlets 021F,E01032767,195,518,226,53,21,18,37,16,59,1143
2021,Tower Hamlets 025E,E01032768,214,431,200,62,12,21,20,6,28,994
2021,Tower Hamlets 025F,E01032769,142,312,156,63,43,33,46,21,34,850
2021,Tower Hamlets 032B,E01032770,220,674,249,96,39,43,62,29,53,1465
2021,Tower Hamlets 033B,E01032771,183,440,142,78,19,30,30,14,21,957
2021,Tower Hamlets 032C,E01032772,204,485,210,90,33,60,69,43,56,1250
2021,Tower Hamlets 032E,E01032774,142,317,150,63,49,54,56,30,74,935
2021,Tower Hamlets 031F,E01032775,188,337,127,31,27,12,30,12,35,799
2021,Tower Hamlets 034D,E01032776,277,553,257,86,32,33,55,19,54,1366
2021,Tower Hamlets 035A,E01032777,133,259,125,54,25,35,50,21,49,751
2021,Tower Hamlets 035C,E01032779,168,393,143,53,13,36,36,26,25,893
2021,Tower Hamlets 035D,E01032780,263,567,260,70,32,25,52,32,48,1349
2021,Tower Hamlets 033C,E01032781,224,377,187,64,29,37,36,19,46,1019
2021,Tower Hamlets 033D,E01032782,242,582,267,74,29,39,75,36,56,1400
2021,Tower Hamlets 031G,E01032783,104,229,115,52,57,37,46,31,54,725
2021,Tower Hamlets 004G,E01032784,124,399,238,63,33,40,66,33,70,1066
2021,Tower Hamlets 010E,E01032785,246,565,299,73,42,76,71,36,50,1458
2021,Tower Hamlets 010F,E01032786,73,180,112,45,45,52,42,52,79,680
2021,Tower Hamlets 011F,E01032787,91,256,134,90,84,86,136,72,115,1064
2021,Hammersmith and Fulham 023D,E01032788,232,255,196,79,42,42,47,19,37,949
2021,Hammersmith and Fulham 023E,E01032789,144,230,117,61,15,48,22,8,25,670
2021,Hammersmith and Fulham 023F,E01032790,121,158,91,45,13,30,20,10,26,514
2021,Southwark 036C,E01032803,212,495,181,57,16,29,36,19,42,1087
2021,Southwark 035C,E01032834,186,371,161,36,16,7,11,2,7,797
2021,Hounslow 025F,E01033000,67,95,72,51,70,94,70,69,146,734
2021,Hounslow 025G,E01033030,86,375,131,89,49,53,57,49,102,991
2021,Hounslow 031D,E01033081,169,274,164,64,35,61,42,39,44,892
2021,Hounslow 031C,E01033082,72,154,85,47,51,50,24,32,53,568
2021,Hounslow 018F,E01033083,106,420,114,77,91,84,73,41,143,1149
2021,Hounslow 018G,E01033084,66,162,94,72,87,81,86,79,168,895
2021,Haringey 020F,E01033086,47,93,79,34,45,53,46,29,72,498
2021,Wandsworth 038C,E01033098,300,454,256,59,7,26,39,8,14,1163
2021,Wandsworth 004E,E01033099,227,390,268,100,42,59,60,26,64,1236
2021,Wandsworth 039B,E01033100,159,361,232,73,76,72,69,36,84,1162
2021,Wandsworth 038D,E01033132,351,426,260,78,39,73,53,27,42,1349
2021,Wandsworth 004G,E01033133,182,313,166,51,22,37,19,17,23,830
2021,Wandsworth 010G,E01033135,171,308,166,42,21,20,13,2,9,752
2021,Enfield 025F,E01033146,41,95,63,46,74,86,58,52,91,606
2021,Enfield 003F,E01033148,121,180,95,59,126,84,77,64,157,963
2021,Enfield 003G,E01033150,80,139,97,53,46,85,55,45,78,678
2021,Enfield 025G,E01033151,32,71,45,37,44,80,61,57,78,505
2021,Lambeth 004G,E01033208,194,433,201,65,29,39,40,25,39,1065
2021,Lewisham 017E,E01033320,99,246,133,76,64,66,37,31,68,820
2021,Lewisham 017F,E01033322,106,243,141,51,48,48,38,25,58,758
2021,Lewisham 008E,E01033324,100,229,151,61,44,72,39,33,50,779
2021,Lewisham 008F,E01033325,135,383,224,73,35,43,43,22,65,1023
2021,Lewisham 041B,E01033327,154,444,250,81,72,73,61,30,140,1305
2021,Lewisham 041C,E01033341,57,148,100,63,59,63,36,21,84,631
2021,Brent 031G,E01033455,45,49,58,36,68,61,35,31,139,522
2021,Brent 027F,E01033456,69,179,113,74,57,145,110,98,130,975
2021,Brent 035A,E01033457,89,145,125,95,117,87,72,128,194,1052
2021,Brent 003G,E01033463,230,309,170,182,282,92,103,94,153,1615
2021,Brent 031H,E01033485,80,122,101,61,67,107,56,56,133,783
2021,Islington 011E,E01033486,61,161,91,34,30,38,34,12,42,503
2021,Islington 011F,E01033487,151,420,179,41,23,25,28,3,24,894
2021,Islington 011G,E01033488,82,318,170,55,36,63,33,20,62,839
2021,Islington 022G,E01033489,197,382,161,29,19,22,27,12,17,866
2021,Islington 022H,E01033490,102,269,121,23,20,36,34,21,30,656
2021,Islington 011H,E01033491,167,417,267,63,56,59,54,31,80,1194
2021,Islington 006F,E01033493,239,462,227,49,11,14,9,5,11,1027
2021,Islington 006G,E01033494,169,381,176,46,26,16,32,15,32,893
2021,Kingston upon Thames 004G,E01033569,203,328,171,56,42,55,56,18,39,968
2021,Richmond upon Thames 004G,E01033570,281,351,171,59,32,41,32,16,24,1007
2021,Richmond upon Thames 004H,E01033571,149,213,132,62,33,49,22,22,20,702
2021,Newham 040C,E01033579,183,484,243,96,61,60,53,38,98,1316
2021,Newham 042A,E01033580,174,310,136,72,76,50,27,24,88,957
2021,Newham 041A,E01033581,74,146,103,86,94,104,81,74,124,886
2021,Newham 041B,E01033582,120,217,114,90,99,71,53,57,123,944
2021,Newham 034I,E01033584,44,102,84,61,83,104,66,52,122,718
2021,Newham 040D,E01033586,140,324,188,81,88,105,87,65,131,1209
2021,Barking and Dagenham 021E,E01033587,112,283,191,109,104,127,79,95,146,1246
2021,Redbridge 039B,E01033589,57,308,88,53,55,34,55,33,106,789
2021,Redbridge 037C,E01033590,66,100,55,60,38,40,40,43,88,530
2021,Redbridge 039A,E01033591,119,234,109,127,146,90,127,98,220,1270
2021,Redbridge 037D,E01033592,80,235,102,106,81,63,86,56,93,902
2021,Westminster 015F,E01033593,196,353,143,69,32,29,33,22,28,905
2021,Westminster 015G,E01033594,147,256,107,37,21,35,33,14,41,691
2021,Westminster 023F,E01033597,109,137,74,33,33,37,36,19,23,501
2021,Westminster 009F,E01033598,66,93,56,46,40,46,42,22,54,465
2021,Westminster 023G,E01033599,74,135,70,52,39,61,39,27,67,564
2021,Westminster 009G,E01033601,90,105,102,86,52,89,101,35,76,736
2021,Westminster 009H,E01033602,41,94,64,45,40,60,51,38,83,516
2021,Westminster 009I,E01033603,83,203,117,28,30,39,42,15,31,588
2021,Westminster 009J,E01033604,65,115,55,35,53,46,50,25,72,516
2021,Westminster 009K,E01033605,88,120,86,49,30,60,67,34,67,601
2021,Hackney 030A,E01033699,170,352,234,55,30,56,34,23,49,1003
2021,Hackney 030B,E01033700,289,671,460,82,50,62,69,26,63,1772
2021,Hackney 028C,E01033702,74,193,135,67,36,53,30,18,53,659
2021,Hackney 010F,E01033703,108,208,202,38,34,61,32,37,60,780
2021,Hackney 023F,E01033704,317,601,380,72,85,85,55,19,82,1696
2021,Hackney 028D,E01033705,84,198,139,44,38,64,37,20,48,672
2021,Hackney 033B,E01033706,217,406,235,42,22,33,35,14,34,1038
2021,Hackney 033C,E01033708,274,468,313,49,20,27,40,19,53,1263
2021,Hackney 032B,E01033709,139,350,217,80,53,78,66,23,94,1100
2021,Hackney 028E,E01033710,82,194,142,31,29,53,20,20,63,634
2021,Hackney 032C,E01033711,233,460,256,54,19,29,46,12,40,1149
