date,geography,geography code,Residence type: Lives in a communal establishment,Residence type: Lives in a household,Residence type: Total: All usual residents
2021,Haringey 034B,E01001988,1,1666,1667
2021,Haringey 033D,E01001989,0,1719,1719
2021,Haringey 034C,E01001990,0,1950,1950
2021,Haringey 017A,E01001991,80,1580,1660
2021,Haringey 017B,E01001992,0,1751,1751
2021,Haringey 017C,E01001993,0,1669,1669
2021,Haringey 030A,E01001994,7,1802,1809
2021,Haringey 017D,E01001995,0,2683,2683
2021,Haringey 014C,E01001996,0,1493,1493
2021,Haringey 014D,E01001997,167,1615,1782
2021,Haringey 023A,E01001998,0,1933,1933
2021,Haringey 023B,E01001999,0,2436,2436
2021,Haringey 031A,E01002000,2,1759,1761
2021,Haringey 031B,E01002001,0,1596,1596
2021,Haringey 031C,E01002002,2,1689,1691
2021,Haringey 023C,E01002003,1,2556,2557
2021,Haringey 023D,E01002004,0,1810,1810
2021,Haringey 035A,E01002005,1,1457,1458
2021,Haringey 035B,E01002006,0,1537,1537
2021,Haringey 035C,E01002007,0,1439,1439
2021,Haringey 030B,E01002008,0,1341,1341
2021,Haringey 035D,E01002009,0,1414,1414
2021,Haringey 030C,E01002010,27,1570,1597
2021,Haringey 030D,E01002011,6,1742,1748
2021,Haringey 022A,E01002013,0,1361,1361
2021,Haringey 020B,E01002014,0,1734,1734
2021,Haringey 020C,E01002015,0,1425,1425
2021,Haringey 028A,E01002016,0,1913,1913
2021,Haringey 028B,E01002017,62,1509,1571
2021,Haringey 020D,E01002018,0,1375,1375
2021,Haringey 022B,E01002019,0,1370,1370
2021,Haringey 021A,E01002020,0,1546,1546
2021,Haringey 022C,E01002021,0,1429,1429
2021,Haringey 021B,E01002022,87,2081,2168
2021,Haringey 021C,E01002023,0,1369,1369
2021,Haringey 022D,E01002024,0,1271,1271
2021,Haringey 021D,E01002025,0,1476,1476
2021,Haringey 016A,E01002026,0,1781,1781
2021,Haringey 010A,E01002027,0,1430,1430
2021,Haringey 010B,E01002028,0,1660,1660
2021,Haringey 016B,E01002029,61,2048,2109
2021,Haringey 016C,E01002030,0,1564,1564
2021,Haringey 016D,E01002031,13,1856,1869
2021,Haringey 010C,E01002032,0,1844,1844
2021,Haringey 010D,E01002033,1,1801,1802
2021,Haringey 037A,E01002034,5,2484,2489
2021,Haringey 002A,E01002036,1,1863,1864
2021,Haringey 002B,E01002037,2,1715,1717
2021,Haringey 037B,E01002038,0,1795,1795
2021,Haringey 002C,E01002039,0,1672,1672
2021,Haringey 002D,E01002040,21,2246,2267
2021,Haringey 037C,E01002041,1,1866,1867
2021,Haringey 027A,E01002042,29,1538,1567
2021,Haringey 026A,E01002043,6,1804,1810
2021,Haringey 027B,E01002044,7,1773,1780
2021,Haringey 026B,E01002045,0,2131,2131
2021,Haringey 026C,E01002046,45,1573,1618
2021,Haringey 027C,E01002047,0,1655,1655
2021,Haringey 027D,E01002048,0,1905,1905
2021,Haringey 026D,E01002049,8,1891,1899
2021,Haringey 029A,E01002050,0,1990,1990
2021,Haringey 029B,E01002051,0,1871,1871
2021,Haringey 029C,E01002052,0,2205,2205
2021,Haringey 032A,E01002053,7,2018,2025
2021,Haringey 032B,E01002054,0,1694,1694
2021,Haringey 029D,E01002055,0,2103,2103
2021,Haringey 032C,E01002056,40,2881,2921
2021,Haringey 032D,E01002057,0,1794,1794
2021,Haringey 031D,E01002058,9,1565,1574
2021,Haringey 028C,E01002059,0,1562,1562
2021,Haringey 028D,E01002060,0,1708,1708
2021,Haringey 036A,E01002061,0,1544,1544
2021,Haringey 034D,E01002062,10,1730,1740
2021,Haringey 036B,E01002063,0,1502,1502
2021,Haringey 036C,E01002064,0,1478,1478
2021,Haringey 036D,E01002065,34,1562,1596
2021,Haringey 025A,E01002066,0,2611,2611
2021,Haringey 024A,E01002067,0,1741,1741
2021,Haringey 025B,E01002068,0,2245,2245
2021,Haringey 024B,E01002069,0,2048,2048
2021,Haringey 024C,E01002070,9,2541,2550
2021,Haringey 025C,E01002071,0,1780,1780
2021,Haringey 025D,E01002072,264,1611,1875
2021,Haringey 024D,E01002073,3,1644,1647
2021,Haringey 012A,E01002074,28,2218,2246
2021,Haringey 015A,E01002075,5,1967,1972
2021,Haringey 015B,E01002076,0,1855,1855
2021,Haringey 012B,E01002077,2,2267,2269
2021,Haringey 015C,E01002078,0,2552,2552
2021,Haringey 012C,E01002079,0,1809,1809
2021,Haringey 012D,E01002081,56,1874,1930
2021,Haringey 013A,E01002082,0,1418,1418
2021,Haringey 019A,E01002083,0,1393,1393
2021,Haringey 019B,E01002084,0,1763,1763
2021,Haringey 019C,E01002085,0,2173,2173
2021,Haringey 013B,E01002086,18,1479,1497
2021,Haringey 019D,E01002087,6,1907,1913
2021,Haringey 013C,E01002088,0,1800,1800
2021,Haringey 013D,E01002089,0,1346,1346
2021,Haringey 005A,E01002090,0,1736,1736
2021,Haringey 006A,E01002091,2,1841,1843
2021,Haringey 006B,E01002092,0,1597,1597
2021,Haringey 005B,E01002093,0,1839,1839
2021,Haringey 006C,E01002094,0,1443,1443
2021,Haringey 006D,E01002095,0,1589,1589
2021,Haringey 005C,E01002096,2,1690,1692
2021,Haringey 005D,E01002097,1,1597,1598
2021,Haringey 007A,E01002098,0,1530,1530
2021,Haringey 008A,E01002099,0,2020,2020
2021,Haringey 008B,E01002100,0,1785,1785
2021,Haringey 007B,E01002101,1,1979,1980
2021,Haringey 007C,E01002102,11,1916,1927
2021,Haringey 008C,E01002103,8,1844,1852
2021,Haringey 008D,E01002104,0,1454,1454
2021,Haringey 007D,E01002105,2,2074,2076
2021,Harrow 008A,E01002106,0,2029,2029
2021,Harrow 012A,E01002107,0,1819,1819
2021,Harrow 008B,E01002108,0,1840,1840
2021,Harrow 008C,E01002109,5,1866,1871
2021,Harrow 008D,E01002110,0,1664,1664
2021,Harrow 008E,E01002111,0,2200,2200
2021,Harrow 001A,E01002112,0,1994,1994
2021,Harrow 002A,E01002113,0,1560,1560
2021,Harrow 001B,E01002114,0,2230,2230
2021,Harrow 002B,E01002115,0,1464,1464
2021,Harrow 002C,E01002116,0,1590,1590
2021,Harrow 002E,E01002118,66,1812,1878
2021,Harrow 007A,E01002119,0,2508,2508
2021,Harrow 007B,E01002120,0,1362,1362
2021,Harrow 007C,E01002121,0,1822,1822
2021,Harrow 007D,E01002122,0,1859,1859
2021,Harrow 007E,E01002123,0,1713,1713
2021,Harrow 010A,E01002124,5,1788,1793
2021,Harrow 010B,E01002125,0,1970,1970
2021,Harrow 023B,E01002127,56,1784,1840
2021,Harrow 020A,E01002128,76,2040,2116
2021,Harrow 023C,E01002129,17,2714,2731
2021,Harrow 020B,E01002130,6,2902,2908
2021,Harrow 023D,E01002131,0,1711,1711
2021,Harrow 029A,E01002132,71,1966,2037
2021,Harrow 027A,E01002133,3,2039,2042
2021,Harrow 029B,E01002134,41,1450,1491
2021,Harrow 029C,E01002135,34,1981,2015
2021,Harrow 027B,E01002136,0,2031,2031
2021,Harrow 029D,E01002137,769,978,1747
2021,Harrow 027C,E01002138,2,1608,1610
2021,Harrow 006A,E01002139,6,1497,1503
2021,Harrow 005A,E01002140,0,1796,1796
2021,Harrow 005B,E01002141,17,1775,1792
2021,Harrow 005C,E01002142,0,1858,1858
2021,Harrow 005D,E01002143,0,1631,1631
2021,Harrow 004A,E01002144,11,1609,1620
2021,Harrow 005E,E01002145,118,1567,1685
2021,Harrow 004B,E01002146,0,1462,1462
2021,Harrow 004C,E01002147,0,1356,1356
2021,Harrow 006B,E01002148,0,1464,1464
2021,Harrow 004D,E01002149,0,1321,1321
2021,Harrow 006C,E01002150,26,2374,2400
2021,Harrow 006D,E01002151,43,1523,1566
2021,Harrow 006E,E01002152,22,1593,1615
2021,Harrow 019A,E01002153,11,1869,1880
2021,Harrow 019B,E01002155,18,1708,1726
2021,Harrow 015B,E01002156,0,1568,1568
2021,Harrow 019C,E01002157,0,1698,1698
2021,Harrow 019D,E01002158,1,1406,1407
2021,Harrow 021A,E01002159,0,1929,1929
2021,Harrow 021B,E01002160,0,2475,2475
2021,Harrow 021C,E01002161,2,2056,2058
2021,Harrow 015C,E01002162,0,1927,1927
2021,Harrow 015D,E01002163,0,1651,1651
2021,Harrow 021D,E01002164,8,1916,1924
2021,Harrow 017A,E01002165,0,1763,1763
2021,Harrow 017B,E01002166,0,1708,1708
2021,Harrow 017C,E01002167,12,1598,1610
2021,Harrow 017D,E01002168,3,1545,1548
2021,Harrow 017E,E01002169,0,1667,1667
2021,Harrow 033A,E01002170,2,1367,1369
2021,Harrow 033B,E01002171,0,1703,1703
2021,Harrow 033C,E01002172,1,1612,1613
2021,Harrow 033D,E01002173,20,1889,1909
2021,Harrow 033E,E01002174,0,1568,1568
2021,Harrow 033F,E01002175,45,1375,1420
2021,Harrow 033G,E01002176,24,1671,1695
2021,Harrow 033H,E01002177,0,1478,1478
2021,Harrow 033I,E01002178,0,1638,1638
2021,Harrow 013A,E01002179,52,2580,2632
2021,Harrow 020C,E01002181,29,2307,2336
2021,Harrow 020D,E01002182,5,2137,2142
2021,Harrow 013C,E01002183,56,2051,2107
2021,Harrow 013D,E01002184,0,1928,1928
2021,Harrow 009A,E01002185,0,1855,1855
2021,Harrow 009B,E01002186,31,1904,1935
2021,Harrow 009C,E01002187,15,1968,1983
2021,Harrow 016A,E01002188,12,1596,1608
2021,Harrow 016B,E01002189,0,1734,1734
2021,Harrow 009D,E01002190,0,1708,1708
2021,Harrow 022A,E01002191,0,2021,2021
2021,Harrow 016C,E01002192,0,1683,1683
2021,Harrow 016D,E01002193,0,2045,2045
2021,Harrow 022B,E01002194,0,1838,1838
2021,Harrow 022C,E01002195,0,1658,1658
2021,Harrow 022D,E01002196,0,1822,1822
2021,Harrow 012B,E01002197,19,1397,1416
2021,Harrow 010C,E01002198,0,1812,1812
2021,Harrow 012C,E01002199,0,1570,1570
2021,Harrow 010D,E01002200,0,2199,2199
2021,Harrow 012D,E01002201,0,1713,1713
2021,Harrow 012E,E01002202,0,2196,2196
2021,Harrow 010E,E01002203,1,1810,1811
2021,Harrow 032A,E01002204,3,1878,1881
2021,Harrow 032B,E01002206,0,1388,1388
2021,Harrow 032C,E01002207,0,1773,1773
2021,Harrow 025A,E01002208,0,1360,1360
2021,Harrow 025B,E01002209,9,1852,1861
2021,Harrow 032D,E01002210,0,1548,1548
2021,Harrow 028A,E01002211,17,1469,1486
2021,Harrow 028B,E01002212,6,1882,1888
2021,Harrow 031A,E01002214,12,1897,1909
2021,Harrow 031B,E01002215,0,1736,1736
2021,Harrow 028C,E01002216,0,1732,1732
2021,Harrow 028D,E01002217,2,2204,2206
2021,Harrow 030A,E01002218,0,1817,1817
2021,Harrow 030B,E01002219,0,1930,1930
2021,Harrow 031C,E01002220,0,1643,1643
2021,Harrow 030C,E01002221,2,1628,1630
2021,Harrow 030D,E01002222,0,1605,1605
2021,Harrow 031D,E01002223,0,1794,1794
2021,Harrow 031E,E01002224,0,1624,1624
2021,Harrow 001C,E01002225,115,1636,1751
2021,Harrow 001D,E01002226,0,2623,2623
2021,Harrow 003A,E01002227,38,2237,2275
2021,Harrow 003B,E01002228,0,2251,2251
2021,Harrow 003C,E01002229,15,1813,1828
2021,Harrow 003D,E01002230,21,1817,1838
2021,Harrow 013E,E01002231,2,2054,2056
2021,Harrow 011A,E01002232,62,2091,2153
2021,Harrow 011B,E01002233,0,2422,2422
2021,Harrow 011C,E01002234,1,1961,1962
2021,Harrow 011D,E01002235,2,1879,1881
2021,Harrow 011E,E01002236,0,2327,2327
2021,Harrow 024A,E01002237,0,2114,2114
2021,Harrow 024B,E01002238,0,1886,1886
2021,Harrow 025C,E01002239,0,1936,1936
2021,Harrow 024C,E01002240,1,1956,1957
2021,Harrow 025D,E01002241,0,1902,1902
2021,Harrow 024D,E01002242,0,1866,1866
2021,Havering 013A,E01002243,23,1949,1972
2021,Havering 011A,E01002244,0,1814,1814
2021,Havering 011B,E01002245,49,1598,1647
2021,Havering 017A,E01002246,126,1715,1841
2021,Havering 017B,E01002247,0,2486,2486
2021,Havering 017C,E01002248,3,1751,1754
2021,Havering 017E,E01002250,0,1833,1833
2021,Havering 017F,E01002251,38,1558,1596
2021,Havering 018A,E01002252,0,1591,1591
2021,Havering 019A,E01002253,0,1583,1583
2021,Havering 019B,E01002254,0,1630,1630
2021,Havering 022A,E01002255,0,1543,1543
2021,Havering 018B,E01002256,0,1518,1518
2021,Havering 019C,E01002257,20,1716,1736
2021,Havering 018C,E01002258,0,1839,1839
2021,Havering 018D,E01002259,0,1548,1548
2021,Havering 026A,E01002260,0,1810,1810
2021,Havering 026B,E01002261,0,1786,1786
2021,Havering 026C,E01002262,0,1758,1758
2021,Havering 026D,E01002263,0,1608,1608
2021,Havering 026E,E01002264,0,1673,1673
2021,Havering 025A,E01002265,0,1508,1508
2021,Havering 027A,E01002266,0,1543,1543
2021,Havering 027B,E01002267,0,1798,1798
2021,Havering 010A,E01002268,0,1488,1488
2021,Havering 010B,E01002269,2,1855,1857
2021,Havering 015A,E01002270,0,1739,1739
2021,Havering 015B,E01002271,12,1579,1591
2021,Havering 014A,E01002272,0,1361,1361
2021,Havering 015C,E01002273,47,1294,1341
2021,Havering 014B,E01002274,0,1665,1665
2021,Havering 015D,E01002275,0,1318,1318
2021,Havering 001A,E01002276,89,1985,2074
2021,Havering 002A,E01002277,0,1621,1621
2021,Havering 001B,E01002278,4,1722,1726
2021,Havering 002B,E01002279,0,1746,1746
2021,Havering 004A,E01002280,0,1860,1860
2021,Havering 002C,E01002281,0,2463,2463
2021,Havering 004B,E01002282,0,1958,1958
2021,Havering 002D,E01002283,1,1698,1699
2021,Havering 004C,E01002284,0,2068,2068
2021,Havering 025B,E01002285,34,1331,1365
2021,Havering 025C,E01002286,0,1618,1618
2021,Havering 023A,E01002287,0,1597,1597
2021,Havering 025D,E01002288,0,1598,1598
2021,Havering 022B,E01002289,0,1664,1664
2021,Havering 025E,E01002290,0,1492,1492
2021,Havering 023B,E01002291,2,1510,1512
2021,Havering 022C,E01002292,0,1705,1705
2021,Havering 007B,E01002294,0,1540,1540
2021,Havering 010C,E01002295,42,1960,2002
2021,Havering 007C,E01002296,32,1664,1696
2021,Havering 004D,E01002297,0,1642,1642
2021,Havering 007D,E01002298,0,1605,1605
2021,Havering 002E,E01002299,0,1817,1817
2021,Havering 007E,E01002300,0,2001,2001
2021,Havering 003A,E01002301,0,1637,1637
2021,Havering 005A,E01002302,0,1723,1723
2021,Havering 003B,E01002303,1,2153,2154
2021,Havering 003C,E01002304,166,1375,1541
2021,Havering 005B,E01002305,0,1714,1714
2021,Havering 003D,E01002306,0,1839,1839
2021,Havering 003E,E01002307,0,1898,1898
2021,Havering 005C,E01002308,70,1785,1855
2021,Havering 006A,E01002309,0,1787,1787
2021,Havering 006B,E01002310,69,1806,1875
2021,Havering 006C,E01002311,0,1894,1894
2021,Havering 001C,E01002312,0,1697,1697
2021,Havering 001D,E01002313,0,2260,2260
2021,Havering 004E,E01002314,0,1855,1855
2021,Havering 006D,E01002315,0,1727,1727
2021,Havering 004F,E01002316,11,2063,2074
2021,Havering 014C,E01002317,10,1536,1546
2021,Havering 014D,E01002318,0,1656,1656
2021,Havering 016A,E01002319,0,1861,1861
2021,Havering 021A,E01002320,0,1499,1499
2021,Havering 021B,E01002321,9,1787,1796
2021,Havering 021C,E01002322,0,1931,1931
2021,Havering 021D,E01002323,2,1723,1725
2021,Havering 021E,E01002324,0,1541,1541
2021,Havering 011C,E01002325,0,2144,2144
2021,Havering 005D,E01002326,0,1696,1696
2021,Havering 009A,E01002327,5,1551,1556
2021,Havering 009B,E01002328,0,1794,1794
2021,Havering 011D,E01002329,0,1737,1737
2021,Havering 011E,E01002330,0,1843,1843
2021,Havering 005E,E01002331,0,1663,1663
2021,Havering 009C,E01002332,0,1754,1754
2021,Havering 008A,E01002333,3,1325,1328
2021,Havering 008B,E01002334,0,1732,1732
2021,Havering 009D,E01002335,22,1458,1480
2021,Havering 008C,E01002336,0,1634,1634
2021,Havering 012A,E01002337,54,1268,1322
2021,Havering 009E,E01002338,3,1407,1410
2021,Havering 008D,E01002339,0,1648,1648
2021,Havering 009F,E01002340,0,1478,1478
2021,Havering 008E,E01002341,0,1478,1478
2021,Havering 030A,E01002342,0,1723,1723
2021,Havering 029A,E01002343,18,1737,1755
2021,Havering 029B,E01002344,10,1958,1968
2021,Havering 030B,E01002345,0,1957,1957
2021,Havering 030C,E01002346,1,1552,1553
2021,Havering 030D,E01002347,0,1504,1504
2021,Havering 029C,E01002348,0,1560,1560
2021,Havering 029D,E01002349,0,1545,1545
2021,Havering 016B,E01002350,55,1668,1723
2021,Havering 016C,E01002351,0,1768,1768
2021,Havering 016D,E01002352,16,1971,1987
2021,Havering 013B,E01002353,12,2033,2045
2021,Havering 012B,E01002354,11,1377,1388
2021,Havering 014E,E01002355,0,1492,1492
2021,Havering 013C,E01002356,0,2110,2110
2021,Havering 016E,E01002358,0,2109,2109
2021,Havering 020A,E01002359,0,1313,1313
2021,Havering 020B,E01002360,1,1483,1484
2021,Havering 020C,E01002361,0,1981,1981
2021,Havering 022D,E01002362,0,1507,1507
2021,Havering 020D,E01002363,0,1480,1480
2021,Havering 023C,E01002364,53,1302,1355
2021,Havering 023D,E01002365,0,1343,1343
2021,Havering 023E,E01002366,0,1548,1548
2021,Havering 020E,E01002367,27,1716,1743
2021,Havering 028A,E01002368,0,2487,2487
2021,Havering 028B,E01002369,0,2045,2045
2021,Havering 028C,E01002370,0,2469,2469
2021,Havering 028D,E01002371,0,1707,1707
2021,Havering 027C,E01002372,0,1695,1695
2021,Havering 027D,E01002373,0,1701,1701
2021,Havering 027E,E01002374,0,1732,1732
2021,Havering 028E,E01002375,44,1888,1932
2021,Havering 012C,E01002376,17,1438,1455
2021,Havering 010D,E01002377,0,1774,1774
2021,Havering 010E,E01002378,0,1706,1706
2021,Havering 012D,E01002379,0,1600,1600
2021,Havering 012E,E01002380,17,2269,2286
2021,Havering 012F,E01002381,27,1534,1561
2021,Havering 014F,E01002382,0,1815,1815
2021,Havering 010F,E01002383,0,1666,1666
2021,Havering 019D,E01002384,0,1639,1639
2021,Havering 024A,E01002385,50,1525,1575
2021,Havering 022E,E01002386,0,2057,2057
2021,Havering 024B,E01002387,0,1607,1607
2021,Havering 024C,E01002388,26,1623,1649
2021,Havering 024D,E01002389,16,1577,1593
2021,Havering 024E,E01002390,0,1488,1488
2021,Havering 018E,E01002391,62,1677,1739
2021,Hillingdon 020A,E01002392,0,1760,1760
2021,Hillingdon 020B,E01002393,0,2130,2130
2021,Hillingdon 021A,E01002394,0,1746,1746
2021,Hillingdon 021B,E01002395,0,1386,1386
2021,Hillingdon 026A,E01002396,0,1834,1834
2021,Hillingdon 021C,E01002397,4,1954,1958
2021,Hillingdon 021D,E01002398,5,1850,1855
2021,Hillingdon 021E,E01002399,0,1677,1677
2021,Hillingdon 024A,E01002400,81,1915,1996
2021,Hillingdon 024B,E01002401,57,2280,2337
2021,Hillingdon 024C,E01002402,0,1638,1638
2021,Hillingdon 024D,E01002403,0,2474,2474
2021,Hillingdon 024E,E01002404,0,2025,2025
2021,Hillingdon 027A,E01002405,0,1959,1959
2021,Hillingdon 019A,E01002408,0,1651,1651
2021,Hillingdon 019B,E01002409,0,2009,2009
2021,Hillingdon 017A,E01002410,2,1937,1939
2021,Hillingdon 022A,E01002411,2,2127,2129
2021,Hillingdon 017B,E01002412,165,2158,2323
2021,Hillingdon 022B,E01002413,0,1634,1634
2021,Hillingdon 015A,E01002414,1428,1268,2696
2021,Hillingdon 010A,E01002415,0,1714,1714
2021,Hillingdon 008A,E01002416,0,1744,1744
2021,Hillingdon 008B,E01002417,0,1780,1780
2021,Hillingdon 006A,E01002418,0,1777,1777
2021,Hillingdon 006B,E01002419,0,1690,1690
2021,Hillingdon 008C,E01002420,0,1616,1616
2021,Hillingdon 008D,E01002421,54,1649,1703
2021,Hillingdon 018A,E01002422,0,1564,1564
2021,Hillingdon 018B,E01002423,0,1819,1819
2021,Hillingdon 018C,E01002424,12,1683,1695
2021,Hillingdon 018D,E01002425,0,1693,1693
2021,Hillingdon 021F,E01002426,0,2053,2053
2021,Hillingdon 018E,E01002427,60,1537,1597
2021,Hillingdon 018F,E01002428,0,1565,1565
2021,Hillingdon 019C,E01002429,7,1566,1573
2021,Hillingdon 007A,E01002430,0,1391,1391
2021,Hillingdon 006C,E01002431,0,1339,1339
2021,Hillingdon 006D,E01002432,0,1503,1503
2021,Hillingdon 004A,E01002433,3,2494,2497
2021,Hillingdon 007B,E01002434,0,1329,1329
2021,Hillingdon 007C,E01002435,0,1536,1536
2021,Hillingdon 004B,E01002436,0,1679,1679
2021,Hillingdon 006E,E01002437,0,1418,1418
2021,Hillingdon 003A,E01002438,38,1403,1441
2021,Hillingdon 003B,E01002439,62,1487,1549
2021,Hillingdon 003C,E01002440,0,1584,1584
2021,Hillingdon 003D,E01002441,35,1566,1601
2021,Hillingdon 003E,E01002442,11,1614,1625
2021,Hillingdon 032A,E01002443,13,2028,2041
2021,Hillingdon 031A,E01002444,104,1790,1894
2021,Hillingdon 029A,E01002445,0,1769,1769
2021,Hillingdon 031B,E01002446,23,1942,1965
2021,Hillingdon 031C,E01002447,3,2070,2073
2021,Hillingdon 032B,E01002448,0,2153,2153
2021,Hillingdon 032C,E01002449,4,2142,2146
2021,Hillingdon 014A,E01002450,0,1500,1500
2021,Hillingdon 014B,E01002451,0,1504,1504
2021,Hillingdon 014C,E01002452,1,1537,1538
2021,Hillingdon 014D,E01002453,0,1784,1784
2021,Hillingdon 014E,E01002454,48,1872,1920
2021,Hillingdon 019D,E01002455,16,1966,1982
2021,Hillingdon 017C,E01002456,30,1706,1736
2021,Hillingdon 019E,E01002457,0,1608,1608
2021,Hillingdon 011A,E01002458,0,1437,1437
2021,Hillingdon 011B,E01002459,0,1669,1669
2021,Hillingdon 011C,E01002460,0,1422,1422
2021,Hillingdon 013A,E01002461,0,1512,1512
2021,Hillingdon 011D,E01002462,0,1498,1498
2021,Hillingdon 013B,E01002463,20,1469,1489
2021,Hillingdon 011E,E01002464,0,1617,1617
2021,Hillingdon 009A,E01002465,35,1679,1714
2021,Hillingdon 010B,E01002466,0,1724,1724
2021,Hillingdon 009B,E01002467,2,1602,1604
2021,Hillingdon 010C,E01002468,0,1714,1714
2021,Hillingdon 010D,E01002469,0,1656,1656
2021,Hillingdon 007D,E01002470,35,1799,1834
2021,Hillingdon 008E,E01002471,0,1632,1632
2021,Hillingdon 002A,E01002472,15,1658,1673
2021,Hillingdon 001A,E01002473,0,1682,1682
2021,Hillingdon 002B,E01002474,1,1740,1741
2021,Hillingdon 001B,E01002475,61,1572,1633
2021,Hillingdon 001C,E01002476,20,1610,1630
2021,Hillingdon 001D,E01002477,44,1310,1354
2021,Hillingdon 002C,E01002478,27,1572,1599
2021,Hillingdon 004C,E01002479,50,1793,1843
2021,Hillingdon 004D,E01002480,24,1835,1859
2021,Hillingdon 004E,E01002481,0,1642,1642
2021,Hillingdon 001E,E01002482,0,1661,1661
2021,Hillingdon 002D,E01002483,0,1945,1945
2021,Hillingdon 002E,E01002484,0,1428,1428
2021,Hillingdon 002F,E01002485,2,2029,2031
2021,Hillingdon 028A,E01002486,0,2245,2245
2021,Hillingdon 028B,E01002487,0,1922,1922
2021,Hillingdon 030B,E01002488,0,1767,1767
2021,Hillingdon 030C,E01002489,0,1934,1934
2021,Hillingdon 030D,E01002490,11,2127,2138
2021,Hillingdon 032D,E01002491,0,1722,1722
2021,Hillingdon 030E,E01002492,0,1702,1702
2021,Hillingdon 032E,E01002493,0,2000,2000
2021,Hillingdon 009C,E01002494,0,1800,1800
2021,Hillingdon 010E,E01002495,0,1880,1880
2021,Hillingdon 033A,E01002496,31,1929,1960
2021,Hillingdon 033B,E01002497,0,2481,2481
2021,Hillingdon 033C,E01002498,0,1414,1414
2021,Hillingdon 033D,E01002499,239,1817,2056
2021,Hillingdon 026B,E01002501,0,1742,1742
2021,Hillingdon 026C,E01002502,0,2007,2007
2021,Hillingdon 027C,E01002503,2,1929,1931
2021,Hillingdon 026D,E01002505,4,1779,1783
2021,Hillingdon 027E,E01002506,1,2075,2076
2021,Hillingdon 027F,E01002507,0,1971,1971
2021,Hillingdon 026E,E01002508,0,2188,2188
2021,Hillingdon 017D,E01002509,0,1492,1492
2021,Hillingdon 017E,E01002511,0,1625,1625
2021,Hillingdon 013C,E01002512,27,2030,2057
2021,Hillingdon 013D,E01002513,2,1436,1438
2021,Hillingdon 015C,E01002514,0,1960,1960
2021,Hillingdon 013E,E01002516,19,1448,1467
2021,Hillingdon 022C,E01002518,0,1319,1319
2021,Hillingdon 022D,E01002519,0,1981,1981
2021,Hillingdon 016B,E01002520,0,2036,2036
2021,Hillingdon 016C,E01002521,0,2056,2056
