date,geography,geography code,Religion: Buddhist,Religion: Christian,Religion: Hindu,Religion: Jewish,Religion: Muslim,Religion: No religion,Religion: Not answered,Religion: Other religion,Religion: Sikh,Religion: Total: All usual residents
2021,Kensington and Chelsea 009A,E01002864,7,716,35,41,242,283,140,15,1,1480
2021,Kensington and Chelsea 011E,E01002865,19,737,38,75,142,234,195,5,3,1448
2021,Kensington and Chelsea 009B,E01002866,18,1014,16,20,180,406,161,15,4,1834
2021,Kensington and Chelsea 009C,E01002867,33,649,8,31,330,455,167,7,0,1680
2021,Kensington and Chelsea 009D,E01002868,14,623,19,49,109,311,216,7,7,1355
2021,Kensington and Chelsea 009E,E01002869,32,980,15,25,186,349,143,5,3,1738
2021,Kensington and Chelsea 005A,E01002870,13,626,8,6,412,401,119,7,2,1594
2021,Kensington and Chelsea 007B,E01002871,12,724,10,58,39,479,130,11,0,1463
2021,Kensington and Chelsea 005B,E01002872,9,702,12,13,178,320,106,7,1,1348
2021,Kensington and Chelsea 007C,E01002873,2,622,3,30,116,462,117,6,3,1361
2021,Kensington and Chelsea 007D,E01002874,8,589,8,28,76,337,84,2,0,1132
2021,Kensington and Chelsea 007E,E01002875,50,681,14,33,42,303,117,12,6,1258
2021,Kensington and Chelsea 003A,E01002876,10,1054,0,35,102,486,127,16,5,1835
2021,Kensington and Chelsea 003B,E01002877,24,1050,9,17,551,349,174,10,3,2187
2021,Kensington and Chelsea 003C,E01002878,15,681,0,21,162,438,124,5,1,1447
2021,Kensington and Chelsea 005C,E01002879,17,920,12,8,300,234,443,7,5,1946
2021,Kensington and Chelsea 005D,E01002880,17,444,2,6,395,143,131,7,0,1145
2021,Kensington and Chelsea 005E,E01002881,3,618,4,14,311,280,121,9,1,1361
2021,Kensington and Chelsea 006A,E01002882,22,488,11,29,65,311,103,15,1,1045
2021,Kensington and Chelsea 006B,E01002883,25,662,23,32,78,480,160,11,7,1478
2021,Kensington and Chelsea 006C,E01002884,25,545,15,19,86,392,279,22,1,1384
2021,Kensington and Chelsea 006D,E01002885,18,592,17,37,63,431,148,4,8,1318
2021,Kensington and Chelsea 006E,E01002886,19,619,13,41,88,399,125,14,3,1321
2021,Kensington and Chelsea 010A,E01002887,16,477,31,16,103,273,111,7,11,1045
2021,Kensington and Chelsea 013E,E01002888,32,633,30,26,88,584,144,13,11,1561
2021,Kensington and Chelsea 010B,E01002889,26,843,28,23,84,267,271,12,2,1556
2021,Kensington and Chelsea 010C,E01002890,9,794,22,51,57,316,126,21,4,1400
2021,Kensington and Chelsea 010D,E01002891,22,551,25,33,95,340,101,12,5,1184
2021,Kensington and Chelsea 010E,E01002892,14,592,40,35,118,321,147,19,1,1287
2021,Kensington and Chelsea 017C,E01002893,5,677,23,22,197,508,129,12,3,1576
2021,Kensington and Chelsea 017D,E01002894,20,594,63,16,64,415,121,13,13,1319
2021,Kensington and Chelsea 020C,E01002896,15,860,9,39,68,449,138,6,3,1587
2021,Kensington and Chelsea 020D,E01002897,5,861,9,11,60,378,133,35,0,1492
2021,Kensington and Chelsea 017E,E01002898,16,1089,13,25,46,348,115,12,2,1666
2021,Kensington and Chelsea 018A,E01002899,18,682,13,25,145,251,103,6,4,1247
2021,Kensington and Chelsea 018B,E01002900,9,1257,12,22,46,260,73,9,0,1688
2021,Kensington and Chelsea 018C,E01002901,8,676,4,39,23,206,77,7,2,1042
2021,Kensington and Chelsea 018D,E01002902,10,638,16,16,111,294,123,14,3,1225
2021,Kensington and Chelsea 018E,E01002903,4,810,3,38,39,236,130,11,3,1274
2021,Kensington and Chelsea 002A,E01002904,6,602,4,5,408,187,80,2,1,1295
2021,Kensington and Chelsea 002B,E01002905,13,867,9,4,414,260,95,10,0,1672
2021,Kensington and Chelsea 002C,E01002906,8,874,10,0,282,412,149,12,4,1751
2021,Kensington and Chelsea 002D,E01002907,8,560,6,2,394,236,76,1,2,1285
2021,Kensington and Chelsea 003D,E01002908,6,708,0,25,187,358,103,7,0,1394
2021,Kensington and Chelsea 003E,E01002909,25,902,6,40,177,795,167,22,0,2134
2021,Kensington and Chelsea 019C,E01002910,14,681,5,40,107,303,210,9,1,1370
2021,Kensington and Chelsea 019D,E01002911,6,733,28,42,40,289,137,7,4,1286
2021,Kensington and Chelsea 020E,E01002912,14,737,15,21,84,422,177,9,2,1481
2021,Kensington and Chelsea 021E,E01002913,22,881,33,18,233,410,143,18,2,1760
2021,Kensington and Chelsea 019E,E01002914,9,638,24,33,51,283,150,5,0,1193
2021,Kingston upon Thames 014A,E01002915,6,593,89,1,254,316,92,2,41,1394
2021,Kingston upon Thames 014B,E01002916,10,745,109,5,99,397,88,5,20,1478
2021,Kingston upon Thames 014C,E01002917,13,634,124,14,40,431,136,19,18,1429
2021,Kingston upon Thames 017A,E01002918,3,761,247,1,104,525,125,9,14,1789
2021,Kingston upon Thames 017B,E01002919,26,837,188,2,326,431,149,19,13,1991
2021,Kingston upon Thames 014D,E01002920,10,752,121,9,32,569,94,7,0,1594
2021,Kingston upon Thames 011A,E01002921,23,715,63,3,86,656,160,14,6,1726
2021,Kingston upon Thames 010A,E01002922,2,793,56,30,50,585,106,11,7,1640
2021,Kingston upon Thames 013A,E01002923,16,647,64,7,133,632,126,20,26,1671
2021,Kingston upon Thames 014E,E01002924,6,758,50,9,18,569,102,14,20,1546
2021,Kingston upon Thames 013B,E01002925,16,601,23,5,55,744,107,13,9,1573
2021,Kingston upon Thames 010B,E01002926,7,758,59,8,79,585,89,8,11,1604
2021,Kingston upon Thames 008A,E01002927,11,806,164,7,122,462,83,22,4,1681
2021,Kingston upon Thames 008B,E01002928,27,926,85,4,144,607,131,9,14,1947
2021,Kingston upon Thames 007A,E01002929,5,794,64,16,83,589,120,9,15,1695
2021,Kingston upon Thames 007B,E01002930,19,843,110,4,171,676,120,10,14,1967
2021,Kingston upon Thames 007C,E01002931,20,906,79,5,118,725,138,5,18,2014
2021,Kingston upon Thames 006A,E01002932,29,813,110,11,271,604,165,17,27,2047
2021,Kingston upon Thames 004A,E01002933,12,751,61,6,168,870,165,4,1,2038
2021,Kingston upon Thames 004B,E01002934,19,833,52,12,73,715,175,7,14,1900
2021,Kingston upon Thames 003A,E01002935,18,760,66,7,148,684,171,28,21,1903
2021,Kingston upon Thames 004D,E01002937,14,761,27,7,67,793,142,10,3,1824
2021,Kingston upon Thames 003B,E01002938,15,842,33,6,69,894,115,11,16,2001
2021,Kingston upon Thames 018A,E01002939,18,719,55,1,116,601,113,6,17,1646
2021,Kingston upon Thames 020A,E01002940,7,840,89,1,91,538,78,17,12,1673
2021,Kingston upon Thames 018B,E01002941,9,853,45,2,98,507,126,7,2,1649
2021,Kingston upon Thames 018C,E01002942,13,754,21,1,35,486,83,2,4,1399
2021,Kingston upon Thames 020B,E01002943,7,750,39,2,80,501,86,1,11,1477
2021,Kingston upon Thames 019A,E01002944,2,642,43,0,54,512,75,2,1,1331
2021,Kingston upon Thames 019B,E01002945,12,777,53,3,42,585,91,10,0,1573
2021,Kingston upon Thames 019C,E01002946,6,713,22,5,38,614,91,14,6,1509
2021,Kingston upon Thames 019D,E01002947,10,888,65,4,29,561,79,6,3,1645
2021,Kingston upon Thames 020C,E01002948,15,925,94,2,143,883,95,21,32,2210
2021,Kingston upon Thames 020D,E01002949,7,858,55,2,108,711,96,2,10,1849
2021,Kingston upon Thames 020E,E01002950,19,711,38,3,72,692,108,4,6,1653
2021,Kingston upon Thames 003C,E01002951,13,688,39,14,176,466,83,12,10,1501
2021,Kingston upon Thames 002A,E01002952,15,575,100,42,177,331,123,15,16,1394
2021,Kingston upon Thames 002B,E01002953,28,584,93,14,213,298,79,16,8,1333
2021,Kingston upon Thames 003D,E01002954,26,630,51,8,207,335,93,4,15,1369
2021,Kingston upon Thames 002C,E01002955,14,527,50,9,356,371,156,8,10,1501
2021,Kingston upon Thames 002D,E01002956,21,497,44,12,272,335,173,13,23,1390
2021,Kingston upon Thames 003E,E01002957,9,633,85,2,227,427,108,17,78,1586
2021,Kingston upon Thames 008C,E01002958,13,773,37,16,71,688,129,10,0,1737
2021,Kingston upon Thames 002E,E01002959,16,567,182,11,125,352,108,10,20,1391
2021,Kingston upon Thames 006B,E01002960,15,636,185,7,148,460,100,9,31,1591
2021,Kingston upon Thames 008D,E01002961,19,699,125,7,157,569,150,17,11,1754
2021,Kingston upon Thames 006C,E01002962,10,716,158,1,199,403,90,6,28,1611
2021,Kingston upon Thames 007D,E01002963,24,960,51,11,111,525,142,8,14,1846
2021,Kingston upon Thames 005A,E01002964,23,927,74,6,184,1050,212,27,11,2514
2021,Kingston upon Thames 009A,E01002965,13,856,91,23,197,1023,239,50,30,2522
2021,Kingston upon Thames 010C,E01002966,18,800,19,12,80,888,144,13,11,1985
2021,Kingston upon Thames 009B,E01002967,12,680,51,19,107,805,137,22,21,1854
2021,Kingston upon Thames 009C,E01002968,51,968,90,5,212,1278,245,31,27,2907
2021,Kingston upon Thames 005B,E01002969,30,611,128,1,363,546,150,9,55,1893
2021,Kingston upon Thames 006D,E01002970,21,768,79,4,211,579,119,3,23,1807
2021,Kingston upon Thames 005C,E01002971,8,740,45,13,120,758,87,12,17,1800
2021,Kingston upon Thames 005D,E01002972,34,757,93,9,166,821,153,4,13,2050
2021,Kingston upon Thames 006E,E01002973,27,636,105,1,242,474,80,8,4,1577
2021,Kingston upon Thames 005E,E01002974,23,847,85,1,212,714,128,1,48,2059
2021,Kingston upon Thames 012A,E01002975,12,631,184,0,242,294,104,8,13,1488
2021,Kingston upon Thames 015A,E01002976,14,849,74,3,149,543,68,9,2,1711
2021,Kingston upon Thames 012B,E01002977,15,733,95,2,253,481,101,7,14,1701
2021,Kingston upon Thames 015B,E01002978,22,897,128,7,202,461,102,19,18,1856
2021,Kingston upon Thames 015C,E01002979,11,791,59,4,141,383,89,11,39,1528
2021,Kingston upon Thames 012C,E01002980,7,660,192,5,148,290,85,7,11,1405
2021,Kingston upon Thames 012D,E01002981,16,715,182,1,297,275,97,15,6,1604
2021,Kingston upon Thames 015D,E01002982,28,707,125,0,192,300,97,21,15,1485
2021,Kingston upon Thames 015E,E01002983,35,767,162,4,175,418,85,8,14,1668
2021,Kingston upon Thames 012E,E01002984,17,736,99,8,140,322,94,4,11,1431
2021,Kingston upon Thames 007E,E01002985,29,723,253,1,190,414,96,5,9,1720
2021,Kingston upon Thames 008E,E01002986,12,567,158,6,179,328,105,5,9,1369
2021,Kingston upon Thames 011B,E01002987,31,765,30,9,97,802,134,20,6,1894
2021,Kingston upon Thames 011C,E01002988,19,554,55,3,91,749,185,13,10,1679
2021,Kingston upon Thames 011D,E01002989,20,694,19,12,79,913,138,19,4,1898
2021,Kingston upon Thames 009D,E01002990,21,582,33,7,83,796,166,13,6,1707
2021,Kingston upon Thames 009E,E01002991,16,680,41,13,58,605,114,23,15,1565
2021,Kingston upon Thames 010D,E01002992,18,538,34,7,81,617,234,23,17,1569
2021,Kingston upon Thames 013C,E01002993,21,586,61,7,86,682,111,13,9,1576
2021,Kingston upon Thames 016A,E01002994,16,616,57,13,82,585,128,7,3,1507
2021,Kingston upon Thames 013D,E01002995,15,724,60,23,64,522,175,5,9,1597
2021,Kingston upon Thames 016B,E01002996,9,681,47,13,58,636,93,8,0,1545
2021,Kingston upon Thames 016C,E01002997,16,614,29,2,56,674,118,6,7,1522
2021,Kingston upon Thames 016D,E01002998,4,639,76,1,122,634,120,2,15,1613
2021,Kingston upon Thames 013E,E01002999,21,602,30,6,107,625,119,13,15,1538
2021,Kingston upon Thames 017C,E01003000,19,765,210,8,166,543,120,17,24,1872
2021,Kingston upon Thames 017D,E01003001,33,737,231,0,280,475,122,2,34,1914
2021,Kingston upon Thames 016E,E01003002,15,831,66,5,123,741,120,5,1,1907
2021,Kingston upon Thames 017E,E01003003,15,779,157,1,167,486,98,8,14,1725
2021,Kingston upon Thames 018D,E01003004,28,742,141,1,130,483,103,7,6,1641
2021,Kingston upon Thames 018E,E01003005,11,806,64,9,69,465,105,6,3,1538
2021,Kingston upon Thames 001A,E01003006,41,659,58,5,110,504,143,1,1,1522
2021,Kingston upon Thames 001B,E01003007,28,694,78,0,59,592,129,17,26,1623
2021,Kingston upon Thames 001C,E01003008,8,636,70,14,62,508,117,24,8,1447
2021,Kingston upon Thames 001D,E01003009,14,867,89,3,122,797,150,2,11,2055
2021,Kingston upon Thames 001E,E01003010,8,634,36,1,33,611,102,9,7,1441
2021,Kingston upon Thames 004E,E01003011,17,709,43,20,69,687,134,8,2,1689
2021,Lambeth 036A,E01003013,43,616,118,15,100,873,174,8,0,1947
2021,Lambeth 036B,E01003014,9,742,4,6,110,496,119,14,3,1503
2021,Lambeth 002A,E01003015,17,842,5,2,148,556,134,14,1,1719
2021,Lambeth 036C,E01003016,11,463,35,7,107,456,107,12,4,1202
2021,Lambeth 036D,E01003017,6,720,28,15,112,601,132,18,3,1635
2021,Lambeth 020A,E01003018,5,666,6,29,45,1115,141,11,1,2019
2021,Lambeth 015A,E01003019,20,757,12,18,47,1048,120,9,3,2034
2021,Lambeth 016A,E01003020,11,661,18,5,125,839,153,9,1,1822
2021,Lambeth 021A,E01003021,29,965,8,11,196,731,177,30,7,2154
2021,Lambeth 021B,E01003022,6,645,13,4,76,738,111,22,2,1617
2021,Lambeth 021C,E01003023,18,1024,12,3,148,1049,315,25,1,2595
2021,Lambeth 021D,E01003024,19,899,10,6,168,562,156,15,1,1836
2021,Lambeth 021E,E01003025,11,955,3,1,179,732,155,9,1,2046
2021,Lambeth 019A,E01003026,2,662,21,16,49,634,99,9,8,1500
2021,Lambeth 019B,E01003027,5,631,30,18,36,583,83,8,1,1395
2021,Lambeth 019C,E01003028,7,672,19,24,54,612,86,4,2,1480
2021,Lambeth 017A,E01003029,4,801,19,16,82,782,111,9,3,1827
2021,Lambeth 019D,E01003030,9,666,17,6,48,844,124,5,2,1721
2021,Lambeth 023A,E01003031,4,650,8,10,122,655,102,16,7,1574
2021,Lambeth 017B,E01003032,15,791,8,9,170,607,113,8,1,1722
2021,Lambeth 019E,E01003033,2,761,15,14,55,629,113,26,3,1618
2021,Lambeth 012A,E01003034,3,762,5,5,107,616,129,11,4,1642
2021,Lambeth 012B,E01003035,15,662,10,0,94,799,89,14,3,1686
2021,Lambeth 012C,E01003036,8,790,13,7,40,775,114,6,6,1759
2021,Lambeth 013A,E01003037,7,664,9,0,86,528,135,12,1,1442
2021,Lambeth 013B,E01003038,4,723,12,8,42,773,127,12,2,1703
2021,Lambeth 013C,E01003039,10,817,29,16,85,945,120,14,7,2043
2021,Lambeth 013D,E01003040,6,523,3,13,34,549,105,10,4,1247
2021,Lambeth 017C,E01003041,20,683,2,3,180,481,142,8,2,1521
2021,Lambeth 013E,E01003042,3,511,2,1,38,459,85,7,2,1108
2021,Lambeth 018A,E01003043,2,645,1,13,73,748,118,16,1,1617
2021,Lambeth 018B,E01003044,16,740,2,4,117,378,136,18,0,1411
2021,Lambeth 011A,E01003045,17,917,2,3,528,344,159,20,1,1991
2021,Lambeth 009A,E01003046,17,849,3,7,176,484,120,24,0,1680
2021,Lambeth 011B,E01003047,20,725,10,4,206,647,158,17,2,1789
2021,Lambeth 009B,E01003048,10,1035,6,1,272,389,189,10,2,1914
2021,Lambeth 011C,E01003049,13,844,1,10,239,480,155,22,4,1768
2021,Lambeth 016B,E01003050,17,569,4,11,43,804,121,16,0,1585
2021,Lambeth 018C,E01003051,73,776,11,9,277,815,128,3,8,2100
2021,Lambeth 016C,E01003052,13,1216,1,11,432,422,115,10,3,2223
2021,Lambeth 015B,E01003053,5,589,7,10,50,877,127,8,1,1674
2021,Lambeth 015C,E01003054,12,789,23,14,77,1106,156,10,4,2191
2021,Lambeth 016D,E01003055,19,593,7,4,106,751,103,14,2,1599
2021,Lambeth 015D,E01003056,10,658,10,4,82,816,116,8,4,1708
2021,Lambeth 017D,E01003057,14,711,6,2,154,650,149,16,3,1705
2021,Lambeth 015E,E01003058,13,721,8,13,69,1005,138,10,1,1978
2021,Lambeth 011D,E01003059,25,1182,13,9,123,690,146,24,2,2214
2021,Lambeth 011E,E01003060,15,855,4,7,184,467,141,22,0,1695
2021,Lambeth 011F,E01003061,9,593,2,7,125,456,126,10,1,1329
2021,Lambeth 033A,E01003062,13,679,21,6,65,894,138,15,3,1834
2021,Lambeth 033B,E01003063,14,620,9,2,126,464,114,9,3,1361
2021,Lambeth 028A,E01003064,3,562,5,12,46,730,91,13,0,1462
2021,Lambeth 031A,E01003065,7,736,23,6,233,496,155,12,3,1671
2021,Lambeth 028B,E01003066,2,811,14,3,147,646,197,64,3,1887
2021,Lambeth 033C,E01003067,26,592,20,8,71,725,101,12,0,1555
2021,Lambeth 031B,E01003068,13,681,15,16,80,635,130,6,0,1576
2021,Lambeth 033D,E01003069,2,628,2,11,85,530,101,9,0,1368
2021,Lambeth 033E,E01003070,3,728,1,2,131,507,160,9,5,1546
2021,Lambeth 018D,E01003071,28,761,29,11,56,1251,171,21,0,2328
2021,Lambeth 014A,E01003072,14,664,27,6,53,843,116,6,6,1735
2021,Lambeth 014B,E01003073,9,720,14,0,109,628,87,28,5,1600
2021,Lambeth 018E,E01003074,13,766,2,15,63,1215,274,11,0,2359
2021,Lambeth 009C,E01003075,10,877,8,4,273,412,116,16,0,1716
2021,Lambeth 014C,E01003076,9,1062,11,3,528,908,158,16,8,2703
2021,Lambeth 014D,E01003077,19,775,3,2,69,827,151,11,3,1860
2021,Lambeth 014E,E01003078,8,667,44,7,36,747,98,13,7,1627
2021,Lambeth 027A,E01003079,21,749,31,2,144,601,122,7,3,1680
2021,Lambeth 027B,E01003080,10,719,14,2,101,693,131,7,3,1680
2021,Lambeth 028C,E01003081,5,894,14,15,86,686,132,18,8,1858
2021,Lambeth 031C,E01003082,7,673,16,1,101,441,125,9,2,1375
2021,Lambeth 030A,E01003083,9,608,30,4,128,596,158,7,1,1541
2021,Lambeth 030B,E01003084,12,538,18,14,69,695,144,7,6,1503
2021,Lambeth 030C,E01003085,6,797,28,5,95,700,149,16,1,1797
2021,Lambeth 031D,E01003086,14,802,13,4,132,478,100,9,5,1557
2021,Lambeth 031E,E01003087,12,876,16,2,152,378,196,11,0,1643
2021,Lambeth 010A,E01003088,11,683,4,6,157,612,97,18,1,1589
2021,Lambeth 008A,E01003089,17,1035,13,3,249,479,126,12,1,1935
2021,Lambeth 012D,E01003090,8,894,52,12,111,1133,162,5,8,2385
2021,Lambeth 008B,E01003091,17,752,5,8,154,669,94,9,3,1711
2021,Lambeth 008C,E01003092,15,1068,10,3,387,709,151,9,0,2352
2021,Lambeth 010B,E01003093,6,1187,2,8,314,596,166,12,7,2298
2021,Lambeth 010C,E01003094,16,591,2,15,78,618,131,29,3,1483
2021,Lambeth 012E,E01003095,9,685,12,11,111,709,101,2,3,1643
2021,Lambeth 010D,E01003096,15,695,19,1,107,1050,181,25,1,2094
2021,Lambeth 006A,E01003097,24,764,8,4,150,473,127,8,1,1559
2021,Lambeth 005A,E01003098,11,656,9,8,113,564,119,2,2,1484
2021,Lambeth 005B,E01003099,14,760,6,10,112,689,100,7,3,1701
2021,Lambeth 005C,E01003100,12,608,8,18,59,1177,112,9,11,2014
2021,Lambeth 003A,E01003101,11,689,14,14,89,510,93,8,2,1430
2021,Lambeth 004A,E01003102,14,690,16,13,90,697,167,16,1,1704
2021,Lambeth 004C,E01003104,47,729,20,11,111,664,143,7,0,1732
2021,Lambeth 003B,E01003105,27,801,16,3,232,465,141,21,0,1706
2021,Lambeth 003C,E01003106,14,966,21,2,174,777,169,11,1,2135
2021,Lambeth 003D,E01003107,19,731,3,24,87,857,121,3,4,1849
2021,Lambeth 002B,E01003108,6,836,16,4,130,429,111,21,1,1554
2021,Lambeth 002C,E01003110,20,967,22,8,113,785,115,17,5,2052
2021,Lambeth 002D,E01003111,19,1059,13,2,311,456,109,10,0,1979
2021,Lambeth 002E,E01003112,19,809,17,8,211,589,131,11,2,1797
2021,Lambeth 032A,E01003113,1,824,18,7,169,633,120,13,9,1794
2021,Lambeth 032B,E01003114,11,965,19,9,175,1016,201,16,11,2423
2021,Lambeth 034A,E01003115,0,734,24,7,154,566,116,16,3,1620
2021,Lambeth 029A,E01003116,13,661,46,14,354,570,111,5,11,1785
2021,Lambeth 029B,E01003117,16,814,10,8,130,726,115,31,1,1851
2021,Lambeth 029C,E01003118,6,731,113,9,255,621,123,3,0,1861
2021,Lambeth 032C,E01003119,5,987,54,4,216,678,112,8,2,2066
2021,Lambeth 032D,E01003120,8,1152,42,8,199,836,135,19,12,2411
2021,Lambeth 006B,E01003121,3,906,2,7,178,345,114,13,0,1568
2021,Lambeth 004D,E01003122,24,755,16,5,190,759,143,13,2,1907
2021,Lambeth 006C,E01003123,11,687,12,20,58,677,119,13,0,1597
2021,Lambeth 006D,E01003124,8,673,1,7,133,407,112,9,2,1352
2021,Lambeth 006E,E01003125,17,1038,8,4,226,331,129,22,6,1781
2021,Lambeth 008D,E01003126,15,824,11,3,169,488,139,17,0,1666
2021,Lambeth 010E,E01003127,26,1097,2,9,104,711,135,7,1,2092
2021,Lambeth 008E,E01003128,12,835,4,1,196,459,122,7,5,1641
2021,Lambeth 004E,E01003129,14,815,10,9,121,695,119,13,0,1796
2021,Lambeth 026A,E01003130,10,767,10,7,174,734,147,15,2,1866
2021,Lambeth 026B,E01003131,9,899,26,23,104,900,159,22,8,2150
2021,Lambeth 024A,E01003132,13,727,8,3,136,460,98,6,1,1452
2021,Lambeth 027C,E01003133,17,728,18,2,103,686,90,5,5,1654
2021,Lambeth 027D,E01003134,6,617,26,5,129,697,107,9,1,1597
2021,Lambeth 026C,E01003135,4,805,13,4,142,738,218,6,0,1930
2021,Lambeth 022A,E01003136,12,790,6,2,107,610,119,13,0,1659
2021,Lambeth 022B,E01003137,8,764,11,9,167,448,155,15,4,1581
2021,Lambeth 026D,E01003138,10,510,3,14,44,809,80,5,2,1477
2021,Lambeth 035A,E01003139,12,730,79,4,223,315,152,4,8,1527
2021,Lambeth 035B,E01003140,4,727,62,6,310,275,123,0,0,1507
2021,Lambeth 034B,E01003141,12,1024,31,3,136,495,133,7,4,1845
2021,Lambeth 035C,E01003142,4,616,75,2,290,256,120,5,5,1373
2021,Lambeth 035D,E01003143,3,823,79,4,190,258,122,9,11,1499
2021,Lambeth 034C,E01003144,9,603,47,5,138,595,140,11,0,1548
2021,Lambeth 034D,E01003145,7,755,39,5,179,550,101,17,1,1654
2021,Lambeth 035E,E01003146,4,715,32,2,283,377,221,14,1,1649
2021,Lambeth 034E,E01003147,4,1067,29,5,191,618,137,21,1,2073
2021,Lambeth 032E,E01003148,14,797,20,3,106,725,145,22,4,1836
2021,Lambeth 030D,E01003149,1,701,39,8,158,654,183,12,0,1756
2021,Lambeth 032F,E01003150,8,900,14,6,236,647,122,4,3,1940
2021,Lambeth 026E,E01003151,3,902,11,12,302,540,150,30,4,1954
2021,Lambeth 027E,E01003152,15,751,11,6,154,822,132,13,2,1906
2021,Lambeth 029D,E01003153,37,866,16,6,144,952,128,19,4,2172
2021,Lambeth 030E,E01003154,8,961,24,5,216,608,151,23,1,1997
2021,Lambeth 029E,E01003155,27,710,24,11,152,772,115,11,6,1828
2021,Lambeth 023B,E01003156,9,644,15,6,71,691,151,8,2,1597
2021,Lambeth 023C,E01003157,10,574,33,2,89,750,118,6,0,1582
2021,Lambeth 023D,E01003158,20,620,18,12,41,779,119,12,2,1623
2021,Lambeth 022C,E01003159,17,839,14,9,138,619,125,9,4,1774
2021,Lambeth 022D,E01003160,16,712,10,4,170,390,131,14,3,1450
2021,Lambeth 023E,E01003161,6,520,32,11,110,555,80,3,0,1317
2021,Lambeth 022E,E01003162,29,980,8,6,279,399,138,15,1,1855
2021,Lambeth 023F,E01003163,3,699,30,3,149,598,95,12,9,1598
2021,Lambeth 025A,E01003164,15,1006,30,4,126,875,178,11,1,2246
2021,Lambeth 025B,E01003165,27,699,30,7,76,682,117,8,1,1647
2021,Lambeth 028D,E01003166,36,1127,25,11,123,1007,219,13,8,2569
2021,Lambeth 028E,E01003167,2,708,20,8,65,810,141,5,1,1760
2021,Lambeth 025C,E01003168,7,809,8,2,114,567,122,26,2,1657
2021,Lambeth 025D,E01003169,23,886,12,8,126,1094,172,21,12,2354
2021,Lambeth 025E,E01003170,9,655,54,18,47,945,147,33,0,1908
2021,Lambeth 020B,E01003171,16,545,2,15,85,812,147,21,3,1646
2021,Lambeth 024B,E01003172,10,977,7,0,162,627,141,20,1,1945
2021,Lambeth 020C,E01003173,18,675,8,3,30,787,102,6,3,1632
2021,Lambeth 024C,E01003174,17,1230,5,2,190,425,142,23,1,2035
2021,Lambeth 024D,E01003175,10,819,3,0,141,470,127,7,0,1577
2021,Lambeth 016E,E01003176,7,953,12,3,246,555,143,12,0,1931
2021,Lambeth 020D,E01003177,54,527,9,5,139,725,129,12,3,1603
2021,Lambeth 020E,E01003178,10,520,8,13,34,808,92,8,6,1499
2021,Lambeth 024E,E01003179,10,947,12,4,207,304,115,20,1,1620
