date,geography,geography code,Sex: All persons,Sex: Female,Sex: Male
2021,Brent 027D,E01000599,1889,1008,881
2021,Brent 021B,E01000601,1386,743,643
2021,Brent 021C,E01000602,1453,748,705
2021,Brent 021D,E01000603,1446,784,662
2021,Brent 021E,E01000604,1736,940,796
2021,Brent 021F,E01000605,1762,901,861
2021,Brent 016B,E01000606,1872,937,935
2021,Brent 013C,E01000607,2593,1212,1381
2021,Brent 013D,E01000608,2339,1178,1161
2021,Brent 016C,E01000609,2059,1019,1040
2021,Brent 019A,E01000610,2186,1082,1104
2021,Brent 016D,E01000611,1928,966,962
2021,Brent 019B,E01000612,1766,870,896
2021,Brent 013E,E01000613,1755,890,865
2021,Brent 036A,E01000615,3191,1527,1664
2021,Brent 020A,E01000616,1938,947,991
2021,Brent 036B,E01000617,2267,1096,1171
2021,Brent 036D,E01000618,1677,845,832
2021,Brent 036C,E01000619,1696,862,834
2021,Brent 020B,E01000620,1750,891,859
2021,Brent 020C,E01000621,1811,886,925
2021,Brent 010D,E01000622,1980,980,1000
2021,Brent 005C,E01000623,1882,939,943
2021,Brent 005D,E01000624,1745,885,860
2021,Brent 009E,E01000625,1672,848,824
2021,Brent 010E,E01000626,1547,838,709
2021,Brent 014E,E01000627,2048,1051,997
2021,Brent 014F,E01000628,1768,827,941
2021,Brent 005E,E01000629,1977,969,1008
2021,Brent 026E,E01000630,2728,1375,1353
2021,Brent 019C,E01000631,2073,1019,1054
2021,Brent 029E,E01000632,2480,1219,1261
2021,Brent 019D,E01000633,2616,1262,1354
2021,Brent 019E,E01000634,2643,1266,1377
2021,Brent 020E,E01000636,2600,1296,1304
2021,Brent 022B,E01000637,1508,767,741
2021,Brent 024A,E01000638,2141,1106,1035
2021,Brent 022C,E01000639,1715,876,839
2021,Brent 024B,E01000640,2215,1157,1058
2021,Brent 024C,E01000641,1951,1026,925
2021,Brent 022D,E01000642,2214,1095,1119
2021,Brent 024D,E01000643,2242,1230,1012
2021,Brent 022E,E01000644,1912,949,963
2021,Bromley 007A,E01000645,1450,742,708
2021,Bromley 016A,E01000646,1828,979,849
2021,Bromley 016B,E01000647,1710,898,812
2021,Bromley 016C,E01000648,1890,1006,884
2021,Bromley 007B,E01000649,2068,1090,978
2021,Bromley 022A,E01000650,1805,923,882
2021,Bromley 020A,E01000651,1681,925,756
2021,Bromley 022B,E01000652,1712,900,812
2021,Bromley 016D,E01000653,1542,807,735
2021,Bromley 039A,E01000654,1299,671,628
2021,Bromley 039B,E01000655,1328,689,639
2021,Bromley 039C,E01000656,1508,773,735
2021,Bromley 039D,E01000657,1573,828,745
2021,Bromley 042A,E01000658,1330,693,637
2021,Bromley 039E,E01000659,1464,706,758
2021,Bromley 026A,E01000661,2817,1508,1309
2021,Bromley 026B,E01000662,1803,920,883
2021,Bromley 026C,E01000663,1681,878,803
2021,Bromley 026D,E01000664,1663,844,819
2021,Bromley 033A,E01000665,1859,959,900
2021,Bromley 033B,E01000666,1892,975,917
2021,Bromley 033C,E01000667,1660,844,816
2021,Bromley 020B,E01000668,2222,1162,1060
2021,Bromley 020C,E01000669,1736,912,824
2021,Bromley 018A,E01000670,1941,981,960
2021,Bromley 020D,E01000671,2271,1182,1089
2021,Bromley 011A,E01000672,1674,902,772
2021,Bromley 011B,E01000673,1670,854,816
2021,Bromley 008A,E01000674,1716,868,848
2021,Bromley 008B,E01000676,2033,1029,1004
2021,Bromley 018C,E01000677,1902,987,915
2021,Bromley 016E,E01000678,1850,949,901
2021,Bromley 020E,E01000679,1792,924,868
2021,Bromley 037A,E01000680,1642,843,799
2021,Bromley 035A,E01000681,1755,902,853
2021,Bromley 035B,E01000682,1605,825,780
2021,Bromley 035C,E01000683,1705,889,816
2021,Bromley 035D,E01000684,2092,1048,1044
2021,Bromley 037B,E01000685,1627,852,775
2021,Bromley 037C,E01000686,1494,761,733
2021,Bromley 037D,E01000687,1565,811,754
2021,Bromley 037E,E01000688,1388,706,682
2021,Bromley 002A,E01000689,1636,784,852
2021,Bromley 002B,E01000690,1391,708,683
2021,Bromley 002C,E01000691,1535,807,728
2021,Bromley 002D,E01000692,1670,867,803
2021,Bromley 010A,E01000693,1511,821,690
2021,Bromley 007C,E01000694,2298,1200,1098
2021,Bromley 007D,E01000695,1518,783,735
2021,Bromley 007E,E01000696,1635,850,785
2021,Bromley 007F,E01000697,1784,929,855
2021,Bromley 010B,E01000698,1193,604,589
2021,Bromley 015A,E01000699,1451,767,684
2021,Bromley 013A,E01000700,1519,803,716
2021,Bromley 015B,E01000701,1440,746,694
2021,Bromley 013B,E01000702,1434,734,700
2021,Bromley 013C,E01000703,1731,899,832
2021,Bromley 015C,E01000704,1470,800,670
2021,Bromley 015D,E01000705,1357,710,647
2021,Bromley 013D,E01000706,1375,719,656
2021,Bromley 041A,E01000707,1509,766,743
2021,Bromley 041B,E01000708,1690,898,792
2021,Bromley 006A,E01000709,1370,698,672
2021,Bromley 006B,E01000710,2359,1222,1137
2021,Bromley 006C,E01000711,1880,954,926
2021,Bromley 012A,E01000712,1794,924,870
2021,Bromley 012B,E01000713,1849,963,886
2021,Bromley 006D,E01000714,2168,1133,1035
2021,Bromley 012C,E01000715,1756,924,832
2021,Bromley 011C,E01000716,1651,879,772
2021,Bromley 011D,E01000717,1704,900,804
2021,Bromley 006E,E01000718,2057,1082,975
2021,Bromley 019A,E01000719,2116,1130,986
2021,Bromley 019B,E01000720,1802,1003,799
2021,Bromley 019C,E01000721,1604,867,737
2021,Bromley 023A,E01000722,1848,968,880
2021,Bromley 029A,E01000723,1241,648,593
2021,Bromley 019D,E01000724,1675,918,757
2021,Bromley 023B,E01000725,1752,888,864
2021,Bromley 029B,E01000726,1304,675,629
2021,Bromley 028A,E01000727,1690,903,787
2021,Bromley 019E,E01000728,1627,850,777
2021,Bromley 014A,E01000729,1959,1015,944
2021,Bromley 014B,E01000730,1808,961,847
2021,Bromley 023C,E01000731,1381,724,657
2021,Bromley 023D,E01000732,1515,793,722
2021,Bromley 023E,E01000733,1670,871,799
2021,Bromley 028B,E01000734,1388,704,684
2021,Bromley 014C,E01000735,1548,796,752
2021,Bromley 010C,E01000736,1636,841,795
2021,Bromley 010D,E01000737,1406,747,659
2021,Bromley 014D,E01000738,1688,882,806
2021,Bromley 014E,E01000739,1677,908,769
2021,Bromley 005B,E01000741,1819,921,898
2021,Bromley 005C,E01000742,2119,1120,999
2021,Bromley 009A,E01000743,1868,999,869
2021,Bromley 009B,E01000744,1559,839,720
2021,Bromley 005D,E01000745,1883,956,927
2021,Bromley 005E,E01000746,2021,1023,998
2021,Bromley 042B,E01000747,2027,1043,984
2021,Bromley 042C,E01000748,1687,836,851
2021,Bromley 036A,E01000749,1651,844,807
2021,Bromley 036B,E01000750,1453,816,637
2021,Bromley 036C,E01000751,2267,1218,1049
2021,Bromley 036D,E01000752,1747,928,819
2021,Bromley 031A,E01000753,1935,1009,926
2021,Bromley 031B,E01000754,1770,929,841
2021,Bromley 031C,E01000755,1640,835,805
2021,Bromley 033D,E01000756,1708,889,819
2021,Bromley 031D,E01000757,1571,784,787
2021,Bromley 031E,E01000758,1450,764,686
2021,Bromley 034A,E01000759,1646,832,814
2021,Bromley 034B,E01000760,1629,854,775
2021,Bromley 034C,E01000761,1545,778,767
2021,Bromley 018D,E01000762,1748,909,839
2021,Bromley 027A,E01000763,1474,763,711
2021,Bromley 027B,E01000764,1819,926,893
2021,Bromley 034D,E01000765,1786,933,853
2021,Bromley 027C,E01000766,1815,930,885
2021,Bromley 027D,E01000767,1631,840,791
2021,Bromley 034E,E01000768,1502,763,739
2021,Bromley 024A,E01000769,1389,677,712
2021,Bromley 012D,E01000770,1520,794,726
2021,Bromley 041C,E01000771,1666,834,832
2021,Bromley 012E,E01000772,1580,857,723
2021,Bromley 024B,E01000773,1584,842,742
2021,Bromley 041D,E01000774,1504,759,745
2021,Bromley 024C,E01000775,2284,1155,1129
2021,Bromley 024D,E01000777,1631,837,794
2021,Bromley 024E,E01000778,1626,869,757
2021,Bromley 001A,E01000779,1400,721,679
2021,Bromley 001B,E01000780,1612,848,764
2021,Bromley 001C,E01000781,1572,851,721
2021,Bromley 001D,E01000782,1545,807,738
2021,Bromley 001E,E01000783,1624,867,757
2021,Bromley 002E,E01000784,1557,833,724
2021,Bromley 001F,E01000785,1577,869,708
2021,Bromley 032A,E01000786,1461,770,691
2021,Bromley 029C,E01000787,1482,783,699
2021,Bromley 029D,E01000788,1617,836,781
2021,Bromley 032B,E01000789,1873,1024,849
2021,Bromley 028C,E01000790,2297,1181,1116
2021,Bromley 029E,E01000791,1512,758,754
2021,Bromley 032C,E01000792,1509,779,730
2021,Bromley 032D,E01000793,1560,801,759
2021,Bromley 035E,E01000794,1545,800,745
2021,Bromley 032E,E01000795,1385,728,657
2021,Bromley 009C,E01000796,1537,828,709
2021,Bromley 013E,E01000797,1653,846,807
2021,Bromley 009D,E01000798,1527,774,753
2021,Bromley 004A,E01000799,1803,944,859
2021,Bromley 009E,E01000800,1663,888,775
2021,Bromley 015E,E01000801,1514,779,735
2021,Bromley 004B,E01000802,1848,999,849
2021,Bromley 004C,E01000803,1609,861,748
2021,Bromley 004D,E01000804,1470,761,709
2021,Bromley 004E,E01000805,1698,906,792
2021,Bromley 009F,E01000806,1715,942,773
2021,Bromley 022C,E01000807,1665,869,796
2021,Bromley 025A,E01000808,1561,807,754
2021,Bromley 022D,E01000809,1542,790,752
2021,Bromley 025B,E01000810,1542,793,749
2021,Bromley 025C,E01000811,1367,700,667
2021,Bromley 028D,E01000812,1632,818,814
2021,Bromley 025D,E01000813,1563,822,741
2021,Bromley 028E,E01000814,1521,751,770
2021,Bromley 025E,E01000815,1510,773,737
2021,Bromley 040A,E01000816,1524,792,732
2021,Bromley 040B,E01000818,1685,870,815
2021,Bromley 040C,E01000819,1850,987,863
2021,Bromley 008C,E01000820,1611,840,771
2021,Bromley 008D,E01000822,1632,839,793
2021,Bromley 008E,E01000823,1694,893,801
2021,Bromley 008F,E01000824,1402,750,652
2021,Bromley 008G,E01000825,1663,893,770
2021,Bromley 021A,E01000826,1636,813,823
2021,Bromley 021B,E01000827,1780,931,849
2021,Bromley 011E,E01000828,1701,886,815
2021,Bromley 018E,E01000829,1769,910,859
2021,Bromley 021C,E01000830,1623,799,824
2021,Bromley 021D,E01000831,1702,861,841
2021,Bromley 030A,E01000832,1571,770,801
2021,Bromley 021E,E01000833,1447,718,729
2021,Bromley 027E,E01000834,1369,705,664
2021,Bromley 030B,E01000835,1757,911,846
2021,Bromley 030C,E01000836,1388,704,684
2021,Bromley 030D,E01000837,1566,804,762
2021,Bromley 030E,E01000838,1431,769,662
2021,Bromley 030F,E01000839,1390,696,694
2021,Bromley 030G,E01000840,1491,791,700
2021,Bromley 030H,E01000841,1698,869,829
2021,Camden 011A,E01000842,1432,769,663
2021,Camden 014A,E01000843,1196,623,573
2021,Camden 011B,E01000844,1635,848,787
2021,Camden 014B,E01000845,1500,810,690
2021,Camden 014C,E01000846,1453,774,679
2021,Camden 014D,E01000847,1599,842,757
2021,Camden 011C,E01000848,1485,779,706
2021,Camden 011D,E01000849,1362,756,606
2021,Camden 026A,E01000850,1426,701,725
2021,Camden 026B,E01000851,1480,748,732
2021,Camden 029H,E01000853,1405,737,668
2021,Camden 028A,E01000855,1309,658,651
2021,Camden 019A,E01000856,1591,818,773
2021,Camden 018A,E01000857,1391,736,655
2021,Camden 018B,E01000858,1932,963,969
2021,Camden 018C,E01000859,1462,775,687
2021,Camden 018D,E01000860,1121,589,532
2021,Camden 019B,E01000861,1366,669,697
2021,Camden 018E,E01000862,1685,879,806
2021,Camden 021A,E01000863,1476,739,737
2021,Camden 009A,E01000866,1950,1103,847
2021,Camden 015C,E01000867,1736,889,847
2021,Camden 015D,E01000868,1746,873,873
2021,Camden 015E,E01000869,1945,1068,877
2021,Camden 009B,E01000870,1601,869,732
2021,Camden 005A,E01000871,1657,858,799
2021,Camden 005B,E01000872,1740,888,852
2021,Camden 005C,E01000873,1582,840,742
2021,Camden 005D,E01000874,1479,753,726
2021,Camden 013A,E01000875,1570,801,769
2021,Camden 013B,E01000876,1924,1000,924
2021,Camden 005E,E01000877,1458,788,670
2021,Camden 004A,E01000878,1714,920,794
2021,Camden 004B,E01000879,1300,692,608
2021,Camden 004C,E01000880,1412,725,687
2021,Camden 008A,E01000881,1387,715,672
2021,Camden 008B,E01000882,1452,763,689
2021,Camden 008C,E01000883,1508,789,719
2021,Camden 004D,E01000884,1471,761,710
2021,Camden 004E,E01000885,1280,673,607
2021,Camden 006A,E01000886,1330,698,632
2021,Camden 006B,E01000887,1389,762,627
2021,Camden 006C,E01000888,1470,752,718
2021,Camden 007A,E01000889,1771,961,810
2021,Camden 007B,E01000890,1317,696,621
2021,Camden 007C,E01000891,1485,757,728
2021,Camden 006D,E01000892,1791,986,805
2021,Camden 002A,E01000893,1377,724,653
2021,Camden 002B,E01000894,1271,651,620
2021,Camden 002C,E01000895,1552,813,739
2021,Camden 002D,E01000896,1438,773,665
2021,Camden 008D,E01000897,1558,808,750
2021,Camden 008E,E01000898,1586,878,708
2021,Camden 002E,E01000899,1560,805,755
2021,Camden 012A,E01000900,1689,948,741
2021,Camden 007D,E01000901,1971,1044,927
2021,Camden 012B,E01000902,1414,762,652
2021,Camden 006E,E01000903,1414,736,678
2021,Camden 012C,E01000904,2064,1090,974
2021,Camden 012D,E01000905,1874,1018,856
2021,Camden 012E,E01000906,1445,774,671
2021,Camden 001A,E01000907,1483,780,703
2021,Camden 001B,E01000908,1523,850,673
2021,Camden 001C,E01000909,1549,841,708
2021,Camden 003A,E01000910,1343,705,638
2021,Camden 003B,E01000911,1438,754,684
2021,Camden 001D,E01000912,1587,843,744
2021,Camden 001E,E01000913,1602,843,759
2021,Camden 028B,E01000914,1419,729,690
2021,Camden 027A,E01000915,1530,787,743
2021,Camden 027B,E01000916,1853,933,920
2021,Camden 027C,E01000917,1653,809,844
2021,Camden 028C,E01000918,1792,879,913
2021,Camden 028D,E01000919,1440,687,753
2021,Camden 027D,E01000920,1623,792,831
2021,Camden 003C,E01000921,1875,996,879
2021,Camden 007E,E01000922,1920,1041,879
2021,Camden 003D,E01000923,1447,760,687
2021,Camden 009C,E01000924,1569,830,739
2021,Camden 009D,E01000925,1495,804,691
2021,Camden 009E,E01000926,1471,801,670
2021,Camden 007F,E01000927,1535,839,696
2021,Camden 003E,E01000928,1713,929,784
2021,Camden 020A,E01000929,1915,1013,902
2021,Camden 020B,E01000930,2085,1121,964
2021,Camden 013C,E01000931,2059,1114,945
2021,Camden 013D,E01000932,1759,953,806
2021,Camden 020C,E01000933,1772,945,827
2021,Camden 020D,E01000934,1511,805,706
2021,Camden 020E,E01000935,1597,865,732
2021,Camden 029G,E01000937,1119,592,527
2021,Camden 029A,E01000938,1365,680,685
2021,Camden 029B,E01000939,1448,744,704
2021,Camden 029D,E01000941,1195,615,580
2021,Camden 029C,E01000942,1012,519,493
2021,Camden 029F,E01000943,1585,866,719
2021,Camden 023A,E01000944,1464,757,707
2021,Camden 021B,E01000946,1551,838,713
2021,Camden 021C,E01000947,1666,858,808
2021,Camden 021D,E01000948,1530,782,748
2021,Camden 023C,E01000949,1600,881,719
2021,Camden 023E,E01000951,1539,809,730
2021,Camden 022A,E01000952,1691,893,798
2021,Camden 022C,E01000954,1751,964,787
2021,Camden 022D,E01000955,1350,690,660
2021,Camden 022E,E01000956,1505,782,723
2021,Camden 019C,E01000957,1320,684,636
2021,Camden 019D,E01000958,2940,1615,1325
2021,Camden 019E,E01000959,1691,851,840
2021,Camden 017A,E01000960,1867,1005,862
2021,Camden 017B,E01000961,1791,968,823
2021,Camden 016A,E01000962,1543,799,744
2021,Camden 017C,E01000963,1920,1015,905
2021,Camden 016B,E01000964,1730,882,848
2021,Camden 016C,E01000965,1719,931,788
2021,Camden 016D,E01000966,1616,834,782
2021,Camden 017D,E01000967,1539,831,708
2021,Camden 016E,E01000968,1469,770,699
2021,Camden 010A,E01000969,1830,953,877
2021,Camden 010B,E01000970,1408,729,679
2021,Camden 010C,E01000971,1322,685,637
2021,Camden 010D,E01000972,1961,1045,916
2021,Camden 010E,E01000973,2562,1359,1203
2021,Camden 013E,E01000974,1590,827,763
2021,Croydon 022A,E01000975,2346,1195,1151
2021,Croydon 022B,E01000976,2143,1079,1064
2021,Croydon 022C,E01000977,1943,955,988
2021,Croydon 022D,E01000978,1731,853,878
2021,Croydon 022E,E01000979,1755,874,881
2021,Croydon 017A,E01000980,1495,780,715
2021,Croydon 017B,E01000981,1730,889,841
2021,Croydon 017C,E01000982,1684,872,812
2021,Croydon 017D,E01000983,1819,952,867
2021,Croydon 022F,E01000984,1905,988,917
2021,Croydon 021A,E01000985,1454,764,690
2021,Croydon 021B,E01000986,1774,912,862
2021,Croydon 021C,E01000987,1356,681,675
2021,Croydon 018A,E01000989,1734,880,854
2021,Croydon 045A,E01000990,1436,784,652
2021,Croydon 018B,E01000991,1736,885,851
2021,Croydon 014A,E01000992,1876,987,889
2021,Croydon 021D,E01000993,1652,828,824
2021,Croydon 009A,E01000994,1591,831,760
2021,Croydon 009B,E01000995,1714,892,822
2021,Croydon 009C,E01000996,1329,696,633
2021,Croydon 009D,E01000997,1499,740,759
2021,Croydon 010A,E01000998,1493,762,731
2021,Croydon 009E,E01000999,1324,689,635
2021,Croydon 010B,E01001000,1338,669,669
2021,Croydon 013A,E01001001,1410,716,694
2021,Croydon 009F,E01001002,1472,752,720
2021,Croydon 010C,E01001003,1588,855,733
2021,Croydon 015A,E01001004,2180,1123,1057
2021,Croydon 019A,E01001005,1733,862,871
2021,Croydon 016A,E01001006,1790,917,873
2021,Croydon 016B,E01001007,1984,1005,979
2021,Croydon 019B,E01001008,1668,859,809
2021,Croydon 019C,E01001009,2049,1072,977
2021,Croydon 019D,E01001010,1700,911,789
2021,Croydon 019E,E01001011,2311,1179,1132
2021,Croydon 020A,E01001012,2097,1058,1039
2021,Croydon 020B,E01001013,2195,1090,1105
2021,Croydon 041A,E01001015,1493,799,694
2021,Croydon 041B,E01001016,1758,922,836
2021,Croydon 043A,E01001017,1649,826,823
2021,Croydon 044A,E01001018,1649,859,790
2021,Croydon 044B,E01001019,1460,743,717
2021,Croydon 044C,E01001020,1653,868,785
2021,Croydon 044D,E01001021,1357,741,616
2021,Croydon 044E,E01001022,1482,759,723
2021,Croydon 041C,E01001023,2596,1344,1252
2021,Croydon 043B,E01001024,1341,675,666
2021,Croydon 043C,E01001025,1349,673,676
2021,Croydon 043D,E01001026,1881,978,903
2021,Croydon 043E,E01001027,2910,1480,1430
2021,Croydon 038A,E01001028,1656,838,818
2021,Croydon 038B,E01001029,1720,878,842
2021,Croydon 038C,E01001030,1454,760,694
2021,Croydon 038D,E01001031,1456,727,729
2021,Croydon 035A,E01001032,1556,794,762
2021,Croydon 031A,E01001033,1669,847,822
2021,Croydon 031B,E01001034,1609,861,748
2021,Croydon 047C,E01001035,1860,944,916
2021,Croydon 029A,E01001036,1623,818,805
2021,Croydon 029B,E01001037,1536,804,732
2021,Croydon 029C,E01001038,1903,976,927
2021,Croydon 029D,E01001039,1569,812,757
2021,Croydon 029E,E01001040,1721,914,807
2021,Croydon 031C,E01001041,1730,894,836
2021,Croydon 024B,E01001042,2172,1145,1027
2021,Croydon 023A,E01001044,2081,1053,1028
2021,Croydon 023B,E01001046,1926,954,972
2021,Croydon 047A,E01001047,1734,844,890
2021,Croydon 023C,E01001049,1440,731,709
2021,Croydon 023D,E01001050,1715,915,800
2021,Croydon 030A,E01001051,1604,882,722
2021,Croydon 030B,E01001052,1466,815,651
2021,Croydon 032A,E01001053,1600,844,756
2021,Croydon 030C,E01001054,1861,992,869
2021,Croydon 032B,E01001055,1568,823,745
2021,Croydon 030D,E01001056,1808,1009,799
2021,Croydon 030E,E01001057,1791,992,799
2021,Croydon 034A,E01001058,1355,747,608
2021,Croydon 034B,E01001059,1452,794,658
2021,Croydon 034C,E01001060,1621,816,805
2021,Croydon 034D,E01001061,1621,853,768
2021,Croydon 026A,E01001062,1514,797,717
2021,Croydon 026B,E01001063,1535,808,727
2021,Croydon 026C,E01001064,1604,817,787
2021,Croydon 034E,E01001065,1325,708,617
2021,Croydon 034F,E01001066,1453,813,640
2021,Croydon 041D,E01001067,1654,796,858
2021,Croydon 042A,E01001068,1836,956,880
2021,Croydon 040A,E01001069,1369,709,660
2021,Croydon 040B,E01001070,1785,939,846
2021,Croydon 042B,E01001071,1897,983,914
2021,Croydon 042C,E01001072,1484,727,757
2021,Croydon 037A,E01001073,1441,768,673
2021,Croydon 041E,E01001074,1948,1037,911
2021,Croydon 040C,E01001075,1629,829,800
2021,Croydon 036A,E01001076,1667,861,806
2021,Croydon 032C,E01001077,1332,694,638
2021,Croydon 032D,E01001078,1448,760,688
2021,Croydon 036B,E01001079,1614,838,776
2021,Croydon 036C,E01001080,1481,791,690
2021,Croydon 036D,E01001081,1473,759,714
2021,Croydon 032E,E01001082,1551,840,711
2021,Croydon 003A,E01001083,1615,818,797
2021,Croydon 002A,E01001084,1931,978,953
2021,Croydon 004A,E01001085,1709,854,855
2021,Croydon 003B,E01001086,1731,909,822
2021,Croydon 003C,E01001087,2829,1531,1298
2021,Croydon 004B,E01001088,1679,879,800
2021,Croydon 004C,E01001089,1786,966,820
2021,Croydon 004D,E01001090,2276,1178,1098
2021,Croydon 004E,E01001091,1575,811,764
2021,Croydon 037B,E01001092,1933,1000,933
2021,Croydon 037C,E01001093,1793,896,897
2021,Croydon 038E,E01001094,1644,853,791
2021,Croydon 031D,E01001095,1530,794,736
2021,Croydon 037D,E01001096,1478,742,736
2021,Croydon 037E,E01001097,2389,1277,1112
2021,Croydon 037F,E01001098,1470,713,757
2021,Croydon 040D,E01001099,1581,827,754
2021,Croydon 031E,E01001100,1511,789,722
2021,Croydon 035B,E01001101,1431,716,715
2021,Croydon 035C,E01001102,1516,800,716
2021,Croydon 039A,E01001103,1633,843,790
2021,Croydon 042D,E01001104,1674,880,794
2021,Croydon 039B,E01001105,1737,925,812
2021,Croydon 039C,E01001106,1503,795,708
2021,Croydon 035D,E01001107,1667,841,826
2021,Croydon 035E,E01001108,1786,904,882
2021,Croydon 013B,E01001109,2350,1295,1055
2021,Croydon 020D,E01001110,2148,1131,1017
2021,Croydon 010D,E01001111,1752,900,852
2021,Croydon 013C,E01001112,2017,1089,928
2021,Croydon 013D,E01001113,2006,1029,977
2021,Croydon 013E,E01001114,1510,729,781
2021,Croydon 015B,E01001115,1819,981,838
2021,Croydon 013F,E01001116,1525,814,711
2021,Croydon 020E,E01001118,2153,1119,1034
2021,Croydon 034G,E01001119,1439,737,702
2021,Croydon 033A,E01001120,1347,682,665
2021,Croydon 039D,E01001121,1324,694,630
2021,Croydon 033B,E01001122,1440,707,733
2021,Croydon 033C,E01001123,1617,844,773
